"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
111,500,1000,0.005,3,random,hdf5,1,1431049.82154612
112,500,1000,0.005,3,random,hdf5,0.987435161117829,1568723.05696625
113,500,1000,0.005,3,random,hdf5,0.986453677291599,1972315.70649108
114,500,1000,0.005,3,random,hdf5,0.974530849249895,1488887.27324248
115,500,1000,0.005,3,random,hdf5,0.980629788513947,1778152.5720489
116,500,1000,0.005,3,random,hdf5,0.979377976305942,1668620.50608159
117,500,1000,0.005,3,random,hdf5,0.975782990880791,1476602.99037736
118,500,1000,0.005,3,random,hdf5,0.994030271946175,2041979.43509045
119,500,1000,0.005,3,random,hdf5,0.974156727157027,1712914.81328499
120,500,1000,0.005,3,random,hdf5,0.974617776085153,2029630.02888397
121,500,1000,0.005,3,random,hdf5,1,2137210.06979622
122,500,1000,0.005,3,random,hdf5,1,1713480.37038871
123,500,1000,0.005,3,random,hdf5,0.986679535142062,2094779.28670382
124,500,1000,0.005,3,random,hdf5,0.525697288828567,4526033.49877988
125,500,1000,0.005,3,random,hdf5,0.974361389427011,1623071.09029286
126,500,1000,0.005,3,random,hdf5,0.987157722992238,1530309.19414238
127,500,1000,0.005,3,random,hdf5,0.988541110730689,2011195.78386429
128,500,1000,0.005,3,random,hdf5,0.972822009644539,1828698.10260373
129,500,1000,0.005,3,random,hdf5,0.970652389643576,1732528.808946
130,500,1000,0.005,3,random,hdf5,0.973409281169268,1649942.03886422
131,500,1000,0.005,3,random,hdf5,0.929723047597148,2030082.47889745
132,500,1000,0.005,3,random,hdf5,0.994049097040926,1364436.583183
133,500,1000,0.005,3,random,hdf5,0.968412134196405,1652404.77638239
134,500,1000,0.005,3,random,hdf5,0.978989880642752,1489694.91477366
135,500,1000,0.005,3,random,hdf5,0.995576569753019,2088842.51128709
136,500,1000,0.005,3,random,hdf5,0.980484065784701,1400896.63547862
137,500,1000,0.005,3,random,hdf5,0.938719662987245,2473396.18239441
138,500,1000,0.005,3,random,hdf5,0.968899915781665,1645783.99083352
139,500,1000,0.005,3,random,hdf5,0.934343031944925,1807859.99581656
140,500,1000,0.005,3,random,hdf5,0.565942684449992,4041197.70442341
141,500,1000,0.005,3,random,hdf5,0.963589456753751,1634291.42044755
142,500,1000,0.005,3,random,hdf5,0.977642119927339,1671347.19814543
143,500,1000,0.005,3,random,hdf5,0.987286836264744,1530401.12230894
144,500,1000,0.005,3,random,hdf5,0.979611289404097,1509843.47194851
145,500,1000,0.005,3,random,hdf5,0.990191241222656,1455277.92045899
146,500,1000,0.005,3,random,hdf5,0.94365442942671,2278093.78876964
147,500,1000,0.005,3,random,hdf5,0.967973649221491,1482772.28725212
148,500,1000,0.005,3,random,hdf5,1,1552331.28460741
149,500,1000,0.005,3,random,hdf5,0.994300149567517,1572094.28474402
150,500,1000,0.005,3,random,hdf5,0.981302076520073,1604751.66714763
151,500,1000,0.005,3,random,hdf5,0.99333657739638,1597768.60326956
152,500,1000,0.005,3,random,hdf5,0.934022750852128,2624870.39917883
153,500,1000,0.005,3,random,hdf5,0.937562159462133,2390195.73459376
154,500,1000,0.005,3,random,hdf5,0.989260985452402,1996399.30047756
155,500,1000,0.005,3,random,hdf5,0.924297736830268,2284405.53374969
156,500,1000,0.005,3,random,hdf5,0.982404542226998,1812324.57860836
157,500,1000,0.005,3,random,hdf5,0.549001949371949,3632239.54639521
158,500,1000,0.005,3,random,hdf5,0.984323899594833,1931360.36382723
159,500,1000,0.005,3,random,hdf5,0.993232490787373,1726539.13792597
160,500,1000,0.005,3,random,hdf5,0.98911805022297,2362669.06610172
161,500,1000,0.005,3,random,hdf5,0.943439270820498,2007908.14245147
162,500,1000,0.005,3,random,hdf5,1,1618802.46571752
163,500,1000,0.005,3,random,hdf5,0.977797221771533,1779299.13263712
164,500,1000,0.005,3,random,hdf5,0.993038765670086,1599683.94891691
165,500,1000,0.005,3,random,hdf5,0.960053555970532,1526387.683716
166,500,1000,0.005,3,random,hdf5,0.98725880022579,1533784.69796836
167,500,1000,0.005,3,random,hdf5,0.99590636654787,1938148.54440728
168,500,1000,0.005,3,random,hdf5,0.988308335480974,1718022.49012943
169,500,1000,0.005,3,random,hdf5,0.93378078427511,1934886.99819846
170,500,1000,0.005,3,random,hdf5,0.959729879476795,1747998.13701807
171,500,1000,0.005,3,random,hdf5,0.982005114291495,1402391.85187414
172,500,1000,0.005,3,random,hdf5,0.97496931393528,1524361.11643153
173,500,1000,0.005,3,random,hdf5,0.987261988920055,1400461.70594624
174,500,1000,0.005,3,random,hdf5,0.993161183517176,1608021.54341142
175,500,1000,0.005,3,random,hdf5,0.984695835934156,1761164.46544972
176,500,1000,0.005,3,random,hdf5,0.967949664885764,2685546.52787927
177,500,1000,0.005,3,random,hdf5,0.989042799460715,1657331.62407802
178,500,1000,0.005,3,random,hdf5,1,1504506.88432938
179,500,1000,0.005,3,random,hdf5,1,1570819.9808467
180,500,1000,0.005,3,random,hdf5,0.986492367618047,1325438.29471721
181,500,1000,0.005,3,random,hdf5,0.993699671138334,1531551.17838034
182,500,1000,0.005,3,random,hdf5,0.847730213273853,2232095.59515775
183,500,1000,0.005,3,random,hdf5,0.973825022366981,1584650.98457575
184,500,1000,0.005,3,random,hdf5,1,1617892.09077891
185,500,1000,0.005,3,random,hdf5,0.988091194412802,1558743.71071527
186,500,1000,0.005,3,random,hdf5,0.988050483137459,1296528.55975895
187,500,1000,0.005,3,random,hdf5,0.966919635274026,1771650.25988022
