"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
73,1000,1000,0.01,3,random,kmeans,0.994127826877225,2055762.14924257
74,1000,1000,0.01,3,random,kmeans,0.980966990026612,2046816.81048874
75,1000,1000,0.01,3,random,kmeans,0.984217723321579,1815091.8446836
76,1000,1000,0.01,3,random,kmeans,0.983876830731219,1982175.33843249
77,1000,1000,0.01,3,random,kmeans,0.98415186788754,2000214.83603013
78,1000,1000,0.01,3,random,kmeans,1,1935026.42554518
79,1000,1000,0.01,3,random,kmeans,0.983865095334077,1968090.31234181
80,1000,1000,0.01,3,random,kmeans,0.993220431481781,1993480.77101037
1,1000,1000,0.05,3,random,kmeans,0.987254084211933,2008962.76151433
2,1000,1000,0.05,3,random,kmeans,0.983560624456853,1924588.55085868
3,1000,1000,0.05,3,random,kmeans,0.989731080544226,1951960.34421509
4,1000,1000,0.05,3,random,kmeans,1,1983424.24616951
5,1000,1000,0.05,3,random,kmeans,0.996535900674774,1943957.99301568
6,1000,1000,0.05,3,random,kmeans,0.990633986798521,1936258.59356506
7,1000,1000,0.05,3,random,kmeans,0.990226596890938,1964409.93624391
8,1000,1000,0.05,3,random,kmeans,0.996967634962937,1956462.23930394
9,1000,1000,0.05,3,random,kmeans,0.997047467179372,1978430.32774524
10,1000,1000,0.05,3,random,kmeans,0.983867630815801,2056944.02960269
11,1000,1000,0.05,3,random,kmeans,0.98692528259211,1918480.23637296
12,1000,1000,0.05,3,random,kmeans,0.98727933561799,1913870.53259884
13,1000,1000,0.05,3,random,kmeans,0.987392379714,2020673.56186308
14,1000,1000,0.05,3,random,kmeans,0.996565422902371,2037288.73542716
15,1000,1000,0.05,3,random,kmeans,0.99362750816967,1988688.13595446
16,1000,1000,0.05,3,random,kmeans,0.986341043463308,2019650.49152687
17,1000,1000,0.05,3,random,kmeans,0.98055757156657,2119226.75255364
18,1000,1000,0.05,3,random,kmeans,1,1856012.10616743
19,1000,1000,0.05,3,random,kmeans,0.989788186078736,1992474.81549697
20,1000,1000,0.05,3,random,kmeans,0.987557708986082,1938104.51674477
21,1000,1000,0.05,3,random,kmeans,1,1989379.19024062
22,1000,1000,0.05,3,random,kmeans,0.989802383054587,1940167.79888104
23,1000,1000,0.05,3,random,kmeans,0.990753494611876,1927967.70519414
24,1000,1000,0.05,3,random,kmeans,0.986845556276109,2064589.34265683
25,1000,1000,0.05,3,random,kmeans,0.993680606120254,1968069.5517855
26,1000,1000,0.05,3,random,kmeans,0.990716915995195,2062771.28949288
27,1000,1000,0.05,3,random,kmeans,0.978065662022652,2013577.04505968
28,1000,1000,0.05,3,random,kmeans,0.990261349152862,2041060.65496615
29,1000,1000,0.05,3,random,kmeans,0.987005101989509,1975653.2592931
30,1000,1000,0.05,3,random,kmeans,0.983876497639201,1985602.73168669
31,1000,1000,0.05,3,random,kmeans,0.986573319660131,1968085.14899083
32,1000,1000,0.05,3,random,kmeans,0.99656636764855,1883990.98228774
33,1000,1000,0.05,3,random,kmeans,0.983856042433451,1877466.13373611
34,1000,1000,0.05,3,random,kmeans,0.993617248126205,1962206.19477365
35,1000,1000,0.05,3,random,kmeans,0.984392321366713,1988856.13457263
