"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
8,1e+05,1000,0.1,4,random,kmeans,0.346247941422988,1146731410.64141,3,0
9,1e+05,1000,0.1,4,random,kmeans,0.346339174910995,1067954557.97324,3,0
10,1e+05,1000,0.1,4,random,kmeans,0.346894072032794,1123038482.8654,3,0
1,1e+05,1000,0.1,5,random,kmeans,0.420676902109864,734665753.801782,3,0
2,1e+05,1000,0.1,5,random,kmeans,0.420643328372741,753644738.263973,3,0
3,1e+05,1000,0.1,5,random,kmeans,0.421050976576636,721794387.492783,3,0
4,1e+05,1000,0.1,5,random,kmeans,0.420024988984009,748851011.97536,4,0
5,1e+05,1000,0.1,5,random,kmeans,0.41984404113423,750808655.330597,4,0
6,1e+05,1000,0.1,5,random,kmeans,0.420381705168127,716006498.736667,4,0
7,1e+05,1000,0.1,5,random,kmeans,0.420000767423962,748436129.123451,4,0
8,1e+05,1000,0.1,5,random,kmeans,0.419053000027096,760570445.575862,3,0
9,1e+05,1000,0.1,5,random,kmeans,0.421347901662115,730497243.842697,3,0
10,1e+05,1000,0.1,5,random,kmeans,0.419771760177512,739824713.223338,4,0
1,1e+05,1000,0.1,6,random,kmeans,0.463270110133949,514077228.103497,4,0
2,1e+05,1000,0.1,6,random,kmeans,0.463476548408325,578206039.934082,3,0
3,1e+05,1000,0.1,6,random,kmeans,0.463066589252874,569689167.111701,4,0
4,1e+05,1000,0.1,6,random,kmeans,0.462945969997253,557387278.453518,4,0
5,1e+05,1000,0.1,6,random,kmeans,0.462060830581915,552678671.43092,3,0
6,1e+05,1000,0.1,6,random,kmeans,0.463141390297842,526068091.764376,4,0
7,1e+05,1000,0.1,6,random,kmeans,0.461934161033008,546502035.349872,3,0
8,1e+05,1000,0.1,6,random,kmeans,0.462404298849985,585256858.37993,4,0
9,1e+05,1000,0.1,6,random,kmeans,0.46288380097604,560788346.43974,3,0
10,1e+05,1000,0.1,6,random,kmeans,0.464557692962616,549767830.403366,3,0
1,1e+05,1000,0.1,7,random,kmeans,0.555211839011628,406141638.242089,2,0
2,1e+05,1000,0.1,7,random,kmeans,0.556079809548769,400985966.345693,4,0
3,1e+05,1000,0.1,7,random,kmeans,0.494729143696257,539419738.227918,4,0
4,1e+05,1000,0.1,7,random,kmeans,0.558348371723201,402551545.286944,3,0
5,1e+05,1000,0.1,7,random,kmeans,0.55551354644677,400470367.970108,3,0
6,1e+05,1000,0.1,7,random,kmeans,0.556800027525217,396698432.044661,3,0
7,1e+05,1000,0.1,7,random,kmeans,0.555030481155069,410655649.264382,3,0
8,1e+05,1000,0.1,7,random,kmeans,0.556182945830729,397107358.496872,3,0
9,1e+05,1000,0.1,7,random,kmeans,0.553553357164221,404986161.538606,3,0
10,1e+05,1000,0.1,7,random,kmeans,0.556157852468492,416354940.053938,5,0
1,1e+05,1000,0.1,8,random,kmeans,0.608531990286684,359744914.464342,3,0
2,1e+05,1000,0.1,8,random,kmeans,0.583571055957481,335238518.282752,3,0
3,1e+05,1000,0.1,8,random,kmeans,0.600169296711847,381866006.465441,3,0
4,1e+05,1000,0.1,8,random,kmeans,0.610445562623259,354980846.063403,3,0
5,1e+05,1000,0.1,8,random,kmeans,0.584387719627493,335308826.972738,4,0
6,1e+05,1000,0.1,8,random,kmeans,0.567410131902833,388571464.410492,3,0
7,1e+05,1000,0.1,8,random,kmeans,0.582949959254489,318123087.322727,3,0
8,1e+05,1000,0.1,8,random,kmeans,0.609900418048119,365430965.230108,3,0
9,1e+05,1000,0.1,8,random,kmeans,0.581492633848939,323124275.429341,3,0
10,1e+05,1000,0.1,8,random,kmeans,0.583711264685196,350379082.395455,4,0
1,1e+05,1000,0.1,9,random,kmeans,0.643428142609049,302811995.121489,4,0
2,1e+05,1000,0.1,9,random,kmeans,0.642549280016328,295175338.255159,3,0
3,1e+05,1000,0.1,9,random,kmeans,0.643790223360126,293899322.529179,3,0
4,1e+05,1000,0.1,9,random,kmeans,0.596165400862921,317958936.749358,3,0
5,1e+05,1000,0.1,9,random,kmeans,0.61156226451598,304806718.359694,3,0
6,1e+05,1000,0.1,9,random,kmeans,0.641739113710864,315488429.947596,3,0
7,1e+05,1000,0.1,9,random,kmeans,0.631654857629914,307166003.347273,3,0
8,1e+05,1000,0.1,9,random,kmeans,0.629924515561637,296757339.25696,4,0
9,1e+05,1000,0.1,9,random,kmeans,0.629766932081934,338294075.527216,3,0
10,1e+05,1000,0.1,9,random,kmeans,0.642073040313273,297256538.287496,4,0
1,1e+05,1000,0.1,10,random,kmeans,0.668131429607175,265677173.823141,3,0
2,1e+05,1000,0.1,10,random,kmeans,0.678669553755308,274439949.793621,3,0
3,1e+05,1000,0.1,10,random,kmeans,0.700764110076991,270503637.769977,3,0
4,1e+05,1000,0.1,10,random,kmeans,0.665159124028269,275821744.482175,3,0
5,1e+05,1000,0.1,10,random,kmeans,0.70143398946876,270681244.143236,4,0
6,1e+05,1000,0.1,10,random,kmeans,0.664122194105557,269563298.290612,3,0
7,1e+05,1000,0.1,10,random,kmeans,0.675972237443926,250832816.334718,4,0
8,1e+05,1000,0.1,10,random,kmeans,0.678474801239284,277706635.77659,3,0
9,1e+05,1000,0.1,10,random,kmeans,0.676260891165206,261212904.257865,3,0
10,1e+05,1000,0.1,10,random,kmeans,0.67944793840271,272132316.949373,3,0
1,1e+05,1000,0.1,11,random,kmeans,0.682477008021809,250483888.577858,3,0
2,1e+05,1000,0.1,11,random,kmeans,0.685374629698532,248136912.472388,3,0
3,1e+05,1000,0.1,11,random,kmeans,0.721583306041446,256101674.033237,3,0
4,1e+05,1000,0.1,11,random,kmeans,0.739296316279905,235598404.66176,3,0
5,1e+05,1000,0.1,11,random,kmeans,0.681715127672944,257072425.662289,3,0
6,1e+05,1000,0.1,11,random,kmeans,0.74210841661899,239525744.033224,3,0
7,1e+05,1000,0.1,11,random,kmeans,0.725542346934183,245642262.083796,3,0
8,1e+05,1000,0.1,11,random,kmeans,0.743412933887468,232662284.83248,2,0
9,1e+05,1000,0.1,11,random,kmeans,0.744723172536403,243747251.02595,3,0
10,1e+05,1000,0.1,11,random,kmeans,0.740766622999643,236072057.841857,3,0
1,1e+05,1000,0.1,12,random,kmeans,0.785307850770595,211270758.361399,3,0
2,1e+05,1000,0.1,12,random,kmeans,0.772424051098945,237797972.266722,3,0
3,1e+05,1000,0.1,12,random,kmeans,0.765859645037217,222771125.901396,3,0
4,1e+05,1000,0.1,12,random,kmeans,0.737629198471264,222895431.274785,3,0
5,1e+05,1000,0.1,12,random,kmeans,0.785824288120141,211044029.674364,3,0
6,1e+05,1000,0.1,12,random,kmeans,0.725357610834077,226399672.403042,4,0
