B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
8,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.767617627,207145432.9,45,NA
9,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.769947484,234016240.6,48,NA
10,1.00E+05,1000,0.001,16,kmeans++,mbkmeans,0.720303869,238923074.5,36,NA
1,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.812703357,199082802,40,NA
2,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.811337148,212727653.1,16,NA
3,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.783887643,218256245.3,26,NA
4,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.768729445,215291817.7,17,NA
5,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.771178041,206143743,16,NA
6,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.81471583,197693377.6,16,NA
7,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.757229993,201134729.1,18,NA
8,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.776792554,199437324.4,19,NA
9,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.767641938,235480515.7,18,NA
10,1.00E+05,1000,0.001,17,kmeans++,mbkmeans,0.829738173,211802569.9,27,NA
1,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.805197996,209922363.2,18,NA
2,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.807074579,195375703.7,24,NA
3,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.77897712,202246222.8,24,NA
4,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.791282663,198565013.8,48,NA
5,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.828705498,202719381.1,31,NA
6,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.801643319,215057919.6,17,NA
7,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.793179647,199690056.4,12,NA
8,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.799261368,198049034.3,24,NA
9,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.817981019,208884086.7,18,NA
10,1.00E+05,1000,0.001,18,kmeans++,mbkmeans,0.736520704,210679843.7,22,NA
1,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.759998001,199434293.5,25,NA
2,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.802878843,199961962,31,NA
3,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.802691329,197999572.1,43,NA
4,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.806292704,196892240.1,25,NA
5,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.766356336,200927292.3,18,NA
6,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.737349159,202415164.7,46,NA
7,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.788555851,216420816.6,30,NA
8,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.784304135,205216119.1,28,NA
9,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.799232435,198213546.6,15,NA
10,1.00E+05,1000,0.001,19,kmeans++,mbkmeans,0.804126586,202291418.8,19,NA
1,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.802752646,200001767.9,25,NA
2,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.812696675,203960740.9,27,NA
3,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.792909484,210087799.2,22,NA
4,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.814084846,201941596.8,20,NA
5,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.74602134,199777244,27,NA
6,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.792960494,197410084.7,27,NA
7,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.79291441,209430335.5,25,NA
8,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.822839105,202473441.7,29,NA
9,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.796636671,209085020.9,15,NA
10,1.00E+05,1000,0.001,20,kmeans++,mbkmeans,0.785459945,195878709.7,24,NA
1,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.086947346,3654763694,23,NA
2,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087959442,3487546964,19,NA
3,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.08692351,3474534851,19,NA
4,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087471274,3530277891,17,NA
5,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.088534955,3555509500,19,NA
6,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087260696,3339122326,29,NA
7,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087938684,3502271205,22,NA
8,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087587343,3529229819,16,NA
9,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.08770933,3486434423,13,NA
10,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,0.087409227,3437198075,27,NA
1,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.225631354,1624929684,20,NA
2,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.224918896,1618394923,47,NA
3,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.224001635,1638365079,25,NA
4,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.225341093,1625929498,19,NA
5,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.223758895,1583668821,17,NA
6,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.224469184,1583725740,34,NA
7,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.225447266,1616858611,14,NA
8,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.224487918,1627504599,17,NA
9,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.217410541,1612631116,15,NA
10,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,0.22481075,1645400180,34,NA
1,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345609841,1185962267,28,NA
2,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345444446,1113423444,15,NA
3,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.347088935,1170012460,20,NA
4,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.346262806,1125593348,29,NA
5,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345487364,1180089870,18,NA
6,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345979965,1085711485,25,NA
7,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.34725556,1140666068,24,NA
8,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345708903,1184718259,18,NA
9,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.34567849,1149737827,23,NA
10,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,0.345971737,1083780446,18,NA
1,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.42022938,732281149,30,NA
