B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
3,1.00E+05,1000,0.2,3,random,kmeans,0.224673484,1547336994,3,0
4,1.00E+05,1000,0.2,3,random,kmeans,0.223917113,1717907671,3,0
5,1.00E+05,1000,0.2,3,random,kmeans,0.224628515,1672095321,3,0
6,1.00E+05,1000,0.2,3,random,kmeans,0.224255607,1688619004,3,0
7,1.00E+05,1000,0.2,3,random,kmeans,0.225335987,1544061637,3,0
8,1.00E+05,1000,0.2,3,random,kmeans,0.225335243,1539915785,3,0
9,1.00E+05,1000,0.2,3,random,kmeans,0.224344448,1602756029,2,0
10,1.00E+05,1000,0.2,3,random,kmeans,0.225650171,1633615259,3,0
1,1.00E+05,1000,0.2,4,random,kmeans,0.347050178,1054032039,3,0
2,1.00E+05,1000,0.2,4,random,kmeans,0.346212468,1155756874,2,0
3,1.00E+05,1000,0.2,4,random,kmeans,0.345947552,1171214898,3,0
4,1.00E+05,1000,0.2,4,random,kmeans,0.345911165,1070808536,3,0
5,1.00E+05,1000,0.2,4,random,kmeans,0.346335635,1154222797,4,0
6,1.00E+05,1000,0.2,4,random,kmeans,0.345490271,1128980294,3,0
7,1.00E+05,1000,0.2,4,random,kmeans,0.345955156,1139710088,2,0
8,1.00E+05,1000,0.2,4,random,kmeans,0.344823547,1222448253,2,0
9,1.00E+05,1000,0.2,4,random,kmeans,0.346514808,1109943475,4,0
10,1.00E+05,1000,0.2,4,random,kmeans,0.346665619,1183362039,3,0
1,1.00E+05,1000,0.2,5,random,kmeans,0.419369833,739865880.1,4,0
2,1.00E+05,1000,0.2,5,random,kmeans,0.42024842,735844629.8,3,0
3,1.00E+05,1000,0.2,5,random,kmeans,0.421636124,715645628.9,3,0
4,1.00E+05,1000,0.2,5,random,kmeans,0.422407298,765933539.6,3,0
5,1.00E+05,1000,0.2,5,random,kmeans,0.421804033,739040642.5,3,0
6,1.00E+05,1000,0.2,5,random,kmeans,0.420339018,739605045.1,3,0
7,1.00E+05,1000,0.2,5,random,kmeans,0.419649242,745779447.6,4,0
8,1.00E+05,1000,0.2,5,random,kmeans,0.421900282,769640739.2,3,0
9,1.00E+05,1000,0.2,5,random,kmeans,0.421769265,739283030.1,4,0
10,1.00E+05,1000,0.2,5,random,kmeans,0.421143818,730370957.6,5,0
1,1.00E+05,1000,0.2,6,random,kmeans,0.464784181,533861876.9,4,0
2,1.00E+05,1000,0.2,6,random,kmeans,0.462766298,555804981.7,3,0
