B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
4,1.00E+05,1000,500,4,kmeans++,hdf5,0.346247545,1151257896,19,NA
5,1.00E+05,1000,500,4,kmeans++,hdf5,0.325359713,1222354106,28,NA
6,1.00E+05,1000,500,4,kmeans++,hdf5,0.333345854,1229571492,19,NA
7,1.00E+05,1000,500,4,kmeans++,hdf5,0.331205306,1184754951,17,NA
8,1.00E+05,1000,500,4,kmeans++,hdf5,0.343935315,1186709299,21,NA
9,1.00E+05,1000,500,4,kmeans++,hdf5,0.342866213,1194297309,19,NA
10,1.00E+05,1000,500,4,kmeans++,hdf5,0.330306696,1167298383,23,NA
1,1.00E+05,1000,500,5,kmeans++,hdf5,0.410337841,746037022.3,16,NA
2,1.00E+05,1000,500,5,kmeans++,hdf5,0.410989085,748841794.2,19,NA
3,1.00E+05,1000,500,5,kmeans++,hdf5,0.421092777,755222926.5,20,NA
4,1.00E+05,1000,500,5,kmeans++,hdf5,0.418980541,769786867.2,33,NA
5,1.00E+05,1000,500,5,kmeans++,hdf5,0.419032621,725700550.9,20,NA
6,1.00E+05,1000,500,5,kmeans++,hdf5,0.414914915,767684320.8,23,NA
7,1.00E+05,1000,500,5,kmeans++,hdf5,0.42211464,785551095.5,47,NA
8,1.00E+05,1000,500,5,kmeans++,hdf5,0.420180763,690877994.9,13,NA
9,1.00E+05,1000,500,5,kmeans++,hdf5,0.410637799,736939923.9,42,NA
10,1.00E+05,1000,500,5,kmeans++,hdf5,0.420562543,715719910,30,NA
1,1.00E+05,1000,500,6,kmeans++,hdf5,0.46253808,534628552.5,31,NA
2,1.00E+05,1000,500,6,kmeans++,hdf5,0.461354337,563915507.1,27,NA
3,1.00E+05,1000,500,6,kmeans++,hdf5,0.463542302,559591986.1,32,NA
4,1.00E+05,1000,500,6,kmeans++,hdf5,0.458012924,544603051.6,23,NA
5,1.00E+05,1000,500,6,kmeans++,hdf5,0.462881279,568442300.5,21,NA
6,1.00E+05,1000,500,6,kmeans++,hdf5,0.461658028,531659277.7,16,NA
7,1.00E+05,1000,500,6,kmeans++,hdf5,0.503442743,538555833.4,19,NA
8,1.00E+05,1000,500,6,kmeans++,hdf5,0.463363792,573070875.8,22,NA
9,1.00E+05,1000,500,6,kmeans++,hdf5,0.464348825,551321477.7,16,NA
10,1.00E+05,1000,500,6,kmeans++,hdf5,0.462895234,529818762.6,23,NA
1,1.00E+05,1000,500,7,kmeans++,hdf5,0.555490602,411633726.1,20,NA
2,1.00E+05,1000,500,7,kmeans++,hdf5,0.493195071,521026794.8,21,NA
3,1.00E+05,1000,500,7,kmeans++,hdf5,0.552526353,404277856.6,16,NA
4,1.00E+05,1000,500,7,kmeans++,hdf5,0.55466073,410910290.8,22,NA
5,1.00E+05,1000,500,7,kmeans++,hdf5,0.558391806,427726699.5,37,NA
6,1.00E+05,1000,500,7,kmeans++,hdf5,0.554770519,387491792.4,24,NA
7,1.00E+05,1000,500,7,kmeans++,hdf5,0.555671256,411517841,22,NA
8,1.00E+05,1000,500,7,kmeans++,hdf5,0.556005486,397100084.2,20,NA
9,1.00E+05,1000,500,7,kmeans++,hdf5,0.558144118,415077260,24,NA
10,1.00E+05,1000,500,7,kmeans++,hdf5,0.556885291,400829208.8,23,NA
1,1.00E+05,1000,500,8,kmeans++,hdf5,0.582210039,349534269.2,17,NA
2,1.00E+05,1000,500,8,kmeans++,hdf5,0.609929346,356008666,20,NA
3,1.00E+05,1000,500,8,kmeans++,hdf5,0.582537521,332982597.8,23,NA
4,1.00E+05,1000,500,8,kmeans++,hdf5,0.585132481,337992582.1,15,NA
5,1.00E+05,1000,500,8,kmeans++,hdf5,0.583987449,353632359.3,42,NA
6,1.00E+05,1000,500,8,kmeans++,hdf5,0.609207559,371538580.4,29,NA
7,1.00E+05,1000,500,8,kmeans++,hdf5,0.609484168,386658300.1,18,NA
8,1.00E+05,1000,500,8,kmeans++,hdf5,0.581661001,336093029.8,19,NA
9,1.00E+05,1000,500,8,kmeans++,hdf5,0.582046552,400256558,20,NA
10,1.00E+05,1000,500,8,kmeans++,hdf5,0.609803579,372132855.1,19,NA
1,1.00E+05,1000,500,9,kmeans++,hdf5,0.64230249,344303727.9,27,NA
2,1.00E+05,1000,500,9,kmeans++,hdf5,0.642496058,295293958.5,25,NA
3,1.00E+05,1000,500,9,kmeans++,hdf5,0.662392637,334169428.2,20,NA
4,1.00E+05,1000,500,9,kmeans++,hdf5,0.630003421,313111430.3,24,NA
5,1.00E+05,1000,500,9,kmeans++,hdf5,0.640088618,305589978.2,36,NA
6,1.00E+05,1000,500,9,kmeans++,hdf5,0.664855002,343172150.2,20,NA
7,1.00E+05,1000,500,9,kmeans++,hdf5,0.630275979,314476702.6,23,NA
8,1.00E+05,1000,500,9,kmeans++,hdf5,0.595942092,311026734,29,NA
9,1.00E+05,1000,500,9,kmeans++,hdf5,0.623211738,305741363.4,22,NA
10,1.00E+05,1000,500,9,kmeans++,hdf5,0.641186648,306581003.4,24,NA
1,1.00E+05,1000,500,10,kmeans++,hdf5,0.676211574,275220864.5,19,NA
2,1.00E+05,1000,500,10,kmeans++,hdf5,0.665773833,282932131.3,30,NA
3,1.00E+05,1000,500,10,kmeans++,hdf5,0.666655023,277718601.4,18,NA
4,1.00E+05,1000,500,10,kmeans++,hdf5,0.649552334,289449620.1,30,NA
5,1.00E+05,1000,500,10,kmeans++,hdf5,0.698576246,269494448.7,17,NA
6,1.00E+05,1000,500,10,kmeans++,hdf5,0.69965077,266595777.8,20,NA
7,1.00E+05,1000,500,10,kmeans++,hdf5,0.661638869,278150739.4,22,NA
8,1.00E+05,1000,500,10,kmeans++,hdf5,0.66163278,287941526.9,24,NA
9,1.00E+05,1000,500,10,kmeans++,hdf5,0.661518487,273545549.8,13,NA
10,1.00E+05,1000,500,10,kmeans++,hdf5,0.701580591,282591796,22,NA
1,1.00E+05,1000,500,11,kmeans++,hdf5,0.696316864,265217423.9,21,NA
2,1.00E+05,1000,500,11,kmeans++,hdf5,0.718992976,249015273.9,18,NA
3,1.00E+05,1000,500,11,kmeans++,hdf5,0.741770775,247737157,13,NA
4,1.00E+05,1000,500,11,kmeans++,hdf5,0.735220287,241653567,13,NA
5,1.00E+05,1000,500,11,kmeans++,hdf5,0.742784321,243632480.9,45,NA
6,1.00E+05,1000,500,11,kmeans++,hdf5,0.742302772,236994347.8,15,NA
7,1.00E+05,1000,500,11,kmeans++,hdf5,0.666551734,260663339.8,12,NA
8,1.00E+05,1000,500,11,kmeans++,hdf5,0.740308068,240371657.9,19,NA
9,1.00E+05,1000,500,11,kmeans++,hdf5,0.724140186,263449291.1,19,NA
10,1.00E+05,1000,500,11,kmeans++,hdf5,0.741748235,250183111,31,NA
1,1.00E+05,1000,500,12,kmeans++,hdf5,0.759901073,211947397.5,15,NA
2,1.00E+05,1000,500,12,kmeans++,hdf5,0.772162114,243019854.3,22,NA
3,1.00E+05,1000,500,12,kmeans++,hdf5,0.766588786,229714268.6,22,NA
4,1.00E+05,1000,500,12,kmeans++,hdf5,0.732069116,241017108.8,19,NA
5,1.00E+05,1000,500,12,kmeans++,hdf5,0.679484448,251953404.1,19,NA
6,1.00E+05,1000,500,12,kmeans++,hdf5,0.770564343,251087095.3,18,NA
7,1.00E+05,1000,500,12,kmeans++,hdf5,0.724048886,233441199.7,22,NA
8,1.00E+05,1000,500,12,kmeans++,hdf5,0.788459096,210213712.1,27,NA
9,1.00E+05,1000,500,12,kmeans++,hdf5,0.765198249,224592218.9,17,NA
10,1.00E+05,1000,500,12,kmeans++,hdf5,0.770722,229769739.9,24,NA
1,1.00E+05,1000,500,13,kmeans++,hdf5,0.776856045,210225292.5,13,NA
2,1.00E+05,1000,500,13,kmeans++,hdf5,0.823917677,206912200.6,19,NA
3,1.00E+05,1000,500,13,kmeans++,hdf5,0.748623208,223650182.5,18,NA
4,1.00E+05,1000,500,13,kmeans++,hdf5,0.746234223,224782230.4,21,NA
5,1.00E+05,1000,500,13,kmeans++,hdf5,0.81762178,207427347.4,25,NA
6,1.00E+05,1000,500,13,kmeans++,hdf5,0.819055078,196203489.2,19,NA
7,1.00E+05,1000,500,13,kmeans++,hdf5,0.74932064,222397913.3,13,NA
8,1.00E+05,1000,500,13,kmeans++,hdf5,0.801465666,212228235.7,37,NA
9,1.00E+05,1000,500,13,kmeans++,hdf5,0.825852914,205021056,15,NA
10,1.00E+05,1000,500,13,kmeans++,hdf5,0.718412783,224774579,24,NA
1,1.00E+05,1000,500,14,kmeans++,hdf5,0.7572528,207422596.8,15,NA
2,1.00E+05,1000,500,14,kmeans++,hdf5,0.85296648,186229355.3,15,NA
