"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
2,1e+05,1000,0.01,15,random,hdf5,0.839743970336363,187217607.982126,27,NA
3,1e+05,1000,0.01,15,random,hdf5,0.792726311267225,191341435.29131,14,NA
4,1e+05,1000,0.01,15,random,hdf5,0.776738184642058,186299335.255476,32,NA
5,1e+05,1000,0.01,15,random,hdf5,0.799640721799669,202226660.261587,18,NA
6,1e+05,1000,0.01,15,random,hdf5,0.84609347859954,182744429.193724,19,NA
7,1e+05,1000,0.01,15,random,hdf5,0.762571390005271,199371312.283623,25,NA
8,1e+05,1000,0.01,15,random,hdf5,0.79251928832679,188305895.804041,36,NA
9,1e+05,1000,0.01,15,random,hdf5,0.776115844690005,195379189.813215,17,NA
10,1e+05,1000,0.01,15,random,hdf5,0.720746095202727,205869518.676781,16,NA
1,1e+05,1000,0.01,16,random,hdf5,0.817911644006117,181526145.627607,13,NA
2,1e+05,1000,0.01,16,random,hdf5,0.766818634071497,179779026.695735,36,NA
3,1e+05,1000,0.01,16,random,hdf5,0.846932451612117,181654307.180049,26,NA
4,1e+05,1000,0.01,16,random,hdf5,0.781135275285136,182294130.849361,28,NA
5,1e+05,1000,0.01,16,random,hdf5,0.7428421460357,204692977.037752,27,NA
6,1e+05,1000,0.01,16,random,hdf5,0.759494059359623,190921286.118396,17,NA
7,1e+05,1000,0.01,16,random,hdf5,0.731137370855871,198949350.522304,27,NA
8,1e+05,1000,0.01,16,random,hdf5,0.817131473857107,181832191.718817,19,NA
9,1e+05,1000,0.01,16,random,hdf5,0.813425639577352,173873616.38252,26,NA
10,1e+05,1000,0.01,16,random,hdf5,0.769560772720792,187238800.438615,22,NA
1,1e+05,1000,0.01,17,random,hdf5,0.81082787889639,176368060.607263,16,NA
2,1e+05,1000,0.01,17,random,hdf5,0.806498153049933,180198603.566628,34,NA
3,1e+05,1000,0.01,17,random,hdf5,0.770530743244984,181570509.179432,26,NA
4,1e+05,1000,0.01,17,random,hdf5,0.807610067735741,171977082.010549,43,NA
5,1e+05,1000,0.01,17,random,hdf5,0.792622732373527,171288725.162127,32,NA
6,1e+05,1000,0.01,17,random,hdf5,0.796157484584129,174125750.452591,32,NA
7,1e+05,1000,0.01,17,random,hdf5,0.79540943844215,178986656.960426,25,NA
8,1e+05,1000,0.01,17,random,hdf5,0.810162492010504,175367457.096721,29,NA
9,1e+05,1000,0.01,17,random,hdf5,0.808790401582061,179584457.479932,35,NA
10,1e+05,1000,0.01,17,random,hdf5,0.797809757716306,179133218.160331,17,NA
1,1e+05,1000,0.01,18,random,hdf5,0.801922750586503,172638609.965072,23,NA
2,1e+05,1000,0.01,18,random,hdf5,0.726656437865917,173828046.716876,19,NA
3,1e+05,1000,0.01,18,random,hdf5,0.781462958039823,172758106.328444,25,NA
4,1e+05,1000,0.01,18,random,hdf5,0.78144707707056,171965068.439739,22,NA
5,1e+05,1000,0.01,18,random,hdf5,0.791748439799286,177870235.743372,27,NA
6,1e+05,1000,0.01,18,random,hdf5,0.778167478760234,174501318.781584,20,NA
7,1e+05,1000,0.01,18,random,hdf5,0.790925340887588,170379934.926973,20,NA
8,1e+05,1000,0.01,18,random,hdf5,0.798418592525474,173767675.711885,20,NA
9,1e+05,1000,0.01,18,random,hdf5,0.823482188527568,175307583.408018,16,NA
10,1e+05,1000,0.01,18,random,hdf5,0.778299408945388,173077077.64794,12,NA
1,1e+05,1000,0.01,19,random,hdf5,0.760963188916507,163628260.932383,18,NA
2,1e+05,1000,0.01,19,random,hdf5,0.791043456124094,171683483.953427,24,NA
3,1e+05,1000,0.01,19,random,hdf5,0.766333758081576,170208398.599794,15,NA
4,1e+05,1000,0.01,19,random,hdf5,0.769641653496324,163283839.450024,23,NA
5,1e+05,1000,0.01,19,random,hdf5,0.723763480968727,171574364.726604,30,NA
6,1e+05,1000,0.01,19,random,hdf5,0.802997124358753,164730672.797329,20,NA
7,1e+05,1000,0.01,19,random,hdf5,0.782060976366661,171012080.113325,26,NA
8,1e+05,1000,0.01,19,random,hdf5,0.778671377650978,169467638.741595,23,NA
9,1e+05,1000,0.01,19,random,hdf5,0.768979564363488,167333606.732356,20,NA
10,1e+05,1000,0.01,19,random,hdf5,0.779282300407745,172209979.611726,41,NA
1,1e+05,1000,0.01,20,random,hdf5,0.760851304469795,162906844.037276,15,NA
2,1e+05,1000,0.01,20,random,hdf5,0.755114600552197,166758588.997694,19,NA
3,1e+05,1000,0.01,20,random,hdf5,0.754502467655454,162636715.183455,22,NA
4,1e+05,1000,0.01,20,random,hdf5,0.772301815256992,166314815.997911,37,NA
5,1e+05,1000,0.01,20,random,hdf5,0.772814524691149,172438498.105059,21,NA
6,1e+05,1000,0.01,20,random,hdf5,0.779355880840021,173918195.253664,26,NA
7,1e+05,1000,0.01,20,random,hdf5,0.748617252760859,168516001.87432,24,NA
8,1e+05,1000,0.01,20,random,hdf5,0.748718786645434,170349814.335489,18,NA
9,1e+05,1000,0.01,20,random,hdf5,0.77915512431359,164935288.848337,26,NA
10,1e+05,1000,0.01,20,random,hdf5,0.762792867894028,165152368.747629,16,NA
1,1e+05,1000,0.1,2,random,hdf5,0.0876059862474652,3748426503.37219,18,NA
2,1e+05,1000,0.1,2,random,hdf5,0.0873533208603034,3587731565.62847,16,NA
3,1e+05,1000,0.1,2,random,hdf5,0.0879387969318694,3535912787.66055,22,NA
4,1e+05,1000,0.1,2,random,hdf5,0.0879343546721698,3682314148.1018,21,NA
5,1e+05,1000,0.1,2,random,hdf5,0.0876577760419282,3555346801.47043,25,NA
6,1e+05,1000,0.1,2,random,hdf5,0.0877935102428573,3424826808.21843,23,NA
7,1e+05,1000,0.1,2,random,hdf5,0.0877767551936969,3402539925.24136,37,NA
8,1e+05,1000,0.1,2,random,hdf5,0.0865031665400287,3562958473.7662,17,NA
9,1e+05,1000,0.1,2,random,hdf5,0.0871120255629075,3680781599.04943,21,NA
10,1e+05,1000,0.1,2,random,hdf5,0.0878001201613031,3818066716.20019,18,NA
1,1e+05,1000,0.1,3,random,hdf5,0.225355785139991,1580793629.64287,52,NA
2,1e+05,1000,0.1,3,random,hdf5,0.223545629152417,1670172280.94057,23,NA
3,1e+05,1000,0.1,3,random,hdf5,0.225078640575396,1624462352.39263,20,NA
4,1e+05,1000,0.1,3,random,hdf5,0.225228055110686,1593440552.44199,27,NA
5,1e+05,1000,0.1,3,random,hdf5,0.223867355298718,1724196731.09671,19,NA
6,1e+05,1000,0.1,3,random,hdf5,0.224353508667918,1737362380.10599,27,NA
7,1e+05,1000,0.1,3,random,hdf5,0.217428552609232,1721672979.94795,30,NA
8,1e+05,1000,0.1,3,random,hdf5,0.224557199923065,1518919466.62573,14,NA
9,1e+05,1000,0.1,3,random,hdf5,0.22336309631651,1715079221.02065,23,NA
10,1e+05,1000,0.1,3,random,hdf5,0.224195145032623,1535047218.69695,12,NA
1,1e+05,1000,0.1,4,random,hdf5,0.345824864507644,1151853418.83201,22,NA
2,1e+05,1000,0.1,4,random,hdf5,0.344032292607194,1169780043.46525,22,NA
3,1e+05,1000,0.1,4,random,hdf5,0.344148446213373,1170699372.75065,29,NA
4,1e+05,1000,0.1,4,random,hdf5,0.345628665955959,1172470110.65173,17,NA
5,1e+05,1000,0.1,4,random,hdf5,0.347286393677989,1198333225.67858,18,NA
6,1e+05,1000,0.1,4,random,hdf5,0.344293174184792,1116699809.23393,19,NA
7,1e+05,1000,0.1,4,random,hdf5,0.34662003445884,1099595162.07347,21,NA
8,1e+05,1000,0.1,4,random,hdf5,0.344900274777781,1224602555.77821,28,NA
9,1e+05,1000,0.1,4,random,hdf5,0.332005542060912,1177033218.70458,26,NA
10,1e+05,1000,0.1,4,random,hdf5,0.345940977386294,1159547831.76602,16,NA
1,1e+05,1000,0.1,5,random,hdf5,0.419821214856351,761674956.183621,25,NA
2,1e+05,1000,0.1,5,random,hdf5,0.41959999876088,725324686.91254,14,NA
3,1e+05,1000,0.1,5,random,hdf5,0.420520094834652,746315645.919843,43,NA
4,1e+05,1000,0.1,5,random,hdf5,0.421205520974357,757253355.126836,38,NA
5,1e+05,1000,0.1,5,random,hdf5,0.421908971033829,769057473.467013,36,NA
6,1e+05,1000,0.1,5,random,hdf5,0.421482401800986,738298207.097304,29,NA
7,1e+05,1000,0.1,5,random,hdf5,0.419821950409303,759163966.839636,24,NA
8,1e+05,1000,0.1,5,random,hdf5,0.421595302109264,706994072.518937,45,NA
9,1e+05,1000,0.1,5,random,hdf5,0.420027735814194,764934311.208217,27,NA
10,1e+05,1000,0.1,5,random,hdf5,0.420242641846458,755837684.944434,24,NA
1,1e+05,1000,0.1,6,random,hdf5,0.463472882665526,544588596.703477,26,NA
2,1e+05,1000,0.1,6,random,hdf5,0.461198210110066,565029346.525445,25,NA
3,1e+05,1000,0.1,6,random,hdf5,0.461416801755563,554125104.530335,18,NA
4,1e+05,1000,0.1,6,random,hdf5,0.463355637348117,565247942.579763,29,NA
5,1e+05,1000,0.1,6,random,hdf5,0.46306959079616,542504000.967297,20,NA
6,1e+05,1000,0.1,6,random,hdf5,0.462565844785868,542349259.10227,30,NA
7,1e+05,1000,0.1,6,random,hdf5,0.46214965317684,534296405.718882,22,NA
8,1e+05,1000,0.1,6,random,hdf5,0.461241988472365,540778511.911688,26,NA
9,1e+05,1000,0.1,6,random,hdf5,0.461719145376369,551143863.787697,20,NA
10,1e+05,1000,0.1,6,random,hdf5,0.461606173526746,541809409.46631,23,NA
1,1e+05,1000,0.1,7,random,hdf5,0.556831837094694,387879946.235145,17,NA
2,1e+05,1000,0.1,7,random,hdf5,0.555954022920171,410607845.680858,27,NA
