B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
9,25000,1000,500,2,kmeans++,kmeans,0.088594691,888847328.6,1,0
10,25000,1000,500,2,kmeans++,kmeans,0.086902409,838650958.5,1,0
1,25000,1000,500,3,kmeans++,kmeans,0.224340407,386798374.8,2,0
2,25000,1000,500,3,kmeans++,kmeans,0.21748591,410394551.2,3,0
3,25000,1000,500,3,kmeans++,kmeans,0.224896464,418056257.2,2,0
4,25000,1000,500,3,kmeans++,kmeans,0.224545404,401093421.9,2,0
5,25000,1000,500,3,kmeans++,kmeans,0.226689129,384549075.1,3,0
6,25000,1000,500,3,kmeans++,kmeans,0.224226036,377119180.9,3,0
7,25000,1000,500,3,kmeans++,kmeans,0.225436361,398424643.2,2,0
8,25000,1000,500,3,kmeans++,kmeans,0.22494612,418248566.1,2,0
9,25000,1000,500,3,kmeans++,kmeans,0.225915489,392552377.3,2,0
10,25000,1000,500,3,kmeans++,kmeans,0.223242985,432158757,3,0
1,25000,1000,500,4,kmeans++,kmeans,0.345747787,295335774.1,3,0
2,25000,1000,500,4,kmeans++,kmeans,0.346394402,284508980.8,3,0
3,25000,1000,500,4,kmeans++,kmeans,0.346083292,282476952.8,3,0
4,25000,1000,500,4,kmeans++,kmeans,0.346974547,296247127.7,3,0
5,25000,1000,500,4,kmeans++,kmeans,0.34662701,287635151.1,3,0
6,25000,1000,500,4,kmeans++,kmeans,0.346640614,289554178.7,3,0
7,25000,1000,500,4,kmeans++,kmeans,0.347101335,260177795.7,3,0
8,25000,1000,500,4,kmeans++,kmeans,0.346549358,287350951.1,3,0
9,25000,1000,500,4,kmeans++,kmeans,0.345381979,277657920.6,3,0
10,25000,1000,500,4,kmeans++,kmeans,0.343901782,315842086.4,3,0
1,25000,1000,500,5,kmeans++,kmeans,0.41686558,186269903,4,0
2,25000,1000,500,5,kmeans++,kmeans,0.421726321,187825203.7,3,0
3,25000,1000,500,5,kmeans++,kmeans,0.419517557,184406501.6,4,0
4,25000,1000,500,5,kmeans++,kmeans,0.421023882,182024464.8,4,0
5,25000,1000,500,5,kmeans++,kmeans,0.420767026,180760757.5,4,0
6,25000,1000,500,5,kmeans++,kmeans,0.421040817,182150563,3,0
7,25000,1000,500,5,kmeans++,kmeans,0.419262442,177660067.8,3,0
8,25000,1000,500,5,kmeans++,kmeans,0.419120873,186852658.8,3,0
9,25000,1000,500,5,kmeans++,kmeans,0.421796954,188848182.6,3,0
10,25000,1000,500,5,kmeans++,kmeans,0.420494373,195238095.1,3,0
1,25000,1000,500,6,kmeans++,kmeans,0.459834126,141084625.6,3,0
