B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
10,1.00E+05,1000,0.2,16,random,kmeans,287.968,9.229,396.24,10,1
1,1.00E+05,1000,0.2,17,random,kmeans,358.101,11.461,423.48,10,1
2,1.00E+05,1000,0.2,17,random,kmeans,373.302,11.7,523.908,10,1
3,1.00E+05,1000,0.2,17,random,kmeans,388.667,12.947,467.772,10,1
4,1.00E+05,1000,0.2,17,random,kmeans,378.592,12.321,453.9,10,1
5,1.00E+05,1000,0.2,17,random,kmeans,355.413,11.716,423.563,10,1
6,1.00E+05,1000,0.2,17,random,kmeans,341.561,12.377,420.252,10,1
7,1.00E+05,1000,0.2,17,random,kmeans,369.182,11.342,432.857,10,1
8,1.00E+05,1000,0.2,17,random,kmeans,373.072,12.836,492.287,10,1
9,1.00E+05,1000,0.2,17,random,kmeans,356.486,13.229,473.705,10,1
10,1.00E+05,1000,0.2,17,random,kmeans,353.026,11.766,509.982,10,1
1,1.00E+05,1000,0.2,18,random,kmeans,318.194,9.376,378.209,10,1
2,1.00E+05,1000,0.2,18,random,kmeans,373.785,11.338,508.81,10,1
3,1.00E+05,1000,0.2,18,random,kmeans,335.638,11.11,438.831,10,1
4,1.00E+05,1000,0.2,18,random,kmeans,383.042,11.321,510.046,10,1
5,1.00E+05,1000,0.2,18,random,kmeans,368.522,10.597,518.407,10,1
6,1.00E+05,1000,0.2,18,random,kmeans,379.641,13.876,542.304,10,1
7,1.00E+05,1000,0.2,18,random,kmeans,355.453,11.681,469.673,10,1
8,1.00E+05,1000,0.2,18,random,kmeans,378.656,14.357,508.542,10,1
9,1.00E+05,1000,0.2,18,random,kmeans,349.122,12.354,490.929,10,1
10,1.00E+05,1000,0.2,18,random,kmeans,341.009,9.452,462.17,10,1
1,1.00E+05,1000,0.2,19,random,kmeans,403.473,11.943,613.963,10,1
2,1.00E+05,1000,0.2,19,random,kmeans,372.348,11.881,521.272,10,1
3,1.00E+05,1000,0.2,19,random,kmeans,359.829,10.519,503.457,10,1
4,1.00E+05,1000,0.2,19,random,kmeans,340.533,9.981,489.815,10,1
5,1.00E+05,1000,0.2,19,random,kmeans,435.539,13.568,588.438,10,1
6,1.00E+05,1000,0.2,19,random,kmeans,397.464,12.376,572.604,10,1
7,1.00E+05,1000,0.2,19,random,kmeans,417.806,10.986,605.612,10,1
8,1.00E+05,1000,0.2,19,random,kmeans,419.462,12.743,598.441,10,1
9,1.00E+05,1000,0.2,19,random,kmeans,390.119,11.683,601.759,10,1
10,1.00E+05,1000,0.2,19,random,kmeans,340.777,10.641,465.378,10,1
1,1.00E+05,1000,0.2,20,random,kmeans,412.402,10.578,519.695,10,1
2,1.00E+05,1000,0.2,20,random,kmeans,455.495,14.947,644.403,10,1
3,1.00E+05,1000,0.2,20,random,kmeans,438.178,11.796,646.206,10,1
4,1.00E+05,1000,0.2,20,random,kmeans,411.025,11.383,558.815,10,1
5,1.00E+05,1000,0.2,20,random,kmeans,432.509,14.857,624.789,10,1
6,1.00E+05,1000,0.2,20,random,kmeans,427.576,11.21,585.804,10,1
7,1.00E+05,1000,0.2,20,random,kmeans,422.193,11.963,558.827,10,1
8,1.00E+05,1000,0.2,20,random,kmeans,404.013,12.163,564.36,10,1
9,1.00E+05,1000,0.2,20,random,kmeans,443.351,14.911,670.893,10,1
10,1.00E+05,1000,0.2,20,random,kmeans,405.889,12.766,582.387,10,1
