B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
4,1.00E+05,1000,0.1,15,random,mbkmeans,88.079,2.125,116.699,10,1
5,1.00E+05,1000,0.1,15,random,mbkmeans,86.133,2.439,91.472,10,1
6,1.00E+05,1000,0.1,15,random,mbkmeans,82.075,2.103,93.049,10,1
7,1.00E+05,1000,0.1,15,random,mbkmeans,86.989,2.237,112.141,10,1
8,1.00E+05,1000,0.1,15,random,mbkmeans,91.217,2.031,94.823,10,1
9,1.00E+05,1000,0.1,15,random,mbkmeans,85.712,2.747,91.102,10,1
10,1.00E+05,1000,0.1,15,random,mbkmeans,87.963,1.932,112.985,10,1
1,1.00E+05,1000,0.1,16,random,mbkmeans,89.957,2.166,92.431,10,1
2,1.00E+05,1000,0.1,16,random,mbkmeans,90.758,1.998,121.337,10,1
3,1.00E+05,1000,0.1,16,random,mbkmeans,83.405,2.074,98.208,10,1
4,1.00E+05,1000,0.1,16,random,mbkmeans,92.424,1.918,127.916,10,1
5,1.00E+05,1000,0.1,16,random,mbkmeans,88.635,1.796,128.065,10,1
6,1.00E+05,1000,0.1,16,random,mbkmeans,87.809,1.875,122.287,10,1
7,1.00E+05,1000,0.1,16,random,mbkmeans,88.855,1.95,115.662,10,1
8,1.00E+05,1000,0.1,16,random,mbkmeans,88.236,1.935,111.849,10,1
9,1.00E+05,1000,0.1,16,random,mbkmeans,86.607,2.043,93.048,10,1
10,1.00E+05,1000,0.1,16,random,mbkmeans,85.662,1.942,114.882,10,1
1,1.00E+05,1000,0.1,17,random,mbkmeans,94.689,2.075,109.789,10,1
2,1.00E+05,1000,0.1,17,random,mbkmeans,89.66,1.993,95.441,10,1
3,1.00E+05,1000,0.1,17,random,mbkmeans,93.91,2.12,114.246,10,1
4,1.00E+05,1000,0.1,17,random,mbkmeans,93.923,2.14,118.644,10,1
5,1.00E+05,1000,0.1,17,random,mbkmeans,95.676,2.126,109.294,10,1
6,1.00E+05,1000,0.1,17,random,mbkmeans,92.544,1.997,106.938,10,1
7,1.00E+05,1000,0.1,17,random,mbkmeans,93.463,2.364,113.587,10,1
8,1.00E+05,1000,0.1,17,random,mbkmeans,91.191,2.252,96.768,10,1
9,1.00E+05,1000,0.1,17,random,mbkmeans,93.331,1.98,125.161,10,1
10,1.00E+05,1000,0.1,17,random,mbkmeans,93.456,2.148,112.459,10,1
1,1.00E+05,1000,0.1,18,random,mbkmeans,97.823,2.051,137.789,10,1
2,1.00E+05,1000,0.1,18,random,mbkmeans,98.511,2.201,128.508,10,1
3,1.00E+05,1000,0.1,18,random,mbkmeans,94.562,1.853,99.907,10,1
4,1.00E+05,1000,0.1,18,random,mbkmeans,97.141,1.975,132.24,10,1
5,1.00E+05,1000,0.1,18,random,mbkmeans,101.364,2.113,141.591,10,1
6,1.00E+05,1000,0.1,18,random,mbkmeans,97.798,1.795,112.558,10,1
7,1.00E+05,1000,0.1,18,random,mbkmeans,99.018,2.215,138.159,10,1
8,1.00E+05,1000,0.1,18,random,mbkmeans,102.407,1.926,110.885,10,1
9,1.00E+05,1000,0.1,18,random,mbkmeans,98.229,2.042,134.109,10,1
10,1.00E+05,1000,0.1,18,random,mbkmeans,102.308,2.184,122.105,10,1
1,1.00E+05,1000,0.1,19,random,mbkmeans,106.238,1.779,141.914,10,1
2,1.00E+05,1000,0.1,19,random,mbkmeans,104.986,1.717,144.642,10,1
3,1.00E+05,1000,0.1,19,random,mbkmeans,103.723,1.871,142.867,10,1
4,1.00E+05,1000,0.1,19,random,mbkmeans,108.691,1.868,110.817,10,1
5,1.00E+05,1000,0.1,19,random,mbkmeans,103.344,1.737,145.466,10,1
6,1.00E+05,1000,0.1,19,random,mbkmeans,109.623,2.057,111.758,10,1
7,1.00E+05,1000,0.1,19,random,mbkmeans,99.543,1.899,120.772,10,1
8,1.00E+05,1000,0.1,19,random,mbkmeans,101.542,1.98,103.753,10,1
9,1.00E+05,1000,0.1,19,random,mbkmeans,105.339,1.804,143.235,10,1
10,1.00E+05,1000,0.1,19,random,mbkmeans,108.111,2.024,112.143,10,1
1,1.00E+05,1000,0.1,20,random,mbkmeans,105.421,1.937,125.972,10,1
2,1.00E+05,1000,0.1,20,random,mbkmeans,99.796,2.01,110.486,10,1
3,1.00E+05,1000,0.1,20,random,mbkmeans,103.279,2.002,117.079,10,1
4,1.00E+05,1000,0.1,20,random,mbkmeans,102.412,1.956,119.956,10,1
5,1.00E+05,1000,0.1,20,random,mbkmeans,103.091,2.12,123.826,10,1
6,1.00E+05,1000,0.1,20,random,mbkmeans,105.643,1.958,129.888,10,1
7,1.00E+05,1000,0.1,20,random,mbkmeans,109.044,1.857,124.623,10,1
8,1.00E+05,1000,0.1,20,random,mbkmeans,104.71,1.861,126.386,10,1
9,1.00E+05,1000,0.1,20,random,mbkmeans,103.688,2.227,119.359,10,1
10,1.00E+05,1000,0.1,20,random,mbkmeans,98.458,1.886,120.271,10,1
