B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
4,1.00E+05,1000,0.2,15,random,mbkmeans,36.292,0.664,36.963,1,1
5,1.00E+05,1000,0.2,15,random,mbkmeans,38.482,0.713,39.203,1,1
6,1.00E+05,1000,0.2,15,random,mbkmeans,35.479,0.684,36.172,1,1
7,1.00E+05,1000,0.2,15,random,mbkmeans,37.238,0.619,37.863,1,1
8,1.00E+05,1000,0.2,15,random,mbkmeans,37.03,0.562,37.605,1,1
9,1.00E+05,1000,0.2,15,random,mbkmeans,37.214,0.665,37.887,1,1
10,1.00E+05,1000,0.2,15,random,mbkmeans,37.709,0.799,38.519,1,1
1,1.00E+05,1000,0.2,16,random,mbkmeans,39.84,0.697,41.517,1,1
2,1.00E+05,1000,0.2,16,random,mbkmeans,38.414,0.665,39.935,1,1
3,1.00E+05,1000,0.2,16,random,mbkmeans,39.908,0.669,41.511,1,1
4,1.00E+05,1000,0.2,16,random,mbkmeans,38.811,0.618,39.514,1,1
5,1.00E+05,1000,0.2,16,random,mbkmeans,37.451,0.546,38.956,1,1
6,1.00E+05,1000,0.2,16,random,mbkmeans,38.747,0.756,40.42,1,1
7,1.00E+05,1000,0.2,16,random,mbkmeans,39.872,0.711,40.901,1,1
8,1.00E+05,1000,0.2,16,random,mbkmeans,38.501,0.552,41.27,1,1
9,1.00E+05,1000,0.2,16,random,mbkmeans,39.436,0.748,40.986,1,1
10,1.00E+05,1000,0.2,16,random,mbkmeans,39.97,0.944,41.186,1,1
1,1.00E+05,1000,0.2,17,random,mbkmeans,40.029,0.593,40.695,1,1
2,1.00E+05,1000,0.2,17,random,mbkmeans,39.942,0.654,41.084,1,1
3,1.00E+05,1000,0.2,17,random,mbkmeans,41.31,0.606,42.382,1,1
4,1.00E+05,1000,0.2,17,random,mbkmeans,39.785,0.584,40.487,1,1
5,1.00E+05,1000,0.2,17,random,mbkmeans,40.22,0.572,41.46,1,1
6,1.00E+05,1000,0.2,17,random,mbkmeans,39.681,0.658,40.899,1,1
7,1.00E+05,1000,0.2,17,random,mbkmeans,38.628,0.592,39.722,1,1
8,1.00E+05,1000,0.2,17,random,mbkmeans,39.151,0.65,40.448,1,1
9,1.00E+05,1000,0.2,17,random,mbkmeans,39.673,0.546,40.607,1,1
10,1.00E+05,1000,0.2,17,random,mbkmeans,38.839,0.571,39.647,1,1
1,1.00E+05,1000,0.2,18,random,mbkmeans,40.961,0.598,43.895,1,1
2,1.00E+05,1000,0.2,18,random,mbkmeans,41.973,0.953,45.457,1,1
3,1.00E+05,1000,0.2,18,random,mbkmeans,41.449,0.592,43.625,1,1
4,1.00E+05,1000,0.2,18,random,mbkmeans,41.193,0.677,44.391,1,1
5,1.00E+05,1000,0.2,18,random,mbkmeans,40.611,0.552,45.298,1,1
6,1.00E+05,1000,0.2,18,random,mbkmeans,40.808,0.491,42.46,1,1
7,1.00E+05,1000,0.2,18,random,mbkmeans,41.214,0.636,44.243,1,1
8,1.00E+05,1000,0.2,18,random,mbkmeans,40.939,0.599,43.714,1,1
9,1.00E+05,1000,0.2,18,random,mbkmeans,40.886,0.563,44.618,1,1
10,1.00E+05,1000,0.2,18,random,mbkmeans,41.76,0.686,45.725,1,1
1,1.00E+05,1000,0.2,19,random,mbkmeans,42.932,0.75,46.024,1,1
2,1.00E+05,1000,0.2,19,random,mbkmeans,42.944,0.64,44.75,1,1
3,1.00E+05,1000,0.2,19,random,mbkmeans,41.511,0.612,42.47,1,1
4,1.00E+05,1000,0.2,19,random,mbkmeans,42.622,0.582,44.522,1,1
5,1.00E+05,1000,0.2,19,random,mbkmeans,41.446,0.687,43.497,1,1
6,1.00E+05,1000,0.2,19,random,mbkmeans,41.703,0.639,43.808,1,1
7,1.00E+05,1000,0.2,19,random,mbkmeans,43.075,0.782,45.979,1,1
8,1.00E+05,1000,0.2,19,random,mbkmeans,42.961,0.631,44.245,1,1
9,1.00E+05,1000,0.2,19,random,mbkmeans,42.503,0.717,45.386,1,1
10,1.00E+05,1000,0.2,19,random,mbkmeans,42.591,0.641,44.526,1,1
1,1.00E+05,1000,0.2,20,random,mbkmeans,42.834,0.614,43.861,1,1
2,1.00E+05,1000,0.2,20,random,mbkmeans,43.893,0.743,45.631,1,1
3,1.00E+05,1000,0.2,20,random,mbkmeans,43.76,0.662,44.814,1,1
4,1.00E+05,1000,0.2,20,random,mbkmeans,43.046,0.816,44.474,1,1
5,1.00E+05,1000,0.2,20,random,mbkmeans,42.868,0.585,44.148,1,1
6,1.00E+05,1000,0.2,20,random,mbkmeans,43.85,0.648,45.294,1,1
7,1.00E+05,1000,0.2,20,random,mbkmeans,43.574,0.718,45.544,1,1
8,1.00E+05,1000,0.2,20,random,mbkmeans,42.931,0.661,44.595,1,1
9,1.00E+05,1000,0.2,20,random,mbkmeans,43.95,0.746,44.996,1,1
10,1.00E+05,1000,0.2,20,random,mbkmeans,43.468,0.652,44.522,1,1
