B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
7,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,41.864,0.949,44.723,10,1
8,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,41.301,0.907,43.711,10,1
9,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,42.738,0.959,45.949,10,1
10,1.00E+05,1000,0.01,12,kmeans++,mbkmeans,44.522,0.932,47.263,10,1
1,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.553,1.119,45.217,10,1
2,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,45.674,1.022,47.467,10,1
3,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.721,1.031,45.606,10,1
4,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.581,1.169,45.28,10,1
5,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,44.106,1.111,46.132,10,1
6,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.496,0.965,45.32,10,1
7,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,45.389,1.062,47.523,10,1
8,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.484,1.114,46.148,10,1
9,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,43.058,0.984,44.988,10,1
10,1.00E+05,1000,0.01,13,kmeans++,mbkmeans,44.31,1.158,45.583,10,1
1,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,46.419,1.045,49.877,10,1
2,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,46.259,1.015,49.173,10,1
3,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,45.578,1.015,47.528,10,1
4,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,45.672,1.035,47.804,10,1
5,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,45.774,1.038,48.16,10,1
6,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,46.305,1.009,48.516,10,1
7,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,46.244,0.945,47.777,10,1
8,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,45.795,0.9,49.87,10,1
9,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,44.908,0.942,47.295,10,1
10,1.00E+05,1000,0.01,14,kmeans++,mbkmeans,45.369,0.994,47.814,10,1
1,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.461,0.991,50.632,10,1
2,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.103,1.097,50.615,10,1
3,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.538,1.041,49.193,10,1
4,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,48.503,1.061,52.798,10,1
5,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.307,1.154,50.609,10,1
6,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.666,0.936,50.281,10,1
7,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.956,1.049,49.691,10,1
8,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,47.679,1.054,50.235,10,1
9,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,48.018,1.157,50.537,10,1
10,1.00E+05,1000,0.01,15,kmeans++,mbkmeans,46.586,1.024,48.976,10,1
1,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,48.228,0.987,49.405,10,1
2,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.686,0.998,48.703,10,1
3,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.967,0.91,48.887,10,1
4,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.443,0.965,48.446,10,1
5,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.973,0.954,49.545,10,1
6,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,48.051,0.941,49.521,10,1
7,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,46.839,0.97,47.984,10,1
8,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.428,0.93,48.366,10,1
9,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,49.66,0.975,51.06,10,1
10,1.00E+05,1000,0.01,16,kmeans++,mbkmeans,47.08,0.982,48.136,10,1
1,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.187,1.049,50.257,10,1
2,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,50.126,0.917,51.202,10,1
3,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.895,1.032,51.384,10,1
4,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,50.062,0.932,51.681,10,1
5,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.188,0.934,50.386,10,1
6,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.596,1.17,51.078,10,1
7,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.753,1.14,50.978,10,1
8,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.173,0.865,50.048,10,1
9,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.372,0.946,50.798,10,1
10,1.00E+05,1000,0.01,17,kmeans++,mbkmeans,49.092,0.914,50.016,10,1
1,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,51.595,1.037,53.066,10,1
2,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,51.79,0.988,53.903,10,1
3,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,50.651,1.093,52.099,10,1
4,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,50.975,0.945,53.938,10,1
5,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,52.37,1.035,54.264,10,1
6,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,51.313,1.075,53.575,10,1
7,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,50.97,0.952,52.242,10,1
8,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,51.067,0.995,53.177,10,1
9,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,51.452,0.98,53.187,10,1
10,1.00E+05,1000,0.01,18,kmeans++,mbkmeans,52.562,1.082,53.921,10,1
1,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,53.077,1.004,54.883,10,1
2,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,53.432,0.978,55.288,10,1
3,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,51.211,0.901,52.354,10,1
4,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,52.885,0.962,54.271,10,1
5,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,53.522,1.056,56.103,10,1
6,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,53.57,1.077,55.547,10,1
7,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,52.272,1.016,53.622,10,1
8,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,51.372,0.844,52.29,10,1
9,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,52.121,0.985,53.777,10,1
10,1.00E+05,1000,0.01,19,kmeans++,mbkmeans,53.472,0.977,56.002,10,1
1,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,55.017,1.189,57.663,10,1
2,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,57.06,1.164,59.613,10,1
3,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,56.64,1.143,58.758,10,1
4,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,55.727,1.006,57.607,10,1
5,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,55.113,0.95,56.928,10,1
6,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,53.681,1.057,58.097,10,1
7,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,53.637,1.069,56.551,10,1
8,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,54.019,0.965,56.038,10,1
9,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,54.333,1.016,55.892,10,1
10,1.00E+05,1000,0.01,20,kmeans++,mbkmeans,57.23,1.113,59.41,10,1
1,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,37.184,1.871,39.121,10,1
2,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,35.889,1.442,37.363,10,1
3,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,37.956,1.878,40.174,10,1
4,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,36.106,1.398,37.781,10,1
5,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,35.018,1.387,36.649,10,1
6,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,34.217,1.38,35.822,10,1
7,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,35.191,1.285,36.906,10,1
8,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,35.116,1.313,36.457,10,1
9,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,35.349,1.294,36.65,10,1
10,1.00E+05,1000,0.1,2,kmeans++,mbkmeans,37.774,1.83,39.808,10,1
1,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,42.566,1.608,45.683,10,1
2,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,41.994,1.598,45.146,10,1
3,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,40.521,1.374,42.832,10,1
4,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,40.23,1.463,42.287,10,1
5,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,40.416,1.399,42.92,10,1
6,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,39.259,1.174,42.256,10,1
7,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,41.399,1.509,44.337,10,1
8,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,40.001,1.33,42.845,10,1
9,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,40.906,1.369,43.06,10,1
10,1.00E+05,1000,0.1,3,kmeans++,mbkmeans,42.297,1.576,46.097,10,1
1,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,44.931,1.447,48.259,10,1
2,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,45.649,1.472,48.378,10,1
3,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,44.298,1.377,46.085,10,1
4,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,50.293,1.822,54.14,10,1
5,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,45.218,1.347,48.172,10,1
6,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,43.968,1.29,46.998,10,1
7,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,45.833,1.396,48.418,10,1
8,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,45.73,1.425,48.43,10,1
9,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,46.806,1.316,49.796,10,1
10,1.00E+05,1000,0.1,4,kmeans++,mbkmeans,46.324,1.576,49.153,10,1
1,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,49.035,1.288,50.61,10,1
2,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,51.61,1.364,53.537,10,1
3,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,50.008,1.378,53.276,10,1
4,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,49.239,1.419,53.299,10,1
5,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,51.573,1.28,54.332,10,1
6,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,49.262,1.318,52.197,10,1
7,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,48.677,1.314,51.355,10,1
8,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,50.207,1.344,51.936,10,1
9,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,52.015,1.452,54.306,10,1
10,1.00E+05,1000,0.1,5,kmeans++,mbkmeans,50.248,1.386,53.001,10,1
1,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,56.254,1.348,59.836,10,1
2,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,53.451,1.387,56.841,10,1
3,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,55.457,1.365,59.175,10,1
4,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54,1.212,56.839,10,1
5,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,53.501,1.397,55.501,10,1
6,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54.41,1.293,56.837,10,1
7,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54.306,1.202,56.697,10,1
8,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54.369,1.508,56.611,10,1
9,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54.786,1.305,57.49,10,1
10,1.00E+05,1000,0.1,6,kmeans++,mbkmeans,54.682,1.385,58.3,10,1
1,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,60.427,1.263,64.057,10,1
2,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,65.71,1.392,71.082,10,1
3,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,61.031,1.426,65.266,10,1
4,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,58.376,1.342,62.977,10,1
5,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,60.025,1.285,63.249,10,1
6,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,59.652,1.326,62.794,10,1
7,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,61.887,1.562,66.085,10,1
8,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,59.948,1.397,64.338,10,1
9,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,61.269,1.457,65.456,10,1
10,1.00E+05,1000,0.1,7,kmeans++,mbkmeans,60.713,1.367,63.6,10,1
1,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,67.578,1.441,71.646,10,1
2,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,63.463,1.194,65.29,10,1
3,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,63.424,1.421,66.319,10,1
4,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,67.346,1.426,70.501,10,1
5,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,63.995,1.466,67.057,10,1
6,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,62.69,1.104,64.411,10,1
7,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,61.919,1.249,64.752,10,1
8,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,62.683,1.167,64.46,10,1
9,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,61.658,1.2,63.26,10,1
10,1.00E+05,1000,0.1,8,kmeans++,mbkmeans,64.87,1.425,68.468,10,1
1,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,71.517,1.302,75.184,10,1
2,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,69.277,1.329,71.453,10,1
3,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,71.429,1.479,74.581,10,1
4,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,69.039,1.372,71.367,10,1
5,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,67.265,1.3,70.422,10,1
6,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,68.917,1.381,72.888,10,1
7,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,68.098,1.312,71.77,10,1
8,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,68.91,1.442,72.009,10,1
9,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,70.51,1.365,73.73,10,1
10,1.00E+05,1000,0.1,9,kmeans++,mbkmeans,70.186,1.309,73.036,10,1
1,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,71.42,1.262,73.393,10,1
2,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.643,1.425,76.618,10,1
3,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,75.364,1.442,78.98,10,1
4,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,72.72,1.322,75.076,10,1
5,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.349,1.356,75.907,10,1
6,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.473,1.47,76.546,10,1
7,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.708,1.277,76.493,10,1
8,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,74.102,1.224,76.206,10,1
9,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.646,1.18,76.201,10,1
10,1.00E+05,1000,0.1,10,kmeans++,mbkmeans,73.69,1.462,76.856,10,1
1,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,77.621,1.274,80.349,10,1
2,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,78.094,1.354,79.887,10,1
3,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,76.938,1.772,80.66,10,1
4,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,77.454,1.304,79.395,10,1
5,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,77.588,1.235,79.693,10,1
6,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,76.48,1.42,78.627,10,1
7,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,76.229,1.434,78.385,10,1
8,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,77.325,1.275,79.814,10,1
9,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,76.39,1.292,79.404,10,1
10,1.00E+05,1000,0.1,11,kmeans++,mbkmeans,78.121,1.317,80.757,10,1
1,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,83.396,1.537,84.996,10,1
2,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,79.699,1.419,81.145,10,1
3,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,81.599,1.278,83.128,10,1
4,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,85.382,1.447,87.106,10,1
5,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,78.238,1.394,79.693,10,1
6,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,81.378,1.408,83.016,10,1
7,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,78.253,1.184,79.534,10,1
8,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,80.594,1.262,82.019,10,1
9,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,78.791,1.236,80.043,10,1
10,1.00E+05,1000,0.1,12,kmeans++,mbkmeans,82.822,1.525,84.423,10,1
1,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,92.587,1.475,98.453,10,1
2,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,86.932,1.348,91.219,10,1
3,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,90.882,1.433,95.021,10,1
4,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,92.407,1.491,97.34,10,1
5,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,87.051,1.361,90.202,10,1
6,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,88.214,1.343,91.55,10,1
7,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,85.26,1.365,88.703,10,1
8,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,87.186,1.383,90.551,10,1
9,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,91.776,1.321,95.426,10,1
10,1.00E+05,1000,0.1,13,kmeans++,mbkmeans,87.889,1.376,93.186,10,1
1,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,95.003,1.426,96.677,10,1
2,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,95.795,1.369,97.286,10,1
3,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,89.878,1.288,91.641,10,1
4,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,88.883,1.523,90.83,10,1
5,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,94.234,1.525,97.462,10,1
6,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,92.641,1.333,94.49,10,1
7,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,94.405,1.255,95.912,10,1
8,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,99.974,1.375,101.988,10,1
9,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,94.276,1.269,95.723,10,1
10,1.00E+05,1000,0.1,14,kmeans++,mbkmeans,89.684,1.539,91.643,10,1
1,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,96.943,1.422,100.439,10,1
2,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,100.817,1.329,104.649,10,1
3,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,96.841,1.426,99.951,10,1
4,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,97.667,1.394,100.294,10,1
5,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,96.273,1.282,100.755,10,1
6,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,96.705,1.287,100.375,10,1
7,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,98.816,1.374,105.328,10,1
8,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,96.049,1.369,100.799,10,1
9,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,97.825,1.397,100.869,10,1
10,1.00E+05,1000,0.1,15,kmeans++,mbkmeans,99.422,1.401,103.107,10,1
1,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,102.449,1.425,105.016,10,1
2,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,100.264,1.449,102.726,10,1
3,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,98.021,1.952,100.156,10,1
4,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,103.198,1.629,105.981,10,1
5,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,99.491,1.249,100.759,10,1
6,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,106.478,1.595,108.983,10,1
7,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,101.173,1.464,104.279,10,1
8,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,100.892,1.327,105.073,10,1
9,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,100.48,1.276,104.342,10,1
10,1.00E+05,1000,0.1,16,kmeans++,mbkmeans,103.157,1.401,106.048,10,1
1,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,102.029,1.13,104.201,10,1
2,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,102.966,1.551,105.067,10,1
3,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,103.794,1.399,105.979,10,1
4,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,108.729,1.282,110.457,10,1
5,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,108.419,1.382,110.784,10,1
6,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,106.548,1.263,108.001,10,1
7,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,100.212,1.198,102.028,10,1
8,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,103.517,1.236,106.102,10,1
9,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,102.62,1.424,104.827,10,1
10,1.00E+05,1000,0.1,17,kmeans++,mbkmeans,101.712,1.187,105.148,10,1
1,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,115.377,1.362,118.428,10,1
2,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,109.506,1.465,112.418,10,1
3,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,109.928,1.296,113.483,10,1
4,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,114.952,1.4,117.123,10,1
5,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,113.621,1.395,116.821,10,1
6,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,112.635,1.343,116.335,10,1
7,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,106.138,1.307,108.878,10,1
8,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,110.896,1.286,114.238,10,1
9,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,107.755,1.202,110.638,10,1
10,1.00E+05,1000,0.1,18,kmeans++,mbkmeans,113.579,1.356,115.565,10,1
1,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,111.516,1.268,114.926,10,1
2,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,113.169,1.442,115.282,10,1
3,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,113.983,1.32,116.202,10,1
4,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,109.149,1.775,112.569,10,1
5,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,115.051,1.482,117.924,10,1
6,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,111.55,1.364,113.232,10,1
7,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,113.286,1.256,116.055,10,1
8,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,112.927,1.306,116.831,10,1
9,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,111.271,1.393,113.392,10,1
10,1.00E+05,1000,0.1,19,kmeans++,mbkmeans,115.414,1.61,117.667,10,1
1,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,118.995,1.249,120.898,10,1
2,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,119.081,1.298,121.723,10,1
3,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,116.732,1.311,119.439,10,1
4,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,117.971,1.235,119.884,10,1
5,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,125.782,1.356,130.338,10,1
6,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,117.36,1.357,119.694,10,1
7,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,119.033,1.361,121.804,10,1
8,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,119.577,1.481,123.726,10,1
9,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,117.874,1.331,121.093,10,1
10,1.00E+05,1000,0.1,20,kmeans++,mbkmeans,116.388,1.31,118.189,10,1
1,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,47.22,2.073,49.326,10,1
2,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.03,1.6,44.639,10,1
3,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,45.126,1.866,47.031,10,1
4,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.895,1.645,45.676,10,1
5,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.602,1.493,45.16,10,1
6,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,44.444,1.378,45.831,10,1
7,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,47.712,1.983,49.706,10,1
8,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.398,1.555,45.022,10,1
9,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.666,1.475,45.179,10,1
10,1.00E+05,1000,0.2,2,kmeans++,mbkmeans,43.231,1.823,45.063,10,1
1,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,54.653,1.915,56.813,10,1
2,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,56.701,1.669,59.378,10,1
3,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,54.411,1.993,57.561,10,1
4,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,53.367,1.599,55.595,10,1
5,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,54.612,1.873,56.737,10,1
6,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,52.119,1.767,53.955,10,1
7,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,52.838,1.456,54.53,10,1
8,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,53.388,1.81,56.188,10,1
9,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,51.827,1.651,54.235,10,1
10,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,57.015,1.787,59.013,10,1
1,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,61.05,1.825,63.906,10,1
2,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,65.049,1.756,69.248,10,1
