B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
4,1.00E+05,1000,0.1,15,random,mbkmeans,34.47,1.171,44.396,1,1
5,1.00E+05,1000,0.1,15,random,mbkmeans,35.603,1.263,43.301,1,1
6,1.00E+05,1000,0.1,15,random,mbkmeans,34.125,1.084,43.836,1,1
7,1.00E+05,1000,0.1,15,random,mbkmeans,34.574,1.091,44.559,1,1
8,1.00E+05,1000,0.1,15,random,mbkmeans,35.083,1.214,45.744,1,1
9,1.00E+05,1000,0.1,15,random,mbkmeans,35.058,1.051,46.016,1,1
10,1.00E+05,1000,0.1,15,random,mbkmeans,34.684,1.068,36.452,1,1
1,1.00E+05,1000,0.1,16,random,mbkmeans,34.379,1.154,36.556,1,1
2,1.00E+05,1000,0.1,16,random,mbkmeans,34.645,1.126,39.286,1,1
3,1.00E+05,1000,0.1,16,random,mbkmeans,35.746,1.186,41.384,1,1
4,1.00E+05,1000,0.1,16,random,mbkmeans,32.813,1.181,35.376,1,1
5,1.00E+05,1000,0.1,16,random,mbkmeans,33.225,1.165,36.375,1,1
6,1.00E+05,1000,0.1,16,random,mbkmeans,32.47,1.139,37.408,1,1
7,1.00E+05,1000,0.1,16,random,mbkmeans,34.358,1.056,36.759,1,1
8,1.00E+05,1000,0.1,16,random,mbkmeans,35.039,1.159,38.144,1,1
9,1.00E+05,1000,0.1,16,random,mbkmeans,32.931,1.111,36.115,1,1
10,1.00E+05,1000,0.1,16,random,mbkmeans,34.058,1.19,38.093,1,1
1,1.00E+05,1000,0.1,17,random,mbkmeans,33.586,0.979,43.12,1,1
2,1.00E+05,1000,0.1,17,random,mbkmeans,33.95,1.012,42.673,1,1
3,1.00E+05,1000,0.1,17,random,mbkmeans,32.939,0.926,34.811,1,1
4,1.00E+05,1000,0.1,17,random,mbkmeans,31.83,0.928,32.981,1,1
5,1.00E+05,1000,0.1,17,random,mbkmeans,34.251,1.035,45.686,1,1
6,1.00E+05,1000,0.1,17,random,mbkmeans,32.308,1.006,40.75,1,1
7,1.00E+05,1000,0.1,17,random,mbkmeans,34.476,0.91,37.148,1,1
8,1.00E+05,1000,0.1,17,random,mbkmeans,31.843,0.899,33.17,1,1
9,1.00E+05,1000,0.1,17,random,mbkmeans,33.722,0.889,41.325,1,1
10,1.00E+05,1000,0.1,17,random,mbkmeans,34.482,1.161,45.747,1,1
1,1.00E+05,1000,0.1,18,random,mbkmeans,33.67,0.828,39.058,1,1
2,1.00E+05,1000,0.1,18,random,mbkmeans,34.787,0.705,36.778,1,1
3,1.00E+05,1000,0.1,18,random,mbkmeans,34.919,0.752,38.975,1,1
4,1.00E+05,1000,0.1,18,random,mbkmeans,34.252,0.931,36.065,1,1
5,1.00E+05,1000,0.1,18,random,mbkmeans,34.012,0.734,36.609,1,1
6,1.00E+05,1000,0.1,18,random,mbkmeans,36.148,0.78,42.289,1,1
7,1.00E+05,1000,0.1,18,random,mbkmeans,35.316,0.743,36.57,1,1
8,1.00E+05,1000,0.1,18,random,mbkmeans,34.569,0.837,36.267,1,1
9,1.00E+05,1000,0.1,18,random,mbkmeans,35.354,0.853,40.704,1,1
10,1.00E+05,1000,0.1,18,random,mbkmeans,34.228,0.664,36.911,1,1
1,1.00E+05,1000,0.1,19,random,mbkmeans,36.807,1.258,43.522,1,1
2,1.00E+05,1000,0.1,19,random,mbkmeans,36.19,1.224,43.406,1,1
3,1.00E+05,1000,0.1,19,random,mbkmeans,36.098,1.09,43.196,1,1
4,1.00E+05,1000,0.1,19,random,mbkmeans,37.211,1.215,45.403,1,1
5,1.00E+05,1000,0.1,19,random,mbkmeans,35.769,1.423,39.145,1,1
6,1.00E+05,1000,0.1,19,random,mbkmeans,34.567,1.108,39.192,1,1
7,1.00E+05,1000,0.1,19,random,mbkmeans,36.84,1.232,41.972,1,1
8,1.00E+05,1000,0.1,19,random,mbkmeans,36.705,1.323,42.491,1,1
9,1.00E+05,1000,0.1,19,random,mbkmeans,37.741,1.33,44.576,1,1
10,1.00E+05,1000,0.1,19,random,mbkmeans,36.766,1.246,42.305,1,1
1,1.00E+05,1000,0.1,20,random,mbkmeans,36.775,1.198,51.472,1,1
2,1.00E+05,1000,0.1,20,random,mbkmeans,36.156,0.978,54.516,1,1
3,1.00E+05,1000,0.1,20,random,mbkmeans,36.511,1.072,37.988,1,1
4,1.00E+05,1000,0.1,20,random,mbkmeans,36.836,1.126,48.828,1,1
5,1.00E+05,1000,0.1,20,random,mbkmeans,36.263,1.006,50.101,1,1
6,1.00E+05,1000,0.1,20,random,mbkmeans,36.762,1.177,51.431,1,1
7,1.00E+05,1000,0.1,20,random,mbkmeans,36.331,1.249,39.532,1,1
8,1.00E+05,1000,0.1,20,random,mbkmeans,36.591,1.124,49.624,1,1
9,1.00E+05,1000,0.1,20,random,mbkmeans,37.221,0.963,56.761,1,1
10,1.00E+05,1000,0.1,20,random,mbkmeans,36.947,1.137,40.241,1,1
