B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
6,1.00E+05,1000,0.2,6,kmeans++,hdf5,102.173,10.456,112.67,10,1
7,1.00E+05,1000,0.2,6,kmeans++,hdf5,84.716,8.448,93.191,10,1
8,1.00E+05,1000,0.2,6,kmeans++,hdf5,108.449,11.608,120.092,10,1
9,1.00E+05,1000,0.2,6,kmeans++,hdf5,86.986,7.606,94.623,10,1
10,1.00E+05,1000,0.2,6,kmeans++,hdf5,107.263,11.257,118.561,10,1
1,1.00E+05,1000,0.2,7,kmeans++,hdf5,101.971,8.271,110.854,10,1
2,1.00E+05,1000,0.2,7,kmeans++,hdf5,102.562,7.024,110.738,10,1
3,1.00E+05,1000,0.2,7,kmeans++,hdf5,98.089,8.474,107.192,10,1
4,1.00E+05,1000,0.2,7,kmeans++,hdf5,152.332,19.455,172.464,10,1
5,1.00E+05,1000,0.2,7,kmeans++,hdf5,146.656,13.507,160.296,10,1
6,1.00E+05,1000,0.2,7,kmeans++,hdf5,101.368,8.382,110.581,10,1
7,1.00E+05,1000,0.2,7,kmeans++,hdf5,132.934,18.533,152.314,10,1
8,1.00E+05,1000,0.2,7,kmeans++,hdf5,144.019,17.273,162.827,10,1
9,1.00E+05,1000,0.2,7,kmeans++,hdf5,122.892,9.538,132.835,10,1
10,1.00E+05,1000,0.2,7,kmeans++,hdf5,90.18,6.523,98.196,10,1
1,1.00E+05,1000,0.2,8,kmeans++,hdf5,165.839,19.006,184.943,10,1
2,1.00E+05,1000,0.2,8,kmeans++,hdf5,116.039,10.097,126.196,10,1
3,1.00E+05,1000,0.2,8,kmeans++,hdf5,109.113,8.939,118.086,10,1
4,1.00E+05,1000,0.2,8,kmeans++,hdf5,133.335,12.937,146.351,10,1
5,1.00E+05,1000,0.2,8,kmeans++,hdf5,158.622,19.351,178.043,10,1
6,1.00E+05,1000,0.2,8,kmeans++,hdf5,99.067,6.85,105.968,10,1
7,1.00E+05,1000,0.2,8,kmeans++,hdf5,154.369,14.73,169.175,10,1
8,1.00E+05,1000,0.2,8,kmeans++,hdf5,96.676,6.392,103.098,10,1
9,1.00E+05,1000,0.2,8,kmeans++,hdf5,129.517,12.169,141.848,10,1
10,1.00E+05,1000,0.2,8,kmeans++,hdf5,106.684,8.022,114.74,10,1
1,1.00E+05,1000,0.2,9,kmeans++,hdf5,119.931,8.134,129.705,10,1
2,1.00E+05,1000,0.2,9,kmeans++,hdf5,107.148,6.461,113.688,10,1
3,1.00E+05,1000,0.2,9,kmeans++,hdf5,130.131,11.118,141.886,10,1
4,1.00E+05,1000,0.2,9,kmeans++,hdf5,105.816,6.384,113.64,10,1
5,1.00E+05,1000,0.2,9,kmeans++,hdf5,132.642,11.679,144.485,10,1
6,1.00E+05,1000,0.2,9,kmeans++,hdf5,125.416,8.789,134.422,10,1
7,1.00E+05,1000,0.2,9,kmeans++,hdf5,108.528,7.702,117.335,10,1
8,1.00E+05,1000,0.2,9,kmeans++,hdf5,109.88,7.892,119.412,10,1
9,1.00E+05,1000,0.2,9,kmeans++,hdf5,138.273,10.56,150.428,10,1
10,1.00E+05,1000,0.2,9,kmeans++,hdf5,131.915,12.071,144.084,10,1
1,1.00E+05,1000,0.2,10,kmeans++,hdf5,111.953,7.362,119.351,10,1
2,1.00E+05,1000,0.2,10,kmeans++,hdf5,142.163,13.75,155.956,10,1
3,1.00E+05,1000,0.2,10,kmeans++,hdf5,136.984,13.617,150.641,10,1
4,1.00E+05,1000,0.2,10,kmeans++,hdf5,102.078,7.061,109.171,10,1
5,1.00E+05,1000,0.2,10,kmeans++,hdf5,136.447,12.133,148.622,10,1
6,1.00E+05,1000,0.2,10,kmeans++,hdf5,122.727,7.778,130.612,10,1
7,1.00E+05,1000,0.2,10,kmeans++,hdf5,127.912,15.001,143.071,10,1
8,1.00E+05,1000,0.2,10,kmeans++,hdf5,138.214,11.215,149.555,10,1
9,1.00E+05,1000,0.2,10,kmeans++,hdf5,148.211,12.032,160.454,10,1
10,1.00E+05,1000,0.2,10,kmeans++,hdf5,143.584,12.192,155.825,10,1
1,1.00E+05,1000,0.2,11,kmeans++,hdf5,137.476,7.355,146.224,10,1
2,1.00E+05,1000,0.2,11,kmeans++,hdf5,155.308,10.818,167.38,10,1
3,1.00E+05,1000,0.2,11,kmeans++,hdf5,135.518,10.748,146.431,10,1
4,1.00E+05,1000,0.2,11,kmeans++,hdf5,144.782,11.059,157.171,10,1
5,1.00E+05,1000,0.2,11,kmeans++,hdf5,192.737,13.083,205.901,10,1
6,1.00E+05,1000,0.2,11,kmeans++,hdf5,120.393,7.622,128.112,10,1
7,1.00E+05,1000,0.2,11,kmeans++,hdf5,122.832,7.355,131.536,10,1
8,1.00E+05,1000,0.2,11,kmeans++,hdf5,146.513,11.132,159.364,10,1
9,1.00E+05,1000,0.2,11,kmeans++,hdf5,123.27,7.625,131.337,10,1
10,1.00E+05,1000,0.2,11,kmeans++,hdf5,128.123,7.77,135.985,10,1
1,1.00E+05,1000,0.2,12,kmeans++,hdf5,152.565,10.224,162.865,10,1
2,1.00E+05,1000,0.2,12,kmeans++,hdf5,132.474,5.978,138.495,10,1
3,1.00E+05,1000,0.2,12,kmeans++,hdf5,151.404,10.708,162.156,10,1
4,1.00E+05,1000,0.2,12,kmeans++,hdf5,147.323,8.622,156.036,10,1
5,1.00E+05,1000,0.2,12,kmeans++,hdf5,141.175,10.183,151.401,10,1
6,1.00E+05,1000,0.2,12,kmeans++,hdf5,141.373,6.341,147.754,10,1
7,1.00E+05,1000,0.2,12,kmeans++,hdf5,122.507,6.255,128.797,10,1
8,1.00E+05,1000,0.2,12,kmeans++,hdf5,118.04,6.929,125.005,10,1
9,1.00E+05,1000,0.2,12,kmeans++,hdf5,128.857,8.349,137.255,10,1
10,1.00E+05,1000,0.2,12,kmeans++,hdf5,144.763,8.424,153.227,10,1
1,1.00E+05,1000,0.2,13,kmeans++,hdf5,138.611,6.402,145.05,10,1
2,1.00E+05,1000,0.2,13,kmeans++,hdf5,139.171,6.485,145.691,10,1
3,1.00E+05,1000,0.2,13,kmeans++,hdf5,146.348,8.333,154.722,10,1
4,1.00E+05,1000,0.2,13,kmeans++,hdf5,157.539,8.897,166.481,10,1
5,1.00E+05,1000,0.2,13,kmeans++,hdf5,163.132,10.974,174.161,10,1
6,1.00E+05,1000,0.2,13,kmeans++,hdf5,141.493,7.414,148.947,10,1
7,1.00E+05,1000,0.2,13,kmeans++,hdf5,125.082,6.555,131.674,10,1
8,1.00E+05,1000,0.2,13,kmeans++,hdf5,124.044,8.315,132.398,10,1
9,1.00E+05,1000,0.2,13,kmeans++,hdf5,149.605,9.655,159.306,10,1
10,1.00E+05,1000,0.2,13,kmeans++,hdf5,129.785,7.911,137.731,10,1
1,1.00E+05,1000,0.2,14,kmeans++,hdf5,166.179,5.939,172.162,10,1
2,1.00E+05,1000,0.2,14,kmeans++,hdf5,154.763,10.744,165.562,10,1
3,1.00E+05,1000,0.2,14,kmeans++,hdf5,138.22,6.992,145.252,10,1
4,1.00E+05,1000,0.2,14,kmeans++,hdf5,154.234,8.191,162.474,10,1
5,1.00E+05,1000,0.2,14,kmeans++,hdf5,184.685,11.131,195.869,10,1
6,1.00E+05,1000,0.2,14,kmeans++,hdf5,158.103,8.624,166.774,10,1
7,1.00E+05,1000,0.2,14,kmeans++,hdf5,145.264,6.427,151.731,10,1
8,1.00E+05,1000,0.2,14,kmeans++,hdf5,128.256,5.079,133.368,10,1
9,1.00E+05,1000,0.2,14,kmeans++,hdf5,156.83,5.769,162.641,10,1
10,1.00E+05,1000,0.2,14,kmeans++,hdf5,150.802,6.689,157.537,10,1
1,1.00E+05,1000,0.2,15,kmeans++,hdf5,186.722,9.491,196.277,10,1
2,1.00E+05,1000,0.2,15,kmeans++,hdf5,137.758,5.681,144.977,10,1
3,1.00E+05,1000,0.2,15,kmeans++,hdf5,157.993,10.269,168.926,10,1
4,1.00E+05,1000,0.2,15,kmeans++,hdf5,168.431,10.915,180.183,10,1
5,1.00E+05,1000,0.2,15,kmeans++,hdf5,206.467,10.839,217.371,10,1
6,1.00E+05,1000,0.2,15,kmeans++,hdf5,167.35,6.403,174.476,10,1
7,1.00E+05,1000,0.2,15,kmeans++,hdf5,147.271,6.552,155.025,10,1
8,1.00E+05,1000,0.2,15,kmeans++,hdf5,166.958,8.212,175.677,10,1
9,1.00E+05,1000,0.2,15,kmeans++,hdf5,184.92,9.875,195.044,10,1
10,1.00E+05,1000,0.2,15,kmeans++,hdf5,161.167,7.469,169.242,10,1
1,1.00E+05,1000,0.2,16,kmeans++,hdf5,149.118,7.099,156.257,10,1
2,1.00E+05,1000,0.2,16,kmeans++,hdf5,188.083,11.024,199.184,10,1
3,1.00E+05,1000,0.2,16,kmeans++,hdf5,144.115,6.994,151.148,10,1
4,1.00E+05,1000,0.2,16,kmeans++,hdf5,200.891,10.807,211.758,10,1
5,1.00E+05,1000,0.2,16,kmeans++,hdf5,137.354,6.213,143.606,10,1
6,1.00E+05,1000,0.2,16,kmeans++,hdf5,159.284,10.051,169.377,10,1
7,1.00E+05,1000,0.2,16,kmeans++,hdf5,162.256,7.374,169.675,10,1
8,1.00E+05,1000,0.2,16,kmeans++,hdf5,186.454,10.834,197.344,10,1
9,1.00E+05,1000,0.2,16,kmeans++,hdf5,159.432,7.048,166.764,10,1
10,1.00E+05,1000,0.2,16,kmeans++,hdf5,170.309,6.896,177.249,10,1
1,1.00E+05,1000,0.2,17,kmeans++,hdf5,201.225,10.488,211.924,10,1
2,1.00E+05,1000,0.2,17,kmeans++,hdf5,174.092,6.755,180.892,10,1
3,1.00E+05,1000,0.2,17,kmeans++,hdf5,168.363,6.094,174.499,10,1
4,1.00E+05,1000,0.2,17,kmeans++,hdf5,150.722,7.656,158.42,10,1
5,1.00E+05,1000,0.2,17,kmeans++,hdf5,191.014,10.603,201.669,10,1
6,1.00E+05,1000,0.2,17,kmeans++,hdf5,154.542,7.411,161.996,10,1
7,1.00E+05,1000,0.2,17,kmeans++,hdf5,187.284,10.131,197.664,10,1
8,1.00E+05,1000,0.2,17,kmeans++,hdf5,163.468,7.296,170.807,10,1
9,1.00E+05,1000,0.2,17,kmeans++,hdf5,148.184,5.593,153.815,10,1
10,1.00E+05,1000,0.2,17,kmeans++,hdf5,151.806,7.667,159.516,10,1
1,1.00E+05,1000,0.2,18,kmeans++,hdf5,184.019,9.216,193.288,10,1
2,1.00E+05,1000,0.2,18,kmeans++,hdf5,206.198,11.148,217.89,10,1
3,1.00E+05,1000,0.2,18,kmeans++,hdf5,178.295,9.326,189.033,10,1
4,1.00E+05,1000,0.2,18,kmeans++,hdf5,215.755,10.96,227.405,10,1
5,1.00E+05,1000,0.2,18,kmeans++,hdf5,205.336,11.793,217.2,10,1
6,1.00E+05,1000,0.2,18,kmeans++,hdf5,160.997,6.012,167.704,10,1
7,1.00E+05,1000,0.2,18,kmeans++,hdf5,205.051,11.472,216.954,10,1
8,1.00E+05,1000,0.2,18,kmeans++,hdf5,155.496,6.057,162.66,10,1
9,1.00E+05,1000,0.2,18,kmeans++,hdf5,175.495,9.052,185.495,10,1
10,1.00E+05,1000,0.2,18,kmeans++,hdf5,167.894,7.614,175.557,10,1
1,1.00E+05,1000,0.2,19,kmeans++,hdf5,170.005,7.722,177.77,10,1
2,1.00E+05,1000,0.2,19,kmeans++,hdf5,217.237,10.057,227.519,10,1
3,1.00E+05,1000,0.2,19,kmeans++,hdf5,169.317,6.034,175.395,10,1
4,1.00E+05,1000,0.2,19,kmeans++,hdf5,188.853,9.819,198.789,10,1
5,1.00E+05,1000,0.2,19,kmeans++,hdf5,205.403,11.15,216.61,10,1
6,1.00E+05,1000,0.2,19,kmeans++,hdf5,189.112,8.188,197.35,10,1
7,1.00E+05,1000,0.2,19,kmeans++,hdf5,193.407,11.358,204.82,10,1
8,1.00E+05,1000,0.2,19,kmeans++,hdf5,168.099,7.23,175.374,10,1
9,1.00E+05,1000,0.2,19,kmeans++,hdf5,196.38,7.115,203.553,10,1
10,1.00E+05,1000,0.2,19,kmeans++,hdf5,174.05,6.926,181.026,10,1
1,1.00E+05,1000,0.2,20,kmeans++,hdf5,226.69,12.861,239.628,10,1
2,1.00E+05,1000,0.2,20,kmeans++,hdf5,229.868,9.883,239.822,10,1
3,1.00E+05,1000,0.2,20,kmeans++,hdf5,254.351,11.9,266.326,10,1
4,1.00E+05,1000,0.2,20,kmeans++,hdf5,276.944,13.098,290.127,10,1
5,1.00E+05,1000,0.2,20,kmeans++,hdf5,161.048,6.463,167.552,10,1
6,1.00E+05,1000,0.2,20,kmeans++,hdf5,208.372,7.943,216.374,10,1
7,1.00E+05,1000,0.2,20,kmeans++,hdf5,231.148,12.806,244.024,10,1
8,1.00E+05,1000,0.2,20,kmeans++,hdf5,250.045,11.777,261.888,10,1
9,1.00E+05,1000,0.2,20,kmeans++,hdf5,247.579,12.136,259.802,10,1
10,1.00E+05,1000,0.2,20,kmeans++,hdf5,162.415,6.894,169.35,10,1
