B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
10,1.00E+05,1000,0.2,3,kmeans++,mbkmeans,25.565,1.022,43.301,1,1
1,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,28.077,1.116,33.503,1,1
2,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.237,0.922,32.74,1,1
3,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,26.966,0.932,28.519,1,1
4,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,28.221,1.013,33.656,1,1
5,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.53,0.993,28.887,1,1
6,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.282,0.926,31.37,1,1
7,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.406,0.929,39.728,1,1
8,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,25.701,0.924,37.728,1,1
9,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.193,0.961,41.987,1,1
10,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,27.5,0.914,39.821,1,1
1,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.23,1.122,39.729,1,1
2,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.682,1.213,42.94,1,1
3,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,28.604,1.069,33.648,1,1
4,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.49,1.149,39.975,1,1
5,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,28.99,0.986,35.455,1,1
6,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,28.147,1.166,32.13,1,1
7,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.491,1.163,40.411,1,1
8,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.17,1.111,40.509,1,1
9,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,29.217,1.186,37.664,1,1
10,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,28.764,1.094,35.93,1,1
1,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.184,1.057,34.084,1,1
2,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,29.854,1.204,40.283,1,1
3,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.283,1.084,35.823,1,1
4,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.787,1.312,40.038,1,1
5,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.639,1,36.695,1,1
6,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.284,1.273,39.652,1,1
7,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.392,1.028,31.694,1,1
8,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.676,1.304,40.665,1,1
9,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.376,1.007,31.66,1,1
10,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,30.751,1.299,39.775,1,1
1,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,32.411,1.204,40.97,1,1
2,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,31.409,1.124,37.5,1,1
3,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,31.499,0.953,38.322,1,1
4,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,32.038,1.201,40.203,1,1
5,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,31.487,1.202,36.959,1,1
6,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,32.446,1.109,43.019,1,1
7,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,29.446,0.965,31.064,1,1
8,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,31.377,0.944,34.805,1,1
9,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,31.208,0.996,41.123,1,1
10,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,30.942,1.175,36.778,1,1
1,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,32.542,1.302,36.333,1,1
2,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.506,1.413,40.11,1,1
3,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.272,1.361,41.342,1,1
4,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.362,1.393,41.038,1,1
5,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.259,1.296,40.102,1,1
6,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.077,1.271,39.781,1,1
7,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,33.342,1.305,37.546,1,1
8,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,32.206,1.21,39.567,1,1
9,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,32.984,1.271,36.142,1,1
10,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,32.462,1.188,39.474,1,1
1,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.49,1.314,45.465,1,1
2,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.729,1.253,49.311,1,1
3,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.566,1.209,44.304,1,1
4,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,35.268,1.231,51.586,1,1
5,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.793,1.362,48.331,1,1
6,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.256,1.256,41.654,1,1
7,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,33.872,1.469,46.349,1,1
8,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,35.052,1.198,50.376,1,1
9,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,34.213,1.217,48.849,1,1
10,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,33.575,1.358,41.234,1,1
1,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,35.771,1.208,53.89,1,1
2,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,34.844,1.414,49.501,1,1
3,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,36.142,1.388,52.518,1,1
4,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,34.883,1.154,41.018,1,1
5,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,34.865,1.35,48.049,1,1
6,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,36.517,1.236,56.797,1,1
7,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,36.414,1.262,52.318,1,1
8,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,36.087,1.273,60.931,1,1
9,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,34.665,1.263,49.567,1,1
10,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,35.027,1.201,42.998,1,1
1,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.386,1.574,56.728,1,1
2,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.83,1.365,54.139,1,1
3,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.548,1.493,51.622,1,1
4,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.789,1.386,53.933,1,1
5,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,36.463,1.416,47.413,1,1
6,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,37.259,1.419,41.33,1,1
7,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,37.727,1.568,45.816,1,1
8,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.322,1.407,48.449,1,1
9,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,38.066,1.291,52.582,1,1
10,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,37.468,1.392,43.428,1,1
1,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,38.792,1.514,57.608,1,1
2,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,36.794,1.267,49.811,1,1
3,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,35.987,1.552,53.133,1,1
4,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,36.698,1.356,49.15,1,1
5,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,37.804,1.165,44.589,1,1
6,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,35.259,1.091,37.361,1,1
7,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,39.325,1.349,62.384,1,1
8,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,36.78,1.193,38.744,1,1
9,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,38.58,1.402,59.318,1,1
10,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,38.041,1.382,57.605,1,1
1,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.83,1.28,50.056,1,1
2,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,39.09,1.38,51.827,1,1
3,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,37.867,1.341,48.431,1,1
4,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.27,1.464,49.283,1,1
5,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.607,1.395,54.667,1,1
6,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,39.863,1.534,54.287,1,1
7,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.053,1.478,46.621,1,1
8,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.186,1.319,54.052,1,1
9,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,38.346,1.335,50.636,1,1
10,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,39.541,1.317,51.139,1,1
1,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,39.671,1.42,50.292,1,1
2,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,41.644,1.498,61.422,1,1
3,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,39.145,1.533,47.209,1,1
4,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,40.277,1.358,57.805,1,1
5,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,42.297,1.355,52.631,1,1
6,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,39.479,1.514,45.481,1,1
7,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,39.945,1.353,49.149,1,1
8,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,38.976,1.385,43.255,1,1
9,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,39.149,1.425,46.663,1,1
10,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,41.931,1.471,52.934,1,1
1,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,40.482,1.324,44.859,1,1
2,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,40.969,1.119,45.211,1,1
3,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,38.63,1.18,43.516,1,1
4,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,40.206,1.204,45.304,1,1
5,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,42.515,1.373,48.886,1,1
6,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,41.733,1.303,48.428,1,1
7,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,41.695,1.219,49.318,1,1
8,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,41.74,1.281,50.592,1,1
9,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,42.037,1.366,45.315,1,1
10,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,40.093,1.372,47.537,1,1
1,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,41.328,1.292,50.022,1,1
2,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,37.406,1.26,41.767,1,1
3,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,42.432,1.278,47.755,1,1
4,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,38.314,1.148,41.048,1,1
5,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,38.454,1.296,42.566,1,1
6,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,38.732,1.263,43.744,1,1
7,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,37.625,1.165,41.32,1,1
8,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,43.384,1.15,50.434,1,1
9,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,41.975,1.267,45.999,1,1
10,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,41.648,1.244,45.41,1,1
1,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.393,1.034,50.283,1,1
2,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.388,1.191,49.385,1,1
3,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.712,1.04,47.794,1,1
4,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.486,1.17,49.303,1,1
5,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.484,1.329,52.702,1,1
6,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,43.549,1.138,49.594,1,1
7,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,41.985,1.115,47.104,1,1
8,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,42.031,1.248,50.999,1,1
9,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,44.57,1.235,53.457,1,1
10,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,42.767,1.325,47.342,1,1
1,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,46.345,1.296,72.862,1,1
2,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,44.57,1.018,53.754,1,1
3,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,43.796,1.163,51.832,1,1
4,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,45.478,1.212,63.259,1,1
5,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,44.592,1.262,61.493,1,1
6,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,41.147,1.211,53.228,1,1
7,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,44.862,1.268,67.006,1,1
8,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,45.876,1.233,72.354,1,1
9,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,45.032,1.182,55.802,1,1
10,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,42.625,0.938,51.856,1,1
1,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,44.72,1.184,51.652,1,1
2,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,45.833,1.129,64.034,1,1
3,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,44.2,0.958,55.48,1,1
4,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,46.069,1.243,61.119,1,1
5,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,46.226,1.205,57.938,1,1
6,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,44.588,1.206,51.052,1,1
7,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,46.223,1.19,62.417,1,1
8,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,43.446,1.126,48.934,1,1
9,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,44.297,1.093,48.576,1,1
10,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,43.926,1.234,50.633,1,1
1,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,42.232,0.706,48.934,1,1
2,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,44.676,1.005,64.026,1,1
3,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,44.064,0.867,56.973,1,1
4,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,45.44,0.912,64.912,1,1
5,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,44.929,0.892,60.879,1,1
6,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,44.632,0.87,62.801,1,1
7,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,46.131,0.928,64.287,1,1
8,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,43.851,0.798,58.581,1,1
9,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,44.567,0.985,58.708,1,1
10,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,45.353,0.891,57.495,1,1
