B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
10,1.00E+05,1000,0.1,16,random,hdf5,96.864,5.949,125.573,10,1
1,1.00E+05,1000,0.1,17,random,hdf5,98.747,6.149,121.545,10,1
2,1.00E+05,1000,0.1,17,random,hdf5,104.398,6.198,136.312,10,1
3,1.00E+05,1000,0.1,17,random,hdf5,91.994,6.153,115.401,10,1
4,1.00E+05,1000,0.1,17,random,hdf5,101.472,5.859,121.567,10,1
5,1.00E+05,1000,0.1,17,random,hdf5,106.401,6.302,132.738,10,1
6,1.00E+05,1000,0.1,17,random,hdf5,99.422,6.621,117.242,10,1
7,1.00E+05,1000,0.1,17,random,hdf5,104.14,6.012,125.845,10,1
8,1.00E+05,1000,0.1,17,random,hdf5,99.871,6.345,123.566,10,1
9,1.00E+05,1000,0.1,17,random,hdf5,99.355,6.448,127.499,10,1
10,1.00E+05,1000,0.1,17,random,hdf5,99.37,6.285,116.265,10,1
1,1.00E+05,1000,0.1,18,random,hdf5,101.597,4.147,112.029,10,1
2,1.00E+05,1000,0.1,18,random,hdf5,103.707,4.032,114.267,10,1
3,1.00E+05,1000,0.1,18,random,hdf5,103.694,4.088,116.56,10,1
4,1.00E+05,1000,0.1,18,random,hdf5,99.94,4.279,109.632,10,1
5,1.00E+05,1000,0.1,18,random,hdf5,99.319,4.404,113.118,10,1
6,1.00E+05,1000,0.1,18,random,hdf5,102.716,4.246,116.377,10,1
7,1.00E+05,1000,0.1,18,random,hdf5,101.119,3.949,116.623,10,1
8,1.00E+05,1000,0.1,18,random,hdf5,103.527,4.084,120.864,10,1
9,1.00E+05,1000,0.1,18,random,hdf5,96.635,4.011,106.273,10,1
10,1.00E+05,1000,0.1,18,random,hdf5,91.758,4.095,99.17,10,1
1,1.00E+05,1000,0.1,19,random,hdf5,114.916,6.19,145.296,10,1
2,1.00E+05,1000,0.1,19,random,hdf5,114.034,5.828,140.997,10,1
3,1.00E+05,1000,0.1,19,random,hdf5,111.629,5.375,129.495,10,1
4,1.00E+05,1000,0.1,19,random,hdf5,117.639,4.912,155.64,10,1
5,1.00E+05,1000,0.1,19,random,hdf5,113.909,5.38,157.303,10,1
6,1.00E+05,1000,0.1,19,random,hdf5,116.918,5.517,155.043,10,1
7,1.00E+05,1000,0.1,19,random,hdf5,110.343,5.465,142.602,10,1
8,1.00E+05,1000,0.1,19,random,hdf5,117.923,5.968,152.107,10,1
9,1.00E+05,1000,0.1,19,random,hdf5,113.554,5.324,153.383,10,1
10,1.00E+05,1000,0.1,19,random,hdf5,114.725,5.886,145.736,10,1
1,1.00E+05,1000,0.1,20,random,hdf5,114.332,5.119,138.281,10,1
2,1.00E+05,1000,0.1,20,random,hdf5,113.808,4.89,132.714,10,1
3,1.00E+05,1000,0.1,20,random,hdf5,107.205,4.819,114.539,10,1
4,1.00E+05,1000,0.1,20,random,hdf5,116.109,4.997,134.705,10,1
5,1.00E+05,1000,0.1,20,random,hdf5,110.741,5.333,131.345,10,1
6,1.00E+05,1000,0.1,20,random,hdf5,112.251,4.723,130.848,10,1
7,1.00E+05,1000,0.1,20,random,hdf5,106.651,5.935,128.161,10,1
8,1.00E+05,1000,0.1,20,random,hdf5,114.004,4.938,129.858,10,1
9,1.00E+05,1000,0.1,20,random,hdf5,111.8,5.582,130.254,10,1
10,1.00E+05,1000,0.1,20,random,hdf5,114.643,5.029,140.347,10,1
