B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
10,1.00E+05,1000,0.2,16,random,hdf5,154.849,4.92,183.647,10,1
1,1.00E+05,1000,0.2,17,random,hdf5,170.966,5.686,195.701,10,1
2,1.00E+05,1000,0.2,17,random,hdf5,169.585,5.532,207.023,10,1
3,1.00E+05,1000,0.2,17,random,hdf5,158.46,4.92,177.354,10,1
4,1.00E+05,1000,0.2,17,random,hdf5,166.708,5.775,204.897,10,1
5,1.00E+05,1000,0.2,17,random,hdf5,167.374,5.206,202.37,10,1
6,1.00E+05,1000,0.2,17,random,hdf5,170.776,5.412,204.235,10,1
7,1.00E+05,1000,0.2,17,random,hdf5,166.093,5.421,195.703,10,1
8,1.00E+05,1000,0.2,17,random,hdf5,167.775,5.59,198.382,10,1
9,1.00E+05,1000,0.2,17,random,hdf5,159.869,5.553,183.8,10,1
10,1.00E+05,1000,0.2,17,random,hdf5,165.766,5.619,200.898,10,1
1,1.00E+05,1000,0.2,18,random,hdf5,166.144,5.094,199.505,10,1
2,1.00E+05,1000,0.2,18,random,hdf5,154.218,5.16,171.155,10,1
3,1.00E+05,1000,0.2,18,random,hdf5,164.049,5.019,192.43,10,1
4,1.00E+05,1000,0.2,18,random,hdf5,163.562,4.967,183.981,10,1
5,1.00E+05,1000,0.2,18,random,hdf5,166.752,4.961,209.673,10,1
6,1.00E+05,1000,0.2,18,random,hdf5,172.559,5.14,205.021,10,1
7,1.00E+05,1000,0.2,18,random,hdf5,167.285,5.337,197.98,10,1
8,1.00E+05,1000,0.2,18,random,hdf5,159.508,5.185,175.52,10,1
9,1.00E+05,1000,0.2,18,random,hdf5,167.471,5.085,188.321,10,1
10,1.00E+05,1000,0.2,18,random,hdf5,164.882,4.816,192.688,10,1
1,1.00E+05,1000,0.2,19,random,hdf5,177.551,6.286,234.064,10,1
2,1.00E+05,1000,0.2,19,random,hdf5,180.437,5.524,217.594,10,1
3,1.00E+05,1000,0.2,19,random,hdf5,182.369,6.427,239.932,10,1
4,1.00E+05,1000,0.2,19,random,hdf5,179.111,5.989,229.748,10,1
5,1.00E+05,1000,0.2,19,random,hdf5,180.409,6.478,238.304,10,1
6,1.00E+05,1000,0.2,19,random,hdf5,176.232,6.509,237.635,10,1
7,1.00E+05,1000,0.2,19,random,hdf5,154.024,5.538,171.168,10,1
8,1.00E+05,1000,0.2,19,random,hdf5,168.032,5.985,200.561,10,1
9,1.00E+05,1000,0.2,19,random,hdf5,175.594,6.589,229.215,10,1
10,1.00E+05,1000,0.2,19,random,hdf5,174.188,6.249,216.556,10,1
1,1.00E+05,1000,0.2,20,random,hdf5,187.491,7.379,222.559,10,1
2,1.00E+05,1000,0.2,20,random,hdf5,174.392,6.869,198.378,10,1
3,1.00E+05,1000,0.2,20,random,hdf5,184.497,7.505,224.559,10,1
4,1.00E+05,1000,0.2,20,random,hdf5,186.937,6.93,224.087,10,1
5,1.00E+05,1000,0.2,20,random,hdf5,173.285,7.14,193.748,10,1
6,1.00E+05,1000,0.2,20,random,hdf5,182.512,6.339,217.202,10,1
7,1.00E+05,1000,0.2,20,random,hdf5,186.15,7.762,220.791,10,1
8,1.00E+05,1000,0.2,20,random,hdf5,187.693,7.15,237.589,10,1
9,1.00E+05,1000,0.2,20,random,hdf5,181.532,7.561,201.513,10,1
10,1.00E+05,1000,0.2,20,random,hdf5,186.769,6.532,230.935,10,1
