"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
14,500,1000,750,3,kmeans++,kmeans,0.981439487776005,977678.957471741,2,0
15,500,1000,750,3,kmeans++,kmeans,1,934723.705156181,2,0
16,500,1000,750,3,kmeans++,kmeans,0.976227259200408,1047987.97169317,3,0
17,500,1000,750,3,kmeans++,kmeans,1,1001060.10193863,2,0
18,500,1000,750,3,kmeans++,kmeans,0.981001650470374,974239.763502564,2,0
19,500,1000,750,3,kmeans++,kmeans,0.987251696585603,1021063.31359234,2,0
20,500,1000,750,3,kmeans++,kmeans,0.986214376165758,1033144.74490197,2,0
21,500,1000,750,3,kmeans++,kmeans,0.974059820740199,961437.189342015,1,0
22,500,1000,750,3,kmeans++,kmeans,0.993449434873231,1029348.7180349,2,0
23,500,1000,750,3,kmeans++,kmeans,1,978655.023034534,2,0
24,500,1000,750,3,kmeans++,kmeans,1,984351.402036164,2,0
25,500,1000,750,3,kmeans++,kmeans,0.979996448057739,1009266.54957516,2,0
26,500,1000,750,3,kmeans++,kmeans,0.987279662204667,975106.55869467,2,0
27,500,1000,750,3,kmeans++,kmeans,0.980541093300724,959789.361781101,2,0
28,500,1000,750,3,kmeans++,kmeans,0.986635471086165,1034625.65143653,2,0
29,500,1000,750,3,kmeans++,kmeans,0.993928745633568,1023182.79866968,2,0
30,500,1000,750,3,kmeans++,kmeans,0.987230517931625,1051467.60654478,2,0
31,500,1000,750,3,kmeans++,kmeans,0.994361979775968,1018885.87666487,2,0
32,500,1000,750,3,kmeans++,kmeans,0.981634202062366,1068714.69304553,2,0
33,500,1000,750,3,kmeans++,kmeans,1,989543.71394955,2,0
34,500,1000,750,3,kmeans++,kmeans,0.994057045672552,951412.865170207,2,0
35,500,1000,750,3,kmeans++,kmeans,0.986028132771765,1027103.07819515,2,0
36,500,1000,750,3,kmeans++,kmeans,0.993900151279284,894049.404504914,2,0
37,500,1000,750,3,kmeans++,kmeans,0.987931150709246,952620.157644364,2,0
38,500,1000,750,3,kmeans++,kmeans,0.993257049610196,1041936.72832226,3,0
39,500,1000,750,3,kmeans++,kmeans,0.994098450412936,965721.819422822,2,0
40,500,1000,750,3,kmeans++,kmeans,0.987301444306285,1013455.16676636,2,0
41,500,1000,750,3,kmeans++,kmeans,1,912189.86439717,2,0
42,500,1000,750,3,kmeans++,kmeans,0.996259708454644,924610.156436846,2,0
43,500,1000,750,3,kmeans++,kmeans,0.980368071389889,977486.495316671,2,0
44,500,1000,750,3,kmeans++,kmeans,0.981054001162887,1034927.89393391,2,0
45,500,1000,750,3,kmeans++,kmeans,0.986528451955115,1035410.92216549,2,0
46,500,1000,750,3,kmeans++,kmeans,0.97922332927107,1038643.68980065,2,0
47,500,1000,750,3,kmeans++,kmeans,0.993186454291635,1015566.31970101,2,0
48,500,1000,750,3,kmeans++,kmeans,0.987345765986146,959702.065842841,1,0
49,500,1000,750,3,kmeans++,kmeans,0.993009562626239,943979.250185025,2,0
50,500,1000,750,3,kmeans++,kmeans,0.98645276297581,1001955.51667463,2,0
1,500,1000,1000,3,kmeans++,kmeans,0.986753954475222,959586.37724031,3,0
2,500,1000,1000,3,kmeans++,kmeans,0.987419806689709,988315.404218514,2,0
3,500,1000,1000,3,kmeans++,kmeans,0.993338802345865,975033.72831211,2,0
4,500,1000,1000,3,kmeans++,kmeans,1,995797.419945337,2,0
5,500,1000,1000,3,kmeans++,kmeans,0.987288708939326,994381.850680818,2,0
6,500,1000,1000,3,kmeans++,kmeans,0.987244488230072,968943.18081765,2,0
7,500,1000,1000,3,kmeans++,kmeans,0.987214349026028,1000897.83891135,2,0
8,500,1000,1000,3,kmeans++,kmeans,0.988242565054184,1041539.01494829,2,0
9,500,1000,1000,3,kmeans++,kmeans,0.980549891867637,981661.544737671,2,0
10,500,1000,1000,3,kmeans++,kmeans,1,968714.159384291,1,0
11,500,1000,1000,3,kmeans++,kmeans,1,1043823.19550074,2,0
12,500,1000,1000,3,kmeans++,kmeans,0.98139228590704,1014211.47952378,2,0
13,500,1000,1000,3,kmeans++,kmeans,0.988087435052641,967520.809171186,2,0
14,500,1000,1000,3,kmeans++,kmeans,0.973699051072212,1009178.64160537,1,0
15,500,1000,1000,3,kmeans++,kmeans,0.993189287965891,992451.079164559,2,0
16,500,1000,1000,3,kmeans++,kmeans,1,940244.662456904,1,0
17,500,1000,1000,3,kmeans++,kmeans,0.979263897354744,1020804.36607824,2,0
18,500,1000,1000,3,kmeans++,kmeans,0.993904837204296,1005060.73461768,2,0
19,500,1000,1000,3,kmeans++,kmeans,0.993849045659637,972928.732018638,2,0
20,500,1000,1000,3,kmeans++,kmeans,1,1037537.9036809,2,0
21,500,1000,1000,3,kmeans++,kmeans,0.993200006069877,991461.663550104,2,0
22,500,1000,1000,3,kmeans++,kmeans,0.979435000138624,999589.990636735,3,0
23,500,1000,1000,3,kmeans++,kmeans,0.994109908470942,989728.974933235,2,0
24,500,1000,1000,3,kmeans++,kmeans,0.993044808955093,996856.74182652,2,0
25,500,1000,1000,3,kmeans++,kmeans,0.972832385959923,1053576.96505041,2,0
26,500,1000,1000,3,kmeans++,kmeans,0.994073767544302,980687.065420945,2,0
27,500,1000,1000,3,kmeans++,kmeans,0.993229243838222,945567.459764162,2,0
28,500,1000,1000,3,kmeans++,kmeans,0.972781393785431,1038008.33953019,2,0
