B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
43,500,1000,150,3,random,mbkmeans,0.987815143,982442.104,18,NA
44,500,1000,150,3,random,mbkmeans,0.983508631,1013088.403,16,NA
45,500,1000,150,3,random,mbkmeans,0.979435364,1086318.067,13,NA
46,500,1000,150,3,random,mbkmeans,0.988572174,1076259.091,14,NA
47,500,1000,150,3,random,mbkmeans,1,977704.5545,14,NA
48,500,1000,150,3,random,mbkmeans,0.987342423,1027094.749,17,NA
49,500,1000,150,3,random,mbkmeans,0.99414197,1058442.994,14,NA
50,500,1000,150,3,random,mbkmeans,1,977838.5594,27,NA
1,500,1000,500,3,random,mbkmeans,0.986576559,1019602.766,4,NA
2,500,1000,500,3,random,mbkmeans,0.987204915,980655.4623,3,NA
3,500,1000,500,3,random,mbkmeans,1,965763.552,4,NA
4,500,1000,500,3,random,mbkmeans,0.993138613,926546.0587,4,NA
5,500,1000,500,3,random,mbkmeans,0.960871007,1034609.141,4,NA
6,500,1000,500,3,random,mbkmeans,0.988356199,1004459.105,4,NA
7,500,1000,500,3,random,mbkmeans,0.973626856,1018896.865,4,NA
8,500,1000,500,3,random,mbkmeans,0.981610555,1011697.862,4,NA
9,500,1000,500,3,random,mbkmeans,0.982021213,957588.8329,4,NA
10,500,1000,500,3,random,mbkmeans,0.980505707,1005479.294,4,NA
11,500,1000,500,3,random,mbkmeans,0.981213818,1026553.489,4,NA
12,500,1000,500,3,random,mbkmeans,0.993918635,1000978.938,5,NA
13,500,1000,500,3,random,mbkmeans,1,984833.1214,4,NA
14,500,1000,500,3,random,mbkmeans,0.993074084,989234.9355,4,NA
15,500,1000,500,3,random,mbkmeans,1,913276.1074,3,NA
16,500,1000,500,3,random,mbkmeans,0.993209656,1014132.052,3,NA
17,500,1000,500,3,random,mbkmeans,0.98723455,995311.3411,5,NA
18,500,1000,500,3,random,mbkmeans,0.994068703,990053.6965,4,NA
19,500,1000,500,3,random,mbkmeans,0.992953603,1073734.919,6,NA
20,500,1000,500,3,random,mbkmeans,0.973789511,962515.9143,4,NA
21,500,1000,500,3,random,mbkmeans,0.994161778,1011083.01,3,NA
22,500,1000,500,3,random,mbkmeans,0.993148136,1039195.435,5,NA
23,500,1000,500,3,random,mbkmeans,0.994135869,1048902.799,3,NA
24,500,1000,500,3,random,mbkmeans,1,998100.5415,5,NA
25,500,1000,500,3,random,mbkmeans,0.987261728,979426.4002,3,NA
26,500,1000,500,3,random,mbkmeans,0.987353123,1093875.539,4,NA
27,500,1000,500,3,random,mbkmeans,0.993291099,987699.9197,3,NA
28,500,1000,500,3,random,mbkmeans,1,1015858.222,4,NA
29,500,1000,500,3,random,mbkmeans,0.994061638,952782.3047,3,NA
30,500,1000,500,3,random,mbkmeans,0.98156207,987517.9271,6,NA
31,500,1000,500,3,random,mbkmeans,0.986148538,1006297.769,4,NA
