"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
19,500,1000,150,3,kmeans++,mbkmeans,0.993064154708288,954255.202162062,14,NA
20,500,1000,150,3,kmeans++,mbkmeans,1,1023490.20549116,14,NA
21,500,1000,150,3,kmeans++,mbkmeans,0.993201135081907,964186.604731845,13,NA
22,500,1000,150,3,kmeans++,mbkmeans,0.994146906587321,978952.054724203,38,NA
23,500,1000,150,3,kmeans++,mbkmeans,0.98040323555885,965558.269657722,15,NA
24,500,1000,150,3,kmeans++,mbkmeans,0.993993992438063,954717.795569486,13,NA
25,500,1000,150,3,kmeans++,mbkmeans,0.993918539926991,966717.753082746,18,NA
26,500,1000,150,3,kmeans++,mbkmeans,0.993066905504514,1117043.79078538,13,NA
27,500,1000,150,3,kmeans++,mbkmeans,0.987257965590704,1014173.39922801,16,NA
28,500,1000,150,3,kmeans++,mbkmeans,0.993339436239189,1055097.18066289,13,NA
29,500,1000,150,3,kmeans++,mbkmeans,0.986254148162764,1019135.10193176,15,NA
30,500,1000,150,3,kmeans++,mbkmeans,0.989171092567802,1052968.72044196,13,NA
31,500,1000,150,3,kmeans++,mbkmeans,0.986223439473278,1012013.30868826,27,NA
32,500,1000,150,3,kmeans++,mbkmeans,0.987224342817957,946251.980881745,20,NA
33,500,1000,150,3,kmeans++,mbkmeans,1,970723.272996351,19,NA
34,500,1000,150,3,kmeans++,mbkmeans,0.993988470355177,964181.534072673,23,NA
35,500,1000,150,3,kmeans++,mbkmeans,0.986092905342945,1006874.020872,22,NA
36,500,1000,150,3,kmeans++,mbkmeans,0.980596069741211,1041611.25320095,13,NA
37,500,1000,150,3,kmeans++,mbkmeans,0.993049950742734,1019811.93925903,19,NA
38,500,1000,150,3,kmeans++,mbkmeans,0.980114681414046,982749.236957544,11,NA
39,500,1000,150,3,kmeans++,mbkmeans,0.986219158793219,1000224.72917953,21,NA
40,500,1000,150,3,kmeans++,mbkmeans,0.993105783979957,1079160.047679,25,NA
41,500,1000,150,3,kmeans++,mbkmeans,0.987313672651745,1033591.19934302,32,NA
42,500,1000,150,3,kmeans++,mbkmeans,0.993165993079493,993229.970722915,21,NA
43,500,1000,150,3,kmeans++,mbkmeans,0.99412796858004,1071929.01668356,12,NA
