"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
18,25000,1000,0.01,3,random,mbkmeans,0.989900018446629,51972323.5836103
19,25000,1000,0.01,3,random,mbkmeans,0.98996457448966,51363326.0657841
20,25000,1000,0.01,3,random,mbkmeans,0.98037527259308,51044468.836464
1,25000,1000,0.05,3,random,mbkmeans,0.989945511140097,50138531.8150934
2,25000,1000,0.05,3,random,mbkmeans,0.989360336898427,51879954.0267952
3,25000,1000,0.05,3,random,mbkmeans,0.986463375370519,50368410.2442963
4,25000,1000,0.05,3,random,mbkmeans,0.989091086754519,48064029.4292534
5,25000,1000,0.05,3,random,mbkmeans,0.986513084585155,50282856.7153893
6,25000,1000,0.05,3,random,mbkmeans,0.988185756751793,50728481.8572674
7,25000,1000,0.05,3,random,mbkmeans,0.988039307326604,50795185.182791
8,25000,1000,0.05,3,random,mbkmeans,0.99087648126137,50979311.2839017
9,25000,1000,0.05,3,random,mbkmeans,0.986789772493028,49455973.7654695
10,25000,1000,0.05,3,random,mbkmeans,0.988547888818628,48941542.9456479
11,25000,1000,0.05,3,random,mbkmeans,0.989497784017507,49444719.1260901
12,25000,1000,0.05,3,random,mbkmeans,0.988936993536489,51421953.7503029
13,25000,1000,0.05,3,random,mbkmeans,0.988759007192256,49098571.0312685
14,25000,1000,0.05,3,random,mbkmeans,0.990229455274775,48810910.7224705
15,25000,1000,0.05,3,random,mbkmeans,0.987818234427343,50506018.7676359
16,25000,1000,0.05,3,random,mbkmeans,0.988762532844427,51493350.5250559
17,25000,1000,0.05,3,random,mbkmeans,0.988234439992149,50918303.469915
18,25000,1000,0.05,3,random,mbkmeans,0.988319053270478,50137720.3201126
19,25000,1000,0.05,3,random,mbkmeans,0.989674292966748,48916689.1927706
20,25000,1000,0.05,3,random,mbkmeans,0.990243565217565,50351457.2378
1,25000,1000,0.1,3,random,mbkmeans,0.988810064292125,49585522.1153539
2,25000,1000,0.1,3,random,mbkmeans,0.989852064185004,50819645.04602
3,25000,1000,0.1,3,random,mbkmeans,0.990677324313606,50516741.2643149
4,25000,1000,0.1,3,random,mbkmeans,0.987938317018884,49139582.2021872
5,25000,1000,0.1,3,random,mbkmeans,0.989955215937556,50145510.7520191
6,25000,1000,0.1,3,random,mbkmeans,0.988890837301948,50417813.0166026
7,25000,1000,0.1,3,random,mbkmeans,0.987260297744632,50177935.0366371
8,25000,1000,0.1,3,random,mbkmeans,0.988736346492243,48977466.3986535
9,25000,1000,0.1,3,random,mbkmeans,0.987737312485864,49623289.1043512
10,25000,1000,0.1,3,random,mbkmeans,0.989289419623037,51186084.0091836
11,25000,1000,0.1,3,random,mbkmeans,0.991150237653526,49961510.2327273
12,25000,1000,0.1,3,random,mbkmeans,0.989827640201055,49444667.0922634
13,25000,1000,0.1,3,random,mbkmeans,0.988407391576347,49869010.082198
14,25000,1000,0.1,3,random,mbkmeans,0.988408901603448,48601183.7088443
15,25000,1000,0.1,3,random,mbkmeans,0.990016761433044,50699548.637587
16,25000,1000,0.1,3,random,mbkmeans,0.988754414590546,49303250.1569257
17,25000,1000,0.1,3,random,mbkmeans,0.990578366421056,50932708.1482453
18,25000,1000,0.1,3,random,mbkmeans,0.989479722473743,48944355.1445118
19,25000,1000,0.1,3,random,mbkmeans,0.990823291258759,50589414.8358833
20,25000,1000,0.1,3,random,mbkmeans,0.99044240766833,49647938.032887
1,25000,1000,0.2,3,random,mbkmeans,0.991643007279563,50939635.4173308
2,25000,1000,0.2,3,random,mbkmeans,0.991211856414697,49409215.7107401
3,25000,1000,0.2,3,random,mbkmeans,0.989164823782872,49718895.9692692
4,25000,1000,0.2,3,random,mbkmeans,0.985955685167474,50200366.6488896
5,25000,1000,0.2,3,random,mbkmeans,0.988310799027611,50337159.7622191
6,25000,1000,0.2,3,random,mbkmeans,0.990427603343409,49272459.8072275
7,25000,1000,0.2,3,random,mbkmeans,0.989741794232077,50611168.541496
8,25000,1000,0.2,3,random,mbkmeans,0.990171867320585,50046406.100946
9,25000,1000,0.2,3,random,mbkmeans,0.989147528990538,50747416.0749046
10,25000,1000,0.2,3,random,mbkmeans,0.988634059372905,50753032.2955526
11,25000,1000,0.2,3,random,mbkmeans,0.991672382188242,51304297.5300486
12,25000,1000,0.2,3,random,mbkmeans,0.988376296977055,50860822.3985477
13,25000,1000,0.2,3,random,mbkmeans,0.98942249204179,49553985.1657159
14,25000,1000,0.2,3,random,mbkmeans,0.991286624496885,50786921.552436
15,25000,1000,0.2,3,random,mbkmeans,0.989071889486599,50697397.3464927
16,25000,1000,0.2,3,random,mbkmeans,0.988214815094993,48140800.8418784
17,25000,1000,0.2,3,random,mbkmeans,0.989836243192364,51047616.3547457
18,25000,1000,0.2,3,random,mbkmeans,0.989138566272821,49718880.9244912
19,25000,1000,0.2,3,random,mbkmeans,0.99098693150727,49048666.1851815
20,25000,1000,0.2,3,random,mbkmeans,0.988054341576298,50656010.8674331
1,25000,1000,0.5,3,random,mbkmeans,0.990774767812845,51292584.5984505
2,25000,1000,0.5,3,random,mbkmeans,0.987368481907514,49696851.8175774
3,25000,1000,0.5,3,random,mbkmeans,0.990740527376367,50258479.460751
4,25000,1000,0.5,3,random,mbkmeans,0.989411389820472,49918018.6724218
5,25000,1000,0.5,3,random,mbkmeans,0.990055742973203,49343942.7557944
6,25000,1000,0.5,3,random,mbkmeans,0.990376124388464,48775199.2644439
7,25000,1000,0.5,3,random,mbkmeans,0.988728352645743,49912517.3437337
8,25000,1000,0.5,3,random,mbkmeans,0.98902483290346,50887065.2075731
9,25000,1000,0.5,3,random,mbkmeans,0.990270916675301,50792175.0362721
10,25000,1000,0.5,3,random,mbkmeans,0.988209867122873,49278578.3799269
11,25000,1000,0.5,3,random,mbkmeans,0.988976190367504,49968170.8240679
12,25000,1000,0.5,3,random,mbkmeans,0.989529528344868,49306684.9993594
13,25000,1000,0.5,3,random,mbkmeans,0.987539400098924,50558831.3268866
14,25000,1000,0.5,3,random,mbkmeans,0.988344583647228,49953086.7984704
15,25000,1000,0.5,3,random,mbkmeans,0.990108309865221,51465717.9388347
16,25000,1000,0.5,3,random,mbkmeans,0.990562633602818,50620504.2909322
17,25000,1000,0.5,3,random,mbkmeans,0.989323299158673,50613520.4359377
18,25000,1000,0.5,3,random,mbkmeans,0.989221689896377,48756606.7082673
19,25000,1000,0.5,3,random,mbkmeans,0.989449843400068,50255813.597948
20,25000,1000,0.5,3,random,mbkmeans,0.986918844912601,49345256.1898348
1,25000,1000,0.8,3,random,mbkmeans,0.989311473039964,48800856.6620601
2,25000,1000,0.8,3,random,mbkmeans,0.988731813940722,49495331.7291995
3,25000,1000,0.8,3,random,mbkmeans,0.990106144155287,50538220.5555423
4,25000,1000,0.8,3,random,mbkmeans,0.990475603846828,50250225.213219
5,25000,1000,0.8,3,random,mbkmeans,0.989306583246499,48324174.8712586
6,25000,1000,0.8,3,random,mbkmeans,0.990058729796136,50727149.9945527
7,25000,1000,0.8,3,random,mbkmeans,0.989814193710175,51904362.2940287
8,25000,1000,0.8,3,random,mbkmeans,0.988153223079759,50127527.364346
9,25000,1000,0.8,3,random,mbkmeans,0.988249317781584,50261794.7266073
10,25000,1000,0.8,3,random,mbkmeans,0.98941153619665,49263687.4526868
11,25000,1000,0.8,3,random,mbkmeans,0.988833019351114,49784249.9170117
12,25000,1000,0.8,3,random,mbkmeans,0.990542939242371,49617736.405522
13,25000,1000,0.8,3,random,mbkmeans,0.989095968599849,49734106.3770964
14,25000,1000,0.8,3,random,mbkmeans,0.988719548481733,47682291.8928896
15,25000,1000,0.8,3,random,mbkmeans,0.989562575529033,48347612.5268567
16,25000,1000,0.8,3,random,mbkmeans,0.987062977728599,49966248.6763223
17,25000,1000,0.8,3,random,mbkmeans,0.987657236422491,49481338.2749959
18,25000,1000,0.8,3,random,mbkmeans,0.989159843436953,50676884.2397634
19,25000,1000,0.8,3,random,mbkmeans,0.990827769589752,50398653.05885
20,25000,1000,0.8,3,random,mbkmeans,0.990918572973565,52238388.2625191
1,25000,1000,1,3,random,mbkmeans,0.989173930826068,50034109.0494337
2,25000,1000,1,3,random,mbkmeans,0.989140494012483,49850675.2020221
3,25000,1000,1,3,random,mbkmeans,0.989727272895441,51224423.4884249
4,25000,1000,1,3,random,mbkmeans,0.9884425133492,49637531.6748181
5,25000,1000,1,3,random,mbkmeans,0.990004241410226,50713850.7327642
6,25000,1000,1,3,random,mbkmeans,0.986789707756126,51523368.1347784
7,25000,1000,1,3,random,mbkmeans,0.99032199804119,50396178.0281457
8,25000,1000,1,3,random,mbkmeans,0.987525137594127,49702202.1099075
9,25000,1000,1,3,random,mbkmeans,0.989746183347525,48387398.5366358
10,25000,1000,1,3,random,mbkmeans,0.989513719135994,50354126.6502514
11,25000,1000,1,3,random,mbkmeans,0.990697717395175,50843199.3962664
12,25000,1000,1,3,random,mbkmeans,0.992400396501977,48472956.1094472
13,25000,1000,1,3,random,mbkmeans,0.990269825914053,49671936.1866842
14,25000,1000,1,3,random,mbkmeans,0.991591510847745,49483117.0043297
15,25000,1000,1,3,random,mbkmeans,0.990814395393992,50994794.457197
16,25000,1000,1,3,random,mbkmeans,0.989947086387319,49960180.9612729
17,25000,1000,1,3,random,mbkmeans,0.99198587022005,49162847.7636939
18,25000,1000,1,3,random,mbkmeans,0.989460802199912,51120877.4882535
19,25000,1000,1,3,random,mbkmeans,0.98881719273018,49774022.7905907
20,25000,1000,1,3,random,mbkmeans,0.990063915413756,48804054.6738617
1,75000,1000,0.005,3,random,mbkmeans,0.989216575671279,152388725.917519
2,75000,1000,0.005,3,random,mbkmeans,0.988086960708346,153447406.032488
3,75000,1000,0.005,3,random,mbkmeans,0.990353205872254,149498264.648197
4,75000,1000,0.005,3,random,mbkmeans,0.985963656034106,152757097.960465
5,75000,1000,0.005,3,random,mbkmeans,0.989494728768241,150399774.215836
6,75000,1000,0.005,3,random,mbkmeans,0.988680018295434,153263930.702035
7,75000,1000,0.005,3,random,mbkmeans,0.98875960878326,147404218.89088
8,75000,1000,0.005,3,random,mbkmeans,0.98728248898314,150296925.987167
9,75000,1000,0.005,3,random,mbkmeans,0.98962815200871,152426424.166224
10,75000,1000,0.005,3,random,mbkmeans,0.987059900384352,155551426.12041
11,75000,1000,0.005,3,random,mbkmeans,0.990313286741415,152680979.865709
12,75000,1000,0.005,3,random,mbkmeans,0.988767498287093,149544358.073953
13,75000,1000,0.005,3,random,mbkmeans,0.990913950261481,152544896.571149
14,75000,1000,0.005,3,random,mbkmeans,0.988829217911005,153129063.64642
15,75000,1000,0.005,3,random,mbkmeans,0.987797861961187,153685170.909762
16,75000,1000,0.005,3,random,mbkmeans,0.991340835907503,147716524.526202
17,75000,1000,0.005,3,random,mbkmeans,0.990873662780298,146770979.108652
18,75000,1000,0.005,3,random,mbkmeans,0.989548776206169,153211920.764935
19,75000,1000,0.005,3,random,mbkmeans,0.988721593958267,158949461.823607
20,75000,1000,0.005,3,random,mbkmeans,0.990127357004702,151410207.50855
1,75000,1000,0.01,3,random,mbkmeans,0.989734446671026,149435811.453476
2,75000,1000,0.01,3,random,mbkmeans,0.988828105009267,149686161.550517
3,75000,1000,0.01,3,random,mbkmeans,0.988363692646917,149016153.050464
4,75000,1000,0.01,3,random,mbkmeans,0.988882488906181,151744110.648629
5,75000,1000,0.01,3,random,mbkmeans,0.989375526364812,149165271.650741
6,75000,1000,0.01,3,random,mbkmeans,0.989466422274638,152563450.963817
7,75000,1000,0.01,3,random,mbkmeans,0.988804559027116,148986523.992926
8,75000,1000,0.01,3,random,mbkmeans,0.98887265185771,150706433.217099
9,75000,1000,0.01,3,random,mbkmeans,0.990073193280054,150497937.554774
10,75000,1000,0.01,3,random,mbkmeans,0.991073691934597,153638864.680039
11,75000,1000,0.01,3,random,mbkmeans,0.988251003413652,151964052.592008
12,75000,1000,0.01,3,random,mbkmeans,0.989361152962352,150618061.972126
13,75000,1000,0.01,3,random,mbkmeans,0.989859997779756,147409919.406537
14,75000,1000,0.01,3,random,mbkmeans,0.989072676538554,153607066.762623
15,75000,1000,0.01,3,random,mbkmeans,0.989535301340751,147172990.183142
16,75000,1000,0.01,3,random,mbkmeans,0.989526582416539,149211106.656184
17,75000,1000,0.01,3,random,mbkmeans,0.989373545586376,148012905.699527
18,75000,1000,0.01,3,random,mbkmeans,0.989330089697936,152037386.511347
19,75000,1000,0.01,3,random,mbkmeans,0.990861489451679,149144508.747639
20,75000,1000,0.01,3,random,mbkmeans,0.990229186560491,147727654.006895
1,75000,1000,0.05,3,random,mbkmeans,0.989031295903028,153981053.157511
2,75000,1000,0.05,3,random,mbkmeans,0.98975840546217,151677995.260321
3,75000,1000,0.05,3,random,mbkmeans,0.988395534633484,149042044.993145
4,75000,1000,0.05,3,random,mbkmeans,0.99064409296287,150010764.773983
5,75000,1000,0.05,3,random,mbkmeans,0.989641736490362,152136446.454109
6,75000,1000,0.05,3,random,mbkmeans,0.989367431898235,150151239.433198
7,75000,1000,0.05,3,random,mbkmeans,0.98893581081924,149956883.96763
8,75000,1000,0.05,3,random,mbkmeans,0.990742211246085,149889025.101481
9,75000,1000,0.05,3,random,mbkmeans,0.989295705182473,149161101.477898
10,75000,1000,0.05,3,random,mbkmeans,0.990915736537421,152544124.833326
11,75000,1000,0.05,3,random,mbkmeans,0.989623448793675,150489737.267833
12,75000,1000,0.05,3,random,mbkmeans,0.988703304448285,157616522.016312
13,75000,1000,0.05,3,random,mbkmeans,0.990320448832193,149368088.076268
14,75000,1000,0.05,3,random,mbkmeans,0.98967730027168,152877234.667585
15,75000,1000,0.05,3,random,mbkmeans,0.988692502380796,153847366.640854
16,75000,1000,0.05,3,random,mbkmeans,0.98934670336642,150141827.87546
17,75000,1000,0.05,3,random,mbkmeans,0.989609958437098,153430439.914667
18,75000,1000,0.05,3,random,mbkmeans,0.988636235165185,153308856.034805
19,75000,1000,0.05,3,random,mbkmeans,0.98949651055905,153296765.460523
20,75000,1000,0.05,3,random,mbkmeans,0.988754700835441,153095590.666859
1,75000,1000,0.1,3,random,mbkmeans,0.988286032988156,146210603.266806
2,75000,1000,0.1,3,random,mbkmeans,0.98934645573539,146739686.110267
3,75000,1000,0.1,3,random,mbkmeans,0.991202550321936,150262853.399876
4,75000,1000,0.1,3,random,mbkmeans,0.989389105275216,144952331.679602
5,75000,1000,0.1,3,random,mbkmeans,0.989912511679081,145927457.298574
6,75000,1000,0.1,3,random,mbkmeans,0.990214704628432,149171655.608504
7,75000,1000,0.1,3,random,mbkmeans,0.989905463377351,143818969.134983
8,75000,1000,0.1,3,random,mbkmeans,0.988834577659057,149437760.991244
9,75000,1000,0.1,3,random,mbkmeans,0.989343080715388,150730008.869842
10,75000,1000,0.1,3,random,mbkmeans,0.989482186324656,152349274.415833
11,75000,1000,0.1,3,random,mbkmeans,0.990637911259211,148412512.334974
12,75000,1000,0.1,3,random,mbkmeans,0.988849472421803,147801179.026936
13,75000,1000,0.1,3,random,mbkmeans,0.988665803129809,154319945.0803
14,75000,1000,0.1,3,random,mbkmeans,0.989893541224664,153082739.653169
15,75000,1000,0.1,3,random,mbkmeans,0.987994191183364,152993591.723772
16,75000,1000,0.1,3,random,mbkmeans,0.989685716985759,151416701.047652
17,75000,1000,0.1,3,random,mbkmeans,0.989841556086899,149768777.570265
18,75000,1000,0.1,3,random,mbkmeans,0.989631718909544,147055339.797045
19,75000,1000,0.1,3,random,mbkmeans,0.989550241670823,157103870.181037
20,75000,1000,0.1,3,random,mbkmeans,0.989169336849034,153280740.033382
1,75000,1000,0.2,3,random,mbkmeans,0.989973362347684,149470119.006429
2,75000,1000,0.2,3,random,mbkmeans,0.989598145594882,150544211.430523
3,75000,1000,0.2,3,random,mbkmeans,0.990111046192077,148781583.031414
4,75000,1000,0.2,3,random,mbkmeans,0.989849657758917,154053561.336511
5,75000,1000,0.2,3,random,mbkmeans,0.988907649210036,151049079.768648
6,75000,1000,0.2,3,random,mbkmeans,0.989466695333965,149463092.604669
7,75000,1000,0.2,3,random,mbkmeans,0.989831409113155,150704334.85362
8,75000,1000,0.2,3,random,mbkmeans,0.989439526065179,150320996.096409
9,75000,1000,0.2,3,random,mbkmeans,0.990636101598257,151558520.404078
10,75000,1000,0.2,3,random,mbkmeans,0.989833901579512,147495267.229082
11,75000,1000,0.2,3,random,mbkmeans,0.988288129516747,149668152.109328
12,75000,1000,0.2,3,random,mbkmeans,0.990493198495696,147030375.52421
13,75000,1000,0.2,3,random,mbkmeans,0.989069895666694,154105335.701112
14,75000,1000,0.2,3,random,mbkmeans,0.988544819638376,149494597.749754
15,75000,1000,0.2,3,random,mbkmeans,0.98902407688806,150056916.129414
16,75000,1000,0.2,3,random,mbkmeans,0.990061925005401,147255067.289989
17,75000,1000,0.2,3,random,mbkmeans,0.989217621633401,150657505.837028
18,75000,1000,0.2,3,random,mbkmeans,0.989137573677325,151980849.374465
19,75000,1000,0.2,3,random,mbkmeans,0.988822504071438,146694627.594679
20,75000,1000,0.2,3,random,mbkmeans,0.989327375243225,152002100.582479
1,75000,1000,0.5,3,random,mbkmeans,0.988494011091901,151342300.440141
2,75000,1000,0.5,3,random,mbkmeans,0.989277354338933,148440625.113476
3,75000,1000,0.5,3,random,mbkmeans,0.989897159263571,147573366.040515
4,75000,1000,0.5,3,random,mbkmeans,0.989333085768263,153974635.068722
5,75000,1000,0.5,3,random,mbkmeans,0.990356755587863,151506333.218485
6,75000,1000,0.5,3,random,mbkmeans,0.990491618544255,151626364.697041
7,75000,1000,0.5,3,random,mbkmeans,0.989169491458869,151008913.203384
8,75000,1000,0.5,3,random,mbkmeans,0.988279175232742,146760204.407651
9,75000,1000,0.5,3,random,mbkmeans,0.989564087819532,153125080.173672
10,75000,1000,0.5,3,random,mbkmeans,0.988836798647025,150170735.27951
11,75000,1000,0.5,3,random,mbkmeans,0.989058887073175,148964577.810443
12,75000,1000,0.5,3,random,mbkmeans,0.989742580105744,146278391.987825
13,75000,1000,0.5,3,random,mbkmeans,0.989909228245439,149498785.57067
14,75000,1000,0.5,3,random,mbkmeans,0.989236113095823,150972420.576434
15,75000,1000,0.5,3,random,mbkmeans,0.989952102395931,148101770.41546
16,75000,1000,0.5,3,random,mbkmeans,0.988375013505398,150190727.330973
17,75000,1000,0.5,3,random,mbkmeans,0.98954629451743,149351521.120568
18,75000,1000,0.5,3,random,mbkmeans,0.990221815630647,147819953.054963
19,75000,1000,0.5,3,random,mbkmeans,0.989245607245528,148023751.874588
20,75000,1000,0.5,3,random,mbkmeans,0.98993374001676,150000854.740941
1,75000,1000,0.8,3,random,mbkmeans,0.988941269907764,149979074.065779
2,75000,1000,0.8,3,random,mbkmeans,0.988318705141397,150194765.427916
3,75000,1000,0.8,3,random,mbkmeans,0.990644047726946,154886188.659259
4,75000,1000,0.8,3,random,mbkmeans,0.988562322767572,148668682.259149
5,75000,1000,0.8,3,random,mbkmeans,0.989774686924573,147423843.972004
6,75000,1000,0.8,3,random,mbkmeans,0.989082892731482,147459003.462466
7,75000,1000,0.8,3,random,mbkmeans,0.989094123434354,147253807.777935
8,75000,1000,0.8,3,random,mbkmeans,0.988274372092227,145454970.823177
9,75000,1000,0.8,3,random,mbkmeans,0.989413663202009,148758976.246726
10,75000,1000,0.8,3,random,mbkmeans,0.989732622075606,150169555.390094
11,75000,1000,0.8,3,random,mbkmeans,0.990526599447343,149133028.982274
12,75000,1000,0.8,3,random,mbkmeans,0.989268772956656,146804723.730396
13,75000,1000,0.8,3,random,mbkmeans,0.989259859905348,149815423.254523
14,75000,1000,0.8,3,random,mbkmeans,0.991020622959063,149823476.72856
15,75000,1000,0.8,3,random,mbkmeans,0.988764297012089,149049219.114559
16,75000,1000,0.8,3,random,mbkmeans,0.990291728715343,150311653.017427
17,75000,1000,0.8,3,random,mbkmeans,0.990260457526547,148821694.812162
18,75000,1000,0.8,3,random,mbkmeans,0.988860195569888,147368044.246793
19,75000,1000,0.8,3,random,mbkmeans,0.989526364739526,151620152.285437
20,75000,1000,0.8,3,random,mbkmeans,0.989094917233162,150494593.232356
1,75000,1000,1,3,random,mbkmeans,0.989017572439188,150282062.845713
2,75000,1000,1,3,random,mbkmeans,0.990318642468679,146774040.236118
3,75000,1000,1,3,random,mbkmeans,0.987432600245686,154121154.254438
4,75000,1000,1,3,random,mbkmeans,0.988436719245819,150917218.775263
5,75000,1000,1,3,random,mbkmeans,0.990947773240169,149174842.650499
6,75000,1000,1,3,random,mbkmeans,0.989971922960762,148576841.671404
7,75000,1000,1,3,random,mbkmeans,0.989759969608548,152011152.178995
8,75000,1000,1,3,random,mbkmeans,0.989674800596815,153012180.730911
9,75000,1000,1,3,random,mbkmeans,0.989317701133066,152061960.698574
10,75000,1000,1,3,random,mbkmeans,0.990761160684868,152999203.273278
11,75000,1000,1,3,random,mbkmeans,0.989060755755406,149819030.300195
12,75000,1000,1,3,random,mbkmeans,0.988973274103256,150877950.84257
13,75000,1000,1,3,random,mbkmeans,0.989723326026065,149341360.909157
14,75000,1000,1,3,random,mbkmeans,0.989511398474719,150579158.253733
15,75000,1000,1,3,random,mbkmeans,0.988913660847215,151861528.427906
16,75000,1000,1,3,random,mbkmeans,0.990170319273197,151108721.265718
17,75000,1000,1,3,random,mbkmeans,0.989159654268004,153236687.100401
18,75000,1000,1,3,random,mbkmeans,0.988562614608062,148220196.643921
19,75000,1000,1,3,random,mbkmeans,0.989741289507696,147261852.722054
20,75000,1000,1,3,random,mbkmeans,0.990500891302636,152720470.318586
