"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
168,500,1000,0.005,3,random,hdf5,0.987251090826751,1461682.66744653
169,500,1000,0.005,3,random,hdf5,0.928484948277577,2171185.2112003
170,500,1000,0.005,3,random,hdf5,0.973699051072212,1585842.47199693
171,500,1000,0.005,3,random,hdf5,0.95519708282793,1770489.73976767
172,500,1000,0.005,3,random,hdf5,0.971983728014483,1404414.1550879
173,500,1000,0.005,3,random,hdf5,0.961049000108649,1470710.46097931
174,500,1000,0.005,3,random,hdf5,0.960845679574483,1815517.82521657
175,500,1000,0.005,3,random,hdf5,0.99317812800451,1743340.27283985
176,500,1000,0.005,3,random,hdf5,0.972220772091385,2474264.90208859
177,500,1000,0.005,3,random,hdf5,1,1935077.5023731
178,500,1000,0.005,3,random,hdf5,0.916826870062187,1856805.08989533
179,500,1000,0.005,3,random,hdf5,0.987256827159919,1614692.56835122
180,500,1000,0.005,3,random,hdf5,0.961125531028117,1407002.83142794
181,500,1000,0.005,3,random,hdf5,0.993230176687835,1795923.9290703
182,500,1000,0.005,3,random,hdf5,0.958164486891818,1633264.07465827
183,500,1000,0.005,3,random,hdf5,0.982243855402524,1551757.14670286
184,500,1000,0.005,3,random,hdf5,0.942415889901346,1974927.96594772
185,500,1000,0.005,3,random,hdf5,0.993192216297502,1748284.34809061
186,500,1000,0.005,3,random,hdf5,0.950335379007615,1933333.3952136
187,500,1000,0.005,3,random,hdf5,0.905728536391335,2103637.42195916
188,500,1000,0.005,3,random,hdf5,0.980519757973446,1822824.36978217
189,500,1000,0.005,3,random,hdf5,0.962482376501274,2211680.89608893
190,500,1000,0.005,3,random,hdf5,0.986843899336355,1568890.12964068
191,500,1000,0.005,3,random,hdf5,0.976973470640726,1906105.8829418
192,500,1000,0.005,3,random,hdf5,0.993820430370344,1594480.08931115
