B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time
7,1.00E+05,1000,0.2,12,random,mbkmeans,2580.441,33.847,2960.405
8,1.00E+05,1000,0.2,12,random,mbkmeans,2330.784,30.738,2634.655
9,1.00E+05,1000,0.2,12,random,mbkmeans,2385.453,30.68,2750.653
10,1.00E+05,1000,0.2,12,random,mbkmeans,2243.284,29.282,2579.776
1,1.00E+05,1000,0.2,13,random,mbkmeans,2396.34,42.461,2942.095
2,1.00E+05,1000,0.2,13,random,mbkmeans,2690.929,45.673,3226.169
3,1.00E+05,1000,0.2,13,random,mbkmeans,2352.321,40.561,2920.699
4,1.00E+05,1000,0.2,13,random,mbkmeans,2015.256,36.164,2488.397
5,1.00E+05,1000,0.2,13,random,mbkmeans,1937.51,36.139,2336.047
6,1.00E+05,1000,0.2,13,random,mbkmeans,2251.227,40.018,2783.337
7,1.00E+05,1000,0.2,13,random,mbkmeans,2243.18,40.733,2794.118
8,1.00E+05,1000,0.2,13,random,mbkmeans,2661.788,43.872,3221.701
9,1.00E+05,1000,0.2,13,random,mbkmeans,2354.741,42.407,2895.103
10,1.00E+05,1000,0.2,13,random,mbkmeans,2321.995,41.341,2918.429
1,1.00E+05,1000,0.2,14,random,mbkmeans,2546.309,32.87,3035.638
2,1.00E+05,1000,0.2,14,random,mbkmeans,2391.975,30.093,2949.966
3,1.00E+05,1000,0.2,14,random,mbkmeans,2868.437,35.818,3398.064
4,1.00E+05,1000,0.2,14,random,mbkmeans,2425.959,30.285,2870.452
5,1.00E+05,1000,0.2,14,random,mbkmeans,2532.722,31.599,3113.333
6,1.00E+05,1000,0.2,14,random,mbkmeans,2305.738,28.422,2862.053
7,1.00E+05,1000,0.2,14,random,mbkmeans,2353.703,30.111,2670.697
8,1.00E+05,1000,0.2,14,random,mbkmeans,2804.601,34.658,3461.591
9,1.00E+05,1000,0.2,14,random,mbkmeans,2418.074,31.035,3041.758
10,1.00E+05,1000,0.2,14,random,mbkmeans,2887.822,33.035,3515.376
1,1.00E+05,1000,0.2,15,random,mbkmeans,2695.587,25.324,3061.654
2,1.00E+05,1000,0.2,15,random,mbkmeans,2692.612,24.933,3036.05
3,1.00E+05,1000,0.2,15,random,mbkmeans,2555.423,23.749,2882.557
4,1.00E+05,1000,0.2,15,random,mbkmeans,2784.87,25.166,3177.797
5,1.00E+05,1000,0.2,15,random,mbkmeans,2793.61,25.338,3131.898
6,1.00E+05,1000,0.2,15,random,mbkmeans,2558.862,23.21,2870.96
7,1.00E+05,1000,0.2,15,random,mbkmeans,2614.4,23.648,3038.6
8,1.00E+05,1000,0.2,15,random,mbkmeans,2810.102,25.278,3179.864
9,1.00E+05,1000,0.2,15,random,mbkmeans,2540.808,23.764,2951.688
10,1.00E+05,1000,0.2,15,random,mbkmeans,3050.347,28.27,3461.443
1,1.00E+05,1000,0.2,16,random,mbkmeans,2803.789,33.533,3404.662
2,1.00E+05,1000,0.2,16,random,mbkmeans,2999.61,37.608,3536.545
3,1.00E+05,1000,0.2,16,random,mbkmeans,3157.92,36.903,3845.45
4,1.00E+05,1000,0.2,16,random,mbkmeans,2549.327,30.179,3124.232
5,1.00E+05,1000,0.2,16,random,mbkmeans,3083.46,37.543,3748.564
6,1.00E+05,1000,0.2,16,random,mbkmeans,2923.977,34.766,3511.482
7,1.00E+05,1000,0.2,16,random,mbkmeans,2969.07,36.954,3566.74
8,1.00E+05,1000,0.2,16,random,mbkmeans,3250.082,39.01,3882.309
9,1.00E+05,1000,0.2,16,random,mbkmeans,2971.083,37.976,3529.203
10,1.00E+05,1000,0.2,16,random,mbkmeans,3433.216,41.252,4099.742
1,1.00E+05,1000,0.2,17,random,mbkmeans,2840.597,29.384,3245.127
2,1.00E+05,1000,0.2,17,random,mbkmeans,3556.716,35.483,4119.412
3,1.00E+05,1000,0.2,17,random,mbkmeans,2967.914,31.051,3371.233
4,1.00E+05,1000,0.2,17,random,mbkmeans,3284.688,34.206,3728.499
5,1.00E+05,1000,0.2,17,random,mbkmeans,3037.858,30.221,3505.913
6,1.00E+05,1000,0.2,17,random,mbkmeans,2917.977,30.403,3316.409
7,1.00E+05,1000,0.2,17,random,mbkmeans,2719.791,27.615,3074.824
8,1.00E+05,1000,0.2,17,random,mbkmeans,3054.307,31.952,3523.073
