"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
23,500,1000,500,3,random,mbkmeans,0.993315143317899,1004971.96983397,4,NA
24,500,1000,500,3,random,mbkmeans,0.993350093245819,1054351.03866911,4,NA
25,500,1000,500,3,random,mbkmeans,0.983801615540317,954842.223293718,4,NA
26,500,1000,500,3,random,mbkmeans,0.981302738069602,1080225.00864446,4,NA
27,500,1000,500,3,random,mbkmeans,0.99325343541794,1021524.49863959,8,NA
28,500,1000,500,3,random,mbkmeans,0.986493665935737,1025289.36443619,3,NA
29,500,1000,500,3,random,mbkmeans,0.993102496424358,965873.445118244,4,NA
30,500,1000,500,3,random,mbkmeans,0.968655041883387,1017701.92306763,4,NA
31,500,1000,500,3,random,mbkmeans,0.993394582346951,972324.340278201,4,NA
32,500,1000,500,3,random,mbkmeans,0.98049427785302,1019200.37665453,4,NA
33,500,1000,500,3,random,mbkmeans,0.979465343510438,1020051.33997406,4,NA
34,500,1000,500,3,random,mbkmeans,0.993346498076886,927976.182398155,4,NA
35,500,1000,500,3,random,mbkmeans,0.994081068285963,960560.930967759,2,NA
36,500,1000,500,3,random,mbkmeans,0.993856761202536,922567.777597906,5,NA
37,500,1000,500,3,random,mbkmeans,1,1053652.34921912,3,NA
38,500,1000,500,3,random,mbkmeans,0.986603514870107,912677.463012696,4,NA
39,500,1000,500,3,random,mbkmeans,0.986318732336305,1010949.92627565,3,NA
40,500,1000,500,3,random,mbkmeans,0.9745080722054,1059351.80326293,4,NA
41,500,1000,500,3,random,mbkmeans,0.993751154832103,938733.547908805,4,NA
42,500,1000,500,3,random,mbkmeans,0.987245799378866,966164.739714452,4,NA
43,500,1000,500,3,random,mbkmeans,0.993099159006838,998743.966034523,4,NA
44,500,1000,500,3,random,mbkmeans,0.986317856825786,1053209.04952621,4,NA
45,500,1000,500,3,random,mbkmeans,0.986060562162612,951456.569878702,4,NA
46,500,1000,500,3,random,mbkmeans,0.980463738802349,1044180.37558224,3,NA
47,500,1000,500,3,random,mbkmeans,0.986322573347931,954031.396346495,5,NA
48,500,1000,500,3,random,mbkmeans,1,1033517.57480915,6,NA
49,500,1000,500,3,random,mbkmeans,0.994053891025217,926578.429949974,3,NA
50,500,1000,500,3,random,mbkmeans,0.980573090012007,977653.577055544,4,NA
1,2000,1000,10,3,random,mbkmeans,1,5711981.95011735,16,NA
2,2000,1000,10,3,random,mbkmeans,0.972131267902379,5338576.05959096,27,NA
3,2000,1000,10,3,random,mbkmeans,0.942104824732833,10546600.5028632,14,NA
4,2000,1000,10,3,random,mbkmeans,0.993923823495724,5675041.36428874,13,NA
5,2000,1000,10,3,random,mbkmeans,0.992135363702294,5306856.81093101,22,NA
6,2000,1000,10,3,random,mbkmeans,0.972092598673928,5885634.14094958,22,NA
7,2000,1000,10,3,random,mbkmeans,0.980169167810234,6025947.17466221,21,NA
8,2000,1000,10,3,random,mbkmeans,0.959873418265797,7406165.42267462,28,NA
9,2000,1000,10,3,random,mbkmeans,0.992411178724489,5079114.00375065,12,NA
10,2000,1000,10,3,random,mbkmeans,0.966650290671469,6298794.73658613,30,NA
11,2000,1000,10,3,random,mbkmeans,0.980119020814582,7335897.76392817,14,NA
12,2000,1000,10,3,random,mbkmeans,0.992162150713964,6124230.49029567,21,NA
13,2000,1000,10,3,random,mbkmeans,0.990440772668499,4618772.04519894,29,NA
14,2000,1000,10,3,random,mbkmeans,0.982863280776181,5219677.51974233,27,NA
15,2000,1000,10,3,random,mbkmeans,0.984859403534076,5042515.45230554,14,NA
16,2000,1000,10,3,random,mbkmeans,0.972169841271619,5540628.78638083,15,NA
17,2000,1000,10,3,random,mbkmeans,0.944208773318139,6615468.13264345,17,NA
18,2000,1000,10,3,random,mbkmeans,0.980565413045515,5261796.4226268,41,NA
19,2000,1000,10,3,random,mbkmeans,0.95599376724428,6665277.15935566,16,NA
20,2000,1000,10,3,random,mbkmeans,0.991662362931738,4679677.78317845,31,NA
21,2000,1000,10,3,random,mbkmeans,0.996804956851244,5843413.83588308,20,NA
22,2000,1000,10,3,random,mbkmeans,0.971631810290405,5486029.27536994,23,NA
23,2000,1000,10,3,random,mbkmeans,0.980270304437105,4930972.64762385,39,NA
24,2000,1000,10,3,random,mbkmeans,0.987706574857699,5419790.71264912,22,NA
25,2000,1000,10,3,random,mbkmeans,0.993029750547326,7225704.43380064,11,NA
26,2000,1000,10,3,random,mbkmeans,0.983124938556273,5250958.34307179,22,NA
27,2000,1000,10,3,random,mbkmeans,0.984709076029608,5135238.05985622,18,NA
28,2000,1000,10,3,random,mbkmeans,0.992210411545308,4508281.34614187,22,NA
29,2000,1000,10,3,random,mbkmeans,0.989214901867736,5057859.9625149,23,NA
