"B","observations","genes","abs_batch","k","method","WCSS"
2,25000,5000,500,15,mbkmeans,631738681.481334
3,25000,5000,500,15,mbkmeans,640771258.460612
4,25000,5000,500,15,mbkmeans,611271895.086887
5,25000,5000,500,15,mbkmeans,572018377.642021
6,25000,5000,500,15,mbkmeans,780268470.077974
7,25000,5000,500,15,mbkmeans,769404607.996763
8,25000,5000,500,15,mbkmeans,675461294.055894
9,25000,5000,500,15,mbkmeans,628278034.158243
10,25000,5000,500,15,mbkmeans,818729699.867053
11,25000,5000,500,15,mbkmeans,586249116.476504
12,25000,5000,500,15,mbkmeans,914083315.130584
13,25000,5000,500,15,mbkmeans,778405072.017397
14,25000,5000,500,15,mbkmeans,730637524.717097
15,25000,5000,500,15,mbkmeans,563152334.526454
16,25000,5000,500,15,mbkmeans,679328423.334269
17,25000,5000,500,15,mbkmeans,729487671.740328
18,25000,5000,500,15,mbkmeans,742997361.617309
19,25000,5000,500,15,mbkmeans,630676427.223836
20,25000,5000,500,15,mbkmeans,675111513.56492
21,25000,5000,500,15,mbkmeans,695595266.951387
22,25000,5000,500,15,mbkmeans,812974715.120125
23,25000,5000,500,15,mbkmeans,599811767.012345
24,25000,5000,500,15,mbkmeans,716618987.417552
25,25000,5000,500,15,mbkmeans,602106587.579645
26,25000,5000,500,15,mbkmeans,777314092.513918
27,25000,5000,500,15,mbkmeans,650977460.310835
28,25000,5000,500,15,mbkmeans,788669041.171598
29,25000,5000,500,15,mbkmeans,666893166.111042
30,25000,5000,500,15,mbkmeans,730141953.73367
31,25000,5000,500,15,mbkmeans,681978814.973361
32,25000,5000,500,15,mbkmeans,747077609.159131
33,25000,5000,500,15,mbkmeans,648894668.620797
34,25000,5000,500,15,mbkmeans,837035364.972068
35,25000,5000,500,15,mbkmeans,636214103.881835
36,25000,5000,500,15,mbkmeans,838891266.582517
37,25000,5000,500,15,mbkmeans,628736639.106902
38,25000,5000,500,15,mbkmeans,620460474.105344
39,25000,5000,500,15,mbkmeans,768307923.733817
40,25000,5000,500,15,mbkmeans,702672818.821029
41,25000,5000,500,15,mbkmeans,552907995.388201
42,25000,5000,500,15,mbkmeans,663756488.029291
43,25000,5000,500,15,mbkmeans,797787638.63322
44,25000,5000,500,15,mbkmeans,648780809.092442
