"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
49,500,1000,150,3,random,hdf5,0.99328279975303,1034134.48528816,12,NA
50,500,1000,150,3,random,hdf5,1,966235.467168066,26,NA
1,500,1000,500,3,random,hdf5,0.994103055371289,977268.447239089,4,NA
2,500,1000,500,3,random,hdf5,0.974520425199972,934273.108419262,4,NA
3,500,1000,500,3,random,hdf5,0.987272537724072,964504.772880462,3,NA
4,500,1000,500,3,random,hdf5,0.987342473680132,962503.049790522,4,NA
5,500,1000,500,3,random,hdf5,0.988140728510068,983871.795871788,5,NA
6,500,1000,500,3,random,hdf5,0.988086180360967,1035087.99840375,4,NA
7,500,1000,500,3,random,hdf5,0.988393724090018,990979.042750529,3,NA
8,500,1000,500,3,random,hdf5,1,988528.081016779,3,NA
9,500,1000,500,3,random,hdf5,0.974682320727599,1097184.95341751,6,NA
10,500,1000,500,3,random,hdf5,0.993178341616554,964869.898140222,3,NA
11,500,1000,500,3,random,hdf5,0.994093229273909,980080.809922418,4,NA
12,500,1000,500,3,random,hdf5,0.969380673629777,939402.348207447,3,NA
13,500,1000,500,3,random,hdf5,0.97532796097888,956865.828954344,4,NA
14,500,1000,500,3,random,hdf5,0.994021541475511,1023777.50214384,3,NA
15,500,1000,500,3,random,hdf5,1,948423.332085266,3,NA
16,500,1000,500,3,random,hdf5,0.986321874985908,1011210.64486813,4,NA
17,500,1000,500,3,random,hdf5,0.992951415436766,993275.32406271,2,NA
18,500,1000,500,3,random,hdf5,0.993072705436289,965641.704654166,4,NA
19,500,1000,500,3,random,hdf5,1,977583.40771875,3,NA
20,500,1000,500,3,random,hdf5,0.973805514225396,1018970.48762136,4,NA
21,500,1000,500,3,random,hdf5,0.974702637597122,983891.769111938,5,NA
22,500,1000,500,3,random,hdf5,0.981150104884185,955197.314901009,4,NA
23,500,1000,500,3,random,hdf5,0.986419175293644,985142.167858972,4,NA
24,500,1000,500,3,random,hdf5,0.993148194603353,1074362.40135826,4,NA
25,500,1000,500,3,random,hdf5,0.979397042215579,996574.173637001,4,NA
26,500,1000,500,3,random,hdf5,1,967498.036288009,5,NA
27,500,1000,500,3,random,hdf5,1,939377.414088518,3,NA
28,500,1000,500,3,random,hdf5,1,919828.08304048,3,NA
29,500,1000,500,3,random,hdf5,0.981714017447288,1059025.36593047,4,NA
30,500,1000,500,3,random,hdf5,0.994164613499874,983854.313171293,3,NA
31,500,1000,500,3,random,hdf5,0.981096264474198,977091.253545159,6,NA
32,500,1000,500,3,random,hdf5,0.99418210682533,1042334.56008378,4,NA
33,500,1000,500,3,random,hdf5,0.987265595053872,1030806.38000905,4,NA
34,500,1000,500,3,random,hdf5,0.993901912032334,1012354.75265752,4,NA
35,500,1000,500,3,random,hdf5,0.987248057764571,1005111.44440639,7,NA
36,500,1000,500,3,random,hdf5,0.974467295631064,1001200.55201465,3,NA
37,500,1000,500,3,random,hdf5,1,973497.323377992,3,NA
38,500,1000,500,3,random,hdf5,1,994372.447286561,3,NA
39,500,1000,500,3,random,hdf5,0.993230176687835,1011978.72168089,3,NA
40,500,1000,500,3,random,hdf5,0.993114411979664,975785.369592508,3,NA
41,500,1000,500,3,random,hdf5,0.982646002979046,989163.290496375,5,NA
42,500,1000,500,3,random,hdf5,0.974748161413362,1060449.25920575,5,NA
43,500,1000,500,3,random,hdf5,0.993130471986223,982189.992769161,4,NA
44,500,1000,500,3,random,hdf5,1,1015171.8124246,3,NA
45,500,1000,500,3,random,hdf5,0.986244698317431,889533.589310031,3,NA
46,500,1000,500,3,random,hdf5,0.979895895200969,926014.301785713,3,NA
47,500,1000,500,3,random,hdf5,0.986201183056708,1019441.69495429,4,NA
48,500,1000,500,3,random,hdf5,0.975528164305473,974533.075676847,7,NA
49,500,1000,500,3,random,hdf5,0.987289161190976,1058744.79706492,3,NA
50,500,1000,500,3,random,hdf5,0.993133519014586,1030386.99243579,3,NA
1,2000,1000,10,3,random,hdf5,0.984123894268873,5514638.44406305,38,NA
2,2000,1000,10,3,random,hdf5,0.951590704955628,6045359.9521564,19,NA
3,2000,1000,10,3,random,hdf5,0.99416179144046,4924679.09043771,25,NA
4,2000,1000,10,3,random,hdf5,0.990303875232029,5352405.33905025,25,NA
5,2000,1000,10,3,random,hdf5,0.986790331903999,4586209.34568333,18,NA
6,2000,1000,10,3,random,hdf5,0.982963836137182,5823887.59975361,34,NA
7,2000,1000,10,3,random,hdf5,0.981476549721217,5366146.80334784,14,NA
8,2000,1000,10,3,random,hdf5,0.962063856349384,5695957.30222039,21,NA
9,2000,1000,10,3,random,hdf5,0.993816225998985,4812568.95464894,13,NA
10,2000,1000,10,3,random,hdf5,0.985457513527936,5637479.22702274,29,NA
11,2000,1000,10,3,random,hdf5,0.97451088222235,6046810.36332023,19,NA
12,2000,1000,10,3,random,hdf5,0.978718385908486,5243208.22942851,38,NA
13,2000,1000,10,3,random,hdf5,0.980950493648296,4960862.00309919,12,NA
14,2000,1000,10,3,random,hdf5,0.979774463849365,5247177.2279181,19,NA
15,2000,1000,10,3,random,hdf5,0.957657650180252,6270782.39358531,14,NA
16,2000,1000,10,3,random,hdf5,0.977175213487158,5668565.88790553,26,NA
17,2000,1000,10,3,random,hdf5,0.992405638326602,5342980.42185073,34,NA
18,2000,1000,10,3,random,hdf5,0.990260065480581,4864832.03338701,16,NA
19,2000,1000,10,3,random,hdf5,0.964930145966799,5779425.2073782,12,NA
20,2000,1000,10,3,random,hdf5,0.993157409582687,5464831.82319303,30,NA
21,2000,1000,10,3,random,hdf5,0.933129313078836,5995859.53832129,28,NA
22,2000,1000,10,3,random,hdf5,0.875193916389911,9939162.1692248,25,NA
23,2000,1000,10,3,random,hdf5,0.979375111845039,5833476.55533842,26,NA
24,2000,1000,10,3,random,hdf5,0.986212021960001,5784353.74999968,16,NA
25,2000,1000,10,3,random,hdf5,0.950663993236674,5961650.5980006,22,NA
26,2000,1000,10,3,random,hdf5,1,7376594.23092741,26,NA
27,2000,1000,10,3,random,hdf5,0.994150226289134,4770700.06659181,37,NA
28,2000,1000,10,3,random,hdf5,0.969795584365291,5909665.12033449,15,NA
29,2000,1000,10,3,random,hdf5,0.983369328286311,5092049.41449857,24,NA
30,2000,1000,10,3,random,hdf5,0.986164954082464,5420712.73568524,21,NA
31,2000,1000,10,3,random,hdf5,0.981181881601351,6529342.37331541,11,NA
32,2000,1000,10,3,random,hdf5,0.983621670885342,5612931.63800015,24,NA
33,2000,1000,10,3,random,hdf5,0.954380519586071,5808450.20709222,17,NA
34,2000,1000,10,3,random,hdf5,0.952288004538297,5907030.92238468,26,NA
35,2000,1000,10,3,random,hdf5,0.982508675727483,5002771.01211157,28,NA
36,2000,1000,10,3,random,hdf5,0.990465322775759,5409074.80481133,13,NA
37,2000,1000,10,3,random,hdf5,0.984838571911072,5483811.57577495,17,NA
38,2000,1000,10,3,random,hdf5,0.97498362528729,5089767.33921716,19,NA
39,2000,1000,10,3,random,hdf5,0.954226430228815,6050519.7766099,18,NA
40,2000,1000,10,3,random,hdf5,0.94859654755049,7909199.88301789,25,NA
41,2000,1000,10,3,random,hdf5,0.98517556137133,6449360.34781972,27,NA
42,2000,1000,10,3,random,hdf5,0.982032292112843,6969419.07429305,12,NA
43,2000,1000,10,3,random,hdf5,0.932242905158693,5753011.83660486,14,NA
44,2000,1000,10,3,random,hdf5,0.952463263059399,6393840.65265385,12,NA
45,2000,1000,10,3,random,hdf5,0.990904386977178,4683929.62873802,34,NA
46,2000,1000,10,3,random,hdf5,0.961692243131718,6202743.97115084,15,NA
47,2000,1000,10,3,random,hdf5,0.977397078675266,5002588.3862927,50,NA
48,2000,1000,10,3,random,hdf5,0.993402948771081,4942998.94232145,21,NA
49,2000,1000,10,3,random,hdf5,0.963370222441601,5994021.74332437,17,NA
50,2000,1000,10,3,random,hdf5,0.959353187627381,6881848.66598175,22,NA
1,2000,1000,35,3,random,hdf5,0.987126178240386,4482449.73416172,22,NA
2,2000,1000,35,3,random,hdf5,0.98769822346955,4520153.5933694,31,NA
3,2000,1000,35,3,random,hdf5,0.97576197804192,4500791.03491087,22,NA
4,2000,1000,35,3,random,hdf5,0.985179417726241,4560271.81803607,38,NA
5,2000,1000,35,3,random,hdf5,0.982221007818961,4352875.32130531,22,NA
6,2000,1000,35,3,random,hdf5,0.991745324454891,4381112.92891341,23,NA
