"B","observations","genes","abs_batch","k","method","WCSS"
42,10000,1000,750,15,ClusterR,263931513.445528
43,10000,1000,750,15,ClusterR,371759097.100736
44,10000,1000,750,15,ClusterR,566605188.215598
45,10000,1000,750,15,ClusterR,308967276.379288
46,10000,1000,750,15,ClusterR,403861407.115793
47,10000,1000,750,15,ClusterR,332253322.913588
48,10000,1000,750,15,ClusterR,267703227.550778
49,10000,1000,750,15,ClusterR,502661182.182067
50,10000,1000,750,15,ClusterR,243290324.866926
1,10000,1000,1000,15,ClusterR,325791771.755917
2,10000,1000,1000,15,ClusterR,250343313.151097
3,10000,1000,1000,15,ClusterR,315207849.170459
4,10000,1000,1000,15,ClusterR,245488257.092009
5,10000,1000,1000,15,ClusterR,252005684.188902
6,10000,1000,1000,15,ClusterR,268022108.58783
7,10000,1000,1000,15,ClusterR,286084193.114336
8,10000,1000,1000,15,ClusterR,250851977.090588
9,10000,1000,1000,15,ClusterR,279967850.824114
10,10000,1000,1000,15,ClusterR,380387776.430969
11,10000,1000,1000,15,ClusterR,334817884.139105
12,10000,1000,1000,15,ClusterR,308461473.787119
13,10000,1000,1000,15,ClusterR,299968729.983637
14,10000,1000,1000,15,ClusterR,324382702.861811
15,10000,1000,1000,15,ClusterR,259173877.229461
16,10000,1000,1000,15,ClusterR,248259683.573314
17,10000,1000,1000,15,ClusterR,250106976.705632
18,10000,1000,1000,15,ClusterR,332296156.280112
19,10000,1000,1000,15,ClusterR,259051267.984235
20,10000,1000,1000,15,ClusterR,434714772.745245
21,10000,1000,1000,15,ClusterR,314476838.709918
22,10000,1000,1000,15,ClusterR,245032853.661648
23,10000,1000,1000,15,ClusterR,299794681.781029
24,10000,1000,1000,15,ClusterR,249697299.725012
25,10000,1000,1000,15,ClusterR,278009995.788944
26,10000,1000,1000,15,ClusterR,260882068.21598
27,10000,1000,1000,15,ClusterR,263814549.626752
28,10000,1000,1000,15,ClusterR,258647284.37229
29,10000,1000,1000,15,ClusterR,221868380.567588
30,10000,1000,1000,15,ClusterR,259815124.112154
31,10000,1000,1000,15,ClusterR,248748198.220192
32,10000,1000,1000,15,ClusterR,257043171.413113
33,10000,1000,1000,15,ClusterR,225904181.681517
34,10000,1000,1000,15,ClusterR,275741232.483374
35,10000,1000,1000,15,ClusterR,251883786.445217
36,10000,1000,1000,15,ClusterR,327026137.070904
37,10000,1000,1000,15,ClusterR,338657325.637284
38,10000,1000,1000,15,ClusterR,243483548.873324
39,10000,1000,1000,15,ClusterR,260940078.958173
40,10000,1000,1000,15,ClusterR,256406898.227346
41,10000,1000,1000,15,ClusterR,313373072.466746
42,10000,1000,1000,15,ClusterR,367451594.100659
43,10000,1000,1000,15,ClusterR,278954702.585421
44,10000,1000,1000,15,ClusterR,231423614.476595
45,10000,1000,1000,15,ClusterR,285353549.143767
46,10000,1000,1000,15,ClusterR,344964314.446596
47,10000,1000,1000,15,ClusterR,240054765.578896
48,10000,1000,1000,15,ClusterR,243762221.705829
49,10000,1000,1000,15,ClusterR,256659882.042597
50,10000,1000,1000,15,ClusterR,336233041.288215
