"B","observations","genes","abs_batch","k","method","WCSS"
37,25000,1000,500,15,ClusterR,1140717144.76324
38,25000,1000,500,15,ClusterR,829931935.462514
39,25000,1000,500,15,ClusterR,657082049.73999
40,25000,1000,500,15,ClusterR,680195614.136489
41,25000,1000,500,15,ClusterR,547424361.934916
42,25000,1000,500,15,ClusterR,636164443.500842
43,25000,1000,500,15,ClusterR,604351600.091344
44,25000,1000,500,15,ClusterR,785791172.11074
45,25000,1000,500,15,ClusterR,653856689.385281
46,25000,1000,500,15,ClusterR,792610185.602573
47,25000,1000,500,15,ClusterR,563867221.190871
48,25000,1000,500,15,ClusterR,671574268.123339
49,25000,1000,500,15,ClusterR,1120012133.59217
50,25000,1000,500,15,ClusterR,681648553.791656
1,25000,1000,750,15,ClusterR,579837669.212636
2,25000,1000,750,15,ClusterR,561213811.091514
3,25000,1000,750,15,ClusterR,571669679.314834
4,25000,1000,750,15,ClusterR,577652367.503202
5,25000,1000,750,15,ClusterR,601122596.628907
6,25000,1000,750,15,ClusterR,643863315.776929
7,25000,1000,750,15,ClusterR,755664147.547469
8,25000,1000,750,15,ClusterR,1348138965.12251
9,25000,1000,750,15,ClusterR,708956559.196477
10,25000,1000,750,15,ClusterR,622541587.734827
11,25000,1000,750,15,ClusterR,760846481.668461
12,25000,1000,750,15,ClusterR,788176429.151429
13,25000,1000,750,15,ClusterR,605978392.598466
14,25000,1000,750,15,ClusterR,593627116.040052
15,25000,1000,750,15,ClusterR,646869175.406451
16,25000,1000,750,15,ClusterR,772288857.25763
17,25000,1000,750,15,ClusterR,647477408.559671
18,25000,1000,750,15,ClusterR,557091139.102874
19,25000,1000,750,15,ClusterR,628826863.035254
20,25000,1000,750,15,ClusterR,602168883.018983
21,25000,1000,750,15,ClusterR,713340815.282074
22,25000,1000,750,15,ClusterR,584214885.478794
23,25000,1000,750,15,ClusterR,726231850.620016
24,25000,1000,750,15,ClusterR,658236133.791122
25,25000,1000,750,15,ClusterR,802429808.968387
26,25000,1000,750,15,ClusterR,731759773.621533
27,25000,1000,750,15,ClusterR,773934878.212237
28,25000,1000,750,15,ClusterR,703394866.41731
29,25000,1000,750,15,ClusterR,577635104.696312
30,25000,1000,750,15,ClusterR,606206446.079397
31,25000,1000,750,15,ClusterR,586871359.90467
32,25000,1000,750,15,ClusterR,606932566.53723
33,25000,1000,750,15,ClusterR,583277838.561685
34,25000,1000,750,15,ClusterR,723463948.711041
35,25000,1000,750,15,ClusterR,658595138.439323
36,25000,1000,750,15,ClusterR,768304521.866775
37,25000,1000,750,15,ClusterR,700334819.276495
38,25000,1000,750,15,ClusterR,672721873.621965
39,25000,1000,750,15,ClusterR,738997975.001024
40,25000,1000,750,15,ClusterR,724560293.004541
41,25000,1000,750,15,ClusterR,706443210.081706
42,25000,1000,750,15,ClusterR,595255920.757892
43,25000,1000,750,15,ClusterR,735766171.49722
44,25000,1000,750,15,ClusterR,582695432.782332
45,25000,1000,750,15,ClusterR,588102559.34363
46,25000,1000,750,15,ClusterR,725909441.588608
47,25000,1000,750,15,ClusterR,1599498843.57677
48,25000,1000,750,15,ClusterR,848436548.518222
49,25000,1000,750,15,ClusterR,704807666.931388
50,25000,1000,750,15,ClusterR,758148994.058779
1,25000,1000,1000,15,ClusterR,715763834.507149
2,25000,1000,1000,15,ClusterR,587814512.275816
3,25000,1000,1000,15,ClusterR,700602322.648285
4,25000,1000,1000,15,ClusterR,707230692.068548
5,25000,1000,1000,15,ClusterR,574080953.840153
6,25000,1000,1000,15,ClusterR,741501144.816656
7,25000,1000,1000,15,ClusterR,596302023.37332
8,25000,1000,1000,15,ClusterR,628225215.565661
9,25000,1000,1000,15,ClusterR,686111890.58053
10,25000,1000,1000,15,ClusterR,604051094.242381
11,25000,1000,1000,15,ClusterR,723516153.414883
12,25000,1000,1000,15,ClusterR,709704367.691401
13,25000,1000,1000,15,ClusterR,732765220.847478
14,25000,1000,1000,15,ClusterR,747318028.753836
15,25000,1000,1000,15,ClusterR,604600874.088243
16,25000,1000,1000,15,ClusterR,544805728.70105
17,25000,1000,1000,15,ClusterR,765163704.368142
18,25000,1000,1000,15,ClusterR,763551708.217082
19,25000,1000,1000,15,ClusterR,823080504.573714
20,25000,1000,1000,15,ClusterR,565288810.292962
21,25000,1000,1000,15,ClusterR,1109098650.40852
22,25000,1000,1000,15,ClusterR,751841299.027663
23,25000,1000,1000,15,ClusterR,770642751.290688
24,25000,1000,1000,15,ClusterR,612334826.572731
25,25000,1000,1000,15,ClusterR,703261853.317465
26,25000,1000,1000,15,ClusterR,582674127.100783
27,25000,1000,1000,15,ClusterR,728730265.065075
28,25000,1000,1000,15,ClusterR,636558069.086557
29,25000,1000,1000,15,ClusterR,571652350.73464
30,25000,1000,1000,15,ClusterR,680800144.089073
31,25000,1000,1000,15,ClusterR,585644415.382233
32,25000,1000,1000,15,ClusterR,794008033.816664
33,25000,1000,1000,15,ClusterR,747606404.264446
34,25000,1000,1000,15,ClusterR,517914712.993126
35,25000,1000,1000,15,ClusterR,734581974.545844
36,25000,1000,1000,15,ClusterR,576819416.952895
37,25000,1000,1000,15,ClusterR,710770082.965327
38,25000,1000,1000,15,ClusterR,708575986.728682
39,25000,1000,1000,15,ClusterR,789181788.40994
40,25000,1000,1000,15,ClusterR,715958351.628746
41,25000,1000,1000,15,ClusterR,683005760.429729
42,25000,1000,1000,15,ClusterR,758817641.955193
43,25000,1000,1000,15,ClusterR,615103035.859821
44,25000,1000,1000,15,ClusterR,828783521.802925
45,25000,1000,1000,15,ClusterR,620870707.748981
46,25000,1000,1000,15,ClusterR,609244649.44586
47,25000,1000,1000,15,ClusterR,758081338.063959
48,25000,1000,1000,15,ClusterR,736328021.497848
49,25000,1000,1000,15,ClusterR,706096217.196769
50,25000,1000,1000,15,ClusterR,605809141.304788
