"B","observations","genes","abs_batch","k","method","WCSS"
17,10000,1000,750,15,hdf5,288952585.683103
18,10000,1000,750,15,hdf5,325025523.752613
19,10000,1000,750,15,hdf5,350730263.91765
20,10000,1000,750,15,hdf5,243230150.233757
21,10000,1000,750,15,hdf5,244853060.419123
22,10000,1000,750,15,hdf5,311847193.339436
23,10000,1000,750,15,hdf5,308282274.424173
24,10000,1000,750,15,hdf5,303395042.31229
25,10000,1000,750,15,hdf5,310583599.999941
26,10000,1000,750,15,hdf5,295895099.597832
27,10000,1000,750,15,hdf5,309549186.530837
28,10000,1000,750,15,hdf5,306168698.365644
29,10000,1000,750,15,hdf5,252943496.405913
30,10000,1000,750,15,hdf5,324390208.618715
31,10000,1000,750,15,hdf5,257610386.301188
32,10000,1000,750,15,hdf5,227358461.631497
33,10000,1000,750,15,hdf5,270714908.135704
34,10000,1000,750,15,hdf5,258657288.84076
35,10000,1000,750,15,hdf5,257144164.312382
36,10000,1000,750,15,hdf5,256793761.418539
37,10000,1000,750,15,hdf5,249982515.433936
38,10000,1000,750,15,hdf5,305141107.137206
39,10000,1000,750,15,hdf5,327596918.49356
40,10000,1000,750,15,hdf5,314959391.102393
41,10000,1000,750,15,hdf5,317354264.88668
42,10000,1000,750,15,hdf5,333052186.604016
43,10000,1000,750,15,hdf5,252078528.350633
44,10000,1000,750,15,hdf5,250405672.401718
45,10000,1000,750,15,hdf5,272155884.559575
46,10000,1000,750,15,hdf5,236060970.299749
47,10000,1000,750,15,hdf5,309269082.292916
48,10000,1000,750,15,hdf5,280278095.228179
49,10000,1000,750,15,hdf5,246839146.815545
50,10000,1000,750,15,hdf5,247420782.911855
1,10000,1000,1000,15,hdf5,309710274.965012
2,10000,1000,1000,15,hdf5,238381724.412683
3,10000,1000,1000,15,hdf5,241789468.496421
4,10000,1000,1000,15,hdf5,328793788.920169
5,10000,1000,1000,15,hdf5,264133804.109317
6,10000,1000,1000,15,hdf5,239765878.471132
7,10000,1000,1000,15,hdf5,245611560.65181
8,10000,1000,1000,15,hdf5,336140202.424464
9,10000,1000,1000,15,hdf5,244497327.783867
10,10000,1000,1000,15,hdf5,252061063.336986
11,10000,1000,1000,15,hdf5,300205851.058867
12,10000,1000,1000,15,hdf5,259600166.885528
13,10000,1000,1000,15,hdf5,304274652.961327
14,10000,1000,1000,15,hdf5,242206449.868344
15,10000,1000,1000,15,hdf5,300806456.451026
16,10000,1000,1000,15,hdf5,255730137.98388
17,10000,1000,1000,15,hdf5,223638183.241243
18,10000,1000,1000,15,hdf5,250495882.131544
19,10000,1000,1000,15,hdf5,243128099.202309
20,10000,1000,1000,15,hdf5,245695977.078883
21,10000,1000,1000,15,hdf5,272122822.218618
22,10000,1000,1000,15,hdf5,252731842.541273
23,10000,1000,1000,15,hdf5,251707169.6771
24,10000,1000,1000,15,hdf5,224874616.853293
25,10000,1000,1000,15,hdf5,258591816.177693
26,10000,1000,1000,15,hdf5,250675316.144805
27,10000,1000,1000,15,hdf5,251204951.388699
28,10000,1000,1000,15,hdf5,256414946.988478
29,10000,1000,1000,15,hdf5,227901321.150762
30,10000,1000,1000,15,hdf5,245410703.722652
31,10000,1000,1000,15,hdf5,219029059.035483
32,10000,1000,1000,15,hdf5,252548310.161389
33,10000,1000,1000,15,hdf5,255290895.468799
34,10000,1000,1000,15,hdf5,311812174.057676
35,10000,1000,1000,15,hdf5,301348691.718851
36,10000,1000,1000,15,hdf5,302115169.459898
37,10000,1000,1000,15,hdf5,259860221.914254
38,10000,1000,1000,15,hdf5,313934317.030852
39,10000,1000,1000,15,hdf5,256822038.70805
40,10000,1000,1000,15,hdf5,305666527.155128
41,10000,1000,1000,15,hdf5,253828946.116862
42,10000,1000,1000,15,hdf5,305516007.982611
43,10000,1000,1000,15,hdf5,297138540.467964
44,10000,1000,1000,15,hdf5,310891431.043639
45,10000,1000,1000,15,hdf5,310472234.806393
46,10000,1000,1000,15,hdf5,221780608.464405
47,10000,1000,1000,15,hdf5,297107881.796237
48,10000,1000,1000,15,hdf5,306057600.181089
49,10000,1000,1000,15,hdf5,356913543.227882
50,10000,1000,1000,15,hdf5,225055639.287593
