"B","observations","genes","abs_batch","k","method","WCSS"
4,5000,1000,500,15,hdf5,126000923.674641
5,5000,1000,500,15,hdf5,128314677.695023
6,5000,1000,500,15,hdf5,210080252.511177
7,5000,1000,500,15,hdf5,176901935.615933
8,5000,1000,500,15,hdf5,163734430.744281
9,5000,1000,500,15,hdf5,120793150.04681
10,5000,1000,500,15,hdf5,125415043.468667
11,5000,1000,500,15,hdf5,114165843.394175
12,5000,1000,500,15,hdf5,166866356.807055
13,5000,1000,500,15,hdf5,139109163.868487
14,5000,1000,500,15,hdf5,178123149.455193
15,5000,1000,500,15,hdf5,140885789.454671
16,5000,1000,500,15,hdf5,131890771.006901
17,5000,1000,500,15,hdf5,137335730.191589
18,5000,1000,500,15,hdf5,134279810.1333
19,5000,1000,500,15,hdf5,168441293.332346
20,5000,1000,500,15,hdf5,167186169.165969
21,5000,1000,500,15,hdf5,178733564.087741
22,5000,1000,500,15,hdf5,174961736.111179
23,5000,1000,500,15,hdf5,148927087.918006
24,5000,1000,500,15,hdf5,132733627.521779
25,5000,1000,500,15,hdf5,169800646.00323
26,5000,1000,500,15,hdf5,154254514.985104
27,5000,1000,500,15,hdf5,125612148.870342
28,5000,1000,500,15,hdf5,156334622.068551
29,5000,1000,500,15,hdf5,128930876.972529
30,5000,1000,500,15,hdf5,135503541.496061
31,5000,1000,500,15,hdf5,144277937.872552
32,5000,1000,500,15,hdf5,160799223.81402
33,5000,1000,500,15,hdf5,156624817.758062
34,5000,1000,500,15,hdf5,165167403.187483
35,5000,1000,500,15,hdf5,198520957.567172
36,5000,1000,500,15,hdf5,127701113.429168
37,5000,1000,500,15,hdf5,165054343.322968
38,5000,1000,500,15,hdf5,136574091.534921
39,5000,1000,500,15,hdf5,156761224.934396
40,5000,1000,500,15,hdf5,133402943.724571
41,5000,1000,500,15,hdf5,138501800.448648
42,5000,1000,500,15,hdf5,170414064.314485
43,5000,1000,500,15,hdf5,179437132.852316
44,5000,1000,500,15,hdf5,132020042.778063
