"B","observations","genes","abs_batch","k","method","WCSS"
49,10000,5000,75,15,mbkmeans,338436878.700823
50,10000,5000,75,15,mbkmeans,494085081.859445
1,10000,5000,150,15,mbkmeans,355433090.018182
2,10000,5000,150,15,mbkmeans,324835186.502704
3,10000,5000,150,15,mbkmeans,389533640.476578
4,10000,5000,150,15,mbkmeans,287889394.463704
5,10000,5000,150,15,mbkmeans,278240751.199486
6,10000,5000,150,15,mbkmeans,478021065.619745
7,10000,5000,150,15,mbkmeans,363380030.468503
8,10000,5000,150,15,mbkmeans,323753249.201972
9,10000,5000,150,15,mbkmeans,288851361.023923
10,10000,5000,150,15,mbkmeans,357386065.869844
11,10000,5000,150,15,mbkmeans,273268328.004684
12,10000,5000,150,15,mbkmeans,273175936.49042
13,10000,5000,150,15,mbkmeans,377699162.722935
14,10000,5000,150,15,mbkmeans,315734810.85349
15,10000,5000,150,15,mbkmeans,456423450.707727
16,10000,5000,150,15,mbkmeans,376284253.639005
17,10000,5000,150,15,mbkmeans,285106750.198721
18,10000,5000,150,15,mbkmeans,299671443.579763
19,10000,5000,150,15,mbkmeans,312521353.375714
20,10000,5000,150,15,mbkmeans,333479725.768814
21,10000,5000,150,15,mbkmeans,379160641.260023
22,10000,5000,150,15,mbkmeans,345873232.597288
23,10000,5000,150,15,mbkmeans,301073470.109289
24,10000,5000,150,15,mbkmeans,489382363.494364
25,10000,5000,150,15,mbkmeans,374305527.81999
26,10000,5000,150,15,mbkmeans,352539685.887737
27,10000,5000,150,15,mbkmeans,277289058.260953
28,10000,5000,150,15,mbkmeans,307368624.422701
29,10000,5000,150,15,mbkmeans,267454924.983917
30,10000,5000,150,15,mbkmeans,282206585.05815
31,10000,5000,150,15,mbkmeans,343886679.696892
32,10000,5000,150,15,mbkmeans,296549338.175153
33,10000,5000,150,15,mbkmeans,349382806.223598
34,10000,5000,150,15,mbkmeans,336871791.436998
35,10000,5000,150,15,mbkmeans,290299715.676934
36,10000,5000,150,15,mbkmeans,387132281.780858
37,10000,5000,150,15,mbkmeans,354989391.844992
38,10000,5000,150,15,mbkmeans,273688027.152425
39,10000,5000,150,15,mbkmeans,304843767.80136
40,10000,5000,150,15,mbkmeans,314714356.981262
41,10000,5000,150,15,mbkmeans,354197540.797
42,10000,5000,150,15,mbkmeans,282474831.01974
43,10000,5000,150,15,mbkmeans,284152054.39752
44,10000,5000,150,15,mbkmeans,380097168.541776
45,10000,5000,150,15,mbkmeans,296108412.886476
46,10000,5000,150,15,mbkmeans,311599281.428788
47,10000,5000,150,15,mbkmeans,358947573.253395
48,10000,5000,150,15,mbkmeans,333324686.792077
49,10000,5000,150,15,mbkmeans,331207837.683333
50,10000,5000,150,15,mbkmeans,319567437.202875
1,10000,5000,500,15,mbkmeans,270914621.514591
2,10000,5000,500,15,mbkmeans,329382870.725076
3,10000,5000,500,15,mbkmeans,303488988.955252
4,10000,5000,500,15,mbkmeans,365106211.520802
5,10000,5000,500,15,mbkmeans,341530429.656421
6,10000,5000,500,15,mbkmeans,357713589.157957
7,10000,5000,500,15,mbkmeans,255617429.808562
8,10000,5000,500,15,mbkmeans,307281279.982255
9,10000,5000,500,15,mbkmeans,258728011.712184
10,10000,5000,500,15,mbkmeans,277866019.375156
11,10000,5000,500,15,mbkmeans,266469009.183548
12,10000,5000,500,15,mbkmeans,291626942.09733
13,10000,5000,500,15,mbkmeans,260461237.17339
14,10000,5000,500,15,mbkmeans,247050350.484112
15,10000,5000,500,15,mbkmeans,254779354.974226
16,10000,5000,500,15,mbkmeans,251524088.029352
17,10000,5000,500,15,mbkmeans,270171042.175343
18,10000,5000,500,15,mbkmeans,259088102.592182
19,10000,5000,500,15,mbkmeans,339416173.06845
20,10000,5000,500,15,mbkmeans,294891329.11047
21,10000,5000,500,15,mbkmeans,353523593.983584
22,10000,5000,500,15,mbkmeans,362460174.337918
23,10000,5000,500,15,mbkmeans,263697452.049175
24,10000,5000,500,15,mbkmeans,289643715.071688
25,10000,5000,500,15,mbkmeans,329765102.24096
26,10000,5000,500,15,mbkmeans,279162923.796473
27,10000,5000,500,15,mbkmeans,320015523.909449
28,10000,5000,500,15,mbkmeans,270401723.020765
29,10000,5000,500,15,mbkmeans,281615926.671916
30,10000,5000,500,15,mbkmeans,303955507.088217
31,10000,5000,500,15,mbkmeans,300544941.755961
32,10000,5000,500,15,mbkmeans,288493203.851173
33,10000,5000,500,15,mbkmeans,283629508.931382
34,10000,5000,500,15,mbkmeans,261711412.882819
35,10000,5000,500,15,mbkmeans,290750025.507846
36,10000,5000,500,15,mbkmeans,277168605.98001
37,10000,5000,500,15,mbkmeans,275845031.790791
38,10000,5000,500,15,mbkmeans,336785342.894183
39,10000,5000,500,15,mbkmeans,325784940.475259
40,10000,5000,500,15,mbkmeans,310546379.673653
41,10000,5000,500,15,mbkmeans,260092317.80382
42,10000,5000,500,15,mbkmeans,342071862.978695
43,10000,5000,500,15,mbkmeans,368924441.587768
44,10000,5000,500,15,mbkmeans,283293524.226331
45,10000,5000,500,15,mbkmeans,272528067.085948
46,10000,5000,500,15,mbkmeans,327666257.306923
47,10000,5000,500,15,mbkmeans,296728453.405864
48,10000,5000,500,15,mbkmeans,332165425.356219
49,10000,5000,500,15,mbkmeans,324332175.001493
50,10000,5000,500,15,mbkmeans,275043121.277851
1,10000,5000,750,15,mbkmeans,236117542.371172
2,10000,5000,750,15,mbkmeans,253318496.528457
3,10000,5000,750,15,mbkmeans,249181306.438801
4,10000,5000,750,15,mbkmeans,267290869.384605
5,10000,5000,750,15,mbkmeans,242563247.063688
6,10000,5000,750,15,mbkmeans,320263288.706168
7,10000,5000,750,15,mbkmeans,314094196.138897
8,10000,5000,750,15,mbkmeans,289000394.525265
9,10000,5000,750,15,mbkmeans,269747347.335285
10,10000,5000,750,15,mbkmeans,263858651.769576
11,10000,5000,750,15,mbkmeans,266473130.528817
12,10000,5000,750,15,mbkmeans,266983056.271245
13,10000,5000,750,15,mbkmeans,251032098.880999
14,10000,5000,750,15,mbkmeans,267667875.963312
15,10000,5000,750,15,mbkmeans,266247737.677033
16,10000,5000,750,15,mbkmeans,296383826.660463
17,10000,5000,750,15,mbkmeans,256541959.401282
18,10000,5000,750,15,mbkmeans,262366046.039643
19,10000,5000,750,15,mbkmeans,337461735.296078
20,10000,5000,750,15,mbkmeans,271118141.758278
21,10000,5000,750,15,mbkmeans,319229276.47997
22,10000,5000,750,15,mbkmeans,313276281.859051
23,10000,5000,750,15,mbkmeans,255538517.398684
24,10000,5000,750,15,mbkmeans,273246199.110665
25,10000,5000,750,15,mbkmeans,258575771.538119
26,10000,5000,750,15,mbkmeans,285784876.491565
27,10000,5000,750,15,mbkmeans,307749929.715153
28,10000,5000,750,15,mbkmeans,262542593.504685
29,10000,5000,750,15,mbkmeans,320084485.01567
30,10000,5000,750,15,mbkmeans,259331204.474143
31,10000,5000,750,15,mbkmeans,269494916.196792
32,10000,5000,750,15,mbkmeans,264465084.487199
33,10000,5000,750,15,mbkmeans,260597273.045395
34,10000,5000,750,15,mbkmeans,242522597.532853
35,10000,5000,750,15,mbkmeans,249066391.208451
36,10000,5000,750,15,mbkmeans,334584563.405617
37,10000,5000,750,15,mbkmeans,276385065.519161
38,10000,5000,750,15,mbkmeans,287745819.878942
39,10000,5000,750,15,mbkmeans,337987731.702774
40,10000,5000,750,15,mbkmeans,254467653.2766
41,10000,5000,750,15,mbkmeans,291428707.825571
42,10000,5000,750,15,mbkmeans,338053742.554823
43,10000,5000,750,15,mbkmeans,294873968.300924
44,10000,5000,750,15,mbkmeans,312637502.172078
45,10000,5000,750,15,mbkmeans,316769445.276461
46,10000,5000,750,15,mbkmeans,281268715.688761
47,10000,5000,750,15,mbkmeans,248961306.339097
48,10000,5000,750,15,mbkmeans,234902378.378645
49,10000,5000,750,15,mbkmeans,253198461.87665
50,10000,5000,750,15,mbkmeans,276433818.583785
1,10000,5000,1000,15,mbkmeans,267026757.494529
2,10000,5000,1000,15,mbkmeans,270466090.497293
3,10000,5000,1000,15,mbkmeans,221800303.167536
4,10000,5000,1000,15,mbkmeans,267280233.463439
5,10000,5000,1000,15,mbkmeans,267809125.673838
6,10000,5000,1000,15,mbkmeans,249592354.310999
7,10000,5000,1000,15,mbkmeans,245601900.114687
8,10000,5000,1000,15,mbkmeans,254005054.624588
9,10000,5000,1000,15,mbkmeans,250032609.486762
10,10000,5000,1000,15,mbkmeans,268509247.021143
11,10000,5000,1000,15,mbkmeans,313576175.170321
12,10000,5000,1000,15,mbkmeans,319202442.683415
13,10000,5000,1000,15,mbkmeans,233335622.655883
14,10000,5000,1000,15,mbkmeans,250814548.946212
15,10000,5000,1000,15,mbkmeans,249233221.40033
16,10000,5000,1000,15,mbkmeans,264878415.540433
17,10000,5000,1000,15,mbkmeans,257789015.514976
18,10000,5000,1000,15,mbkmeans,261622791.136694
19,10000,5000,1000,15,mbkmeans,343070980.840916
20,10000,5000,1000,15,mbkmeans,315316343.49404
21,10000,5000,1000,15,mbkmeans,244777415.626832
22,10000,5000,1000,15,mbkmeans,234047674.97378
23,10000,5000,1000,15,mbkmeans,269469850.564774
24,10000,5000,1000,15,mbkmeans,311787872.781998
25,10000,5000,1000,15,mbkmeans,239272496.406651
26,10000,5000,1000,15,mbkmeans,251388107.809989
27,10000,5000,1000,15,mbkmeans,264763390.411805
28,10000,5000,1000,15,mbkmeans,266763948.043882
29,10000,5000,1000,15,mbkmeans,248736111.151821
30,10000,5000,1000,15,mbkmeans,250013651.225172
31,10000,5000,1000,15,mbkmeans,311358794.686297
32,10000,5000,1000,15,mbkmeans,222188833.400962
33,10000,5000,1000,15,mbkmeans,235902990.023383
34,10000,5000,1000,15,mbkmeans,236290864.813789
35,10000,5000,1000,15,mbkmeans,258721445.646987
36,10000,5000,1000,15,mbkmeans,271022788.362216
37,10000,5000,1000,15,mbkmeans,249259856.832856
38,10000,5000,1000,15,mbkmeans,259483365.362257
39,10000,5000,1000,15,mbkmeans,309486942.57026
40,10000,5000,1000,15,mbkmeans,311531828.916897
41,10000,5000,1000,15,mbkmeans,281977062.295122
42,10000,5000,1000,15,mbkmeans,253736729.28126
43,10000,5000,1000,15,mbkmeans,259232390.212721
44,10000,5000,1000,15,mbkmeans,257321632.324403
45,10000,5000,1000,15,mbkmeans,251515623.599404
46,10000,5000,1000,15,mbkmeans,245400565.855809
47,10000,5000,1000,15,mbkmeans,251560252.075291
48,10000,5000,1000,15,mbkmeans,250359262.657408
49,10000,5000,1000,15,mbkmeans,257613368.045637
50,10000,5000,1000,15,mbkmeans,308065812.19179
