"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
3,1e+05,1000,0.01,18,random,hdf5,230.676,9.79,240.62
4,1e+05,1000,0.01,18,random,hdf5,227.971,9.832,238.427
5,1e+05,1000,0.01,18,random,hdf5,213.909,10.643,225.15
6,1e+05,1000,0.01,18,random,hdf5,220.951,10.04,231.654
7,1e+05,1000,0.01,18,random,hdf5,202.849,9.885,212.846
8,1e+05,1000,0.01,18,random,hdf5,207.744,10.374,218.637
9,1e+05,1000,0.01,18,random,hdf5,242.012,10.187,252.55
10,1e+05,1000,0.01,18,random,hdf5,212.031,10.351,222.586
1,1e+05,1000,0.01,19,random,hdf5,183.419,9.185,193.116
2,1e+05,1000,0.01,19,random,hdf5,238.904,10.666,249.82
3,1e+05,1000,0.01,19,random,hdf5,245.721,11.828,257.985
4,1e+05,1000,0.01,19,random,hdf5,211.848,8.756,220.686
5,1e+05,1000,0.01,19,random,hdf5,256.552,11.042,268.076
6,1e+05,1000,0.01,19,random,hdf5,229.293,10.126,239.573
7,1e+05,1000,0.01,19,random,hdf5,224.751,10.599,236.079
8,1e+05,1000,0.01,19,random,hdf5,188.12,7.935,196.191
9,1e+05,1000,0.01,19,random,hdf5,272.148,11.956,284.618
10,1e+05,1000,0.01,19,random,hdf5,246.702,10.604,257.403
1,1e+05,1000,0.01,20,random,hdf5,210.461,8.7,219.792
2,1e+05,1000,0.01,20,random,hdf5,261.383,10.261,271.88
3,1e+05,1000,0.01,20,random,hdf5,217.688,9.545,227.658
4,1e+05,1000,0.01,20,random,hdf5,249.025,10.242,259.484
5,1e+05,1000,0.01,20,random,hdf5,223.748,9.655,233.912
6,1e+05,1000,0.01,20,random,hdf5,187.263,7.439,194.966
7,1e+05,1000,0.01,20,random,hdf5,253.267,10.312,264.151
8,1e+05,1000,0.01,20,random,hdf5,223.875,9.09,233.257
9,1e+05,1000,0.01,20,random,hdf5,214.454,8.807,223.668
10,1e+05,1000,0.01,20,random,hdf5,233.047,10.039,243.35
1,1e+05,1000,0.1,2,random,hdf5,448.713,70.697,520.291
2,1e+05,1000,0.1,2,random,hdf5,463.761,74.433,538.842
3,1e+05,1000,0.1,2,random,hdf5,424.069,69.24,494.335
4,1e+05,1000,0.1,2,random,hdf5,539.498,88.82,630.008
5,1e+05,1000,0.1,2,random,hdf5,376.824,57.752,435.256
6,1e+05,1000,0.1,2,random,hdf5,354.073,55.102,409.652
7,1e+05,1000,0.1,2,random,hdf5,459.778,75.132,536.107
8,1e+05,1000,0.1,2,random,hdf5,530.185,87.825,619.206
9,1e+05,1000,0.1,2,random,hdf5,376.106,56.689,433.995
10,1e+05,1000,0.1,2,random,hdf5,435.875,69.646,506.232
1,1e+05,1000,0.1,3,random,hdf5,530.922,68.732,601.184
2,1e+05,1000,0.1,3,random,hdf5,648.989,84.993,735.19
3,1e+05,1000,0.1,3,random,hdf5,490.063,62.903,553.533
4,1e+05,1000,0.1,3,random,hdf5,510.638,70.948,582.341
5,1e+05,1000,0.1,3,random,hdf5,383.37,49.767,434.935
6,1e+05,1000,0.1,3,random,hdf5,594.694,78.799,674.239
7,1e+05,1000,0.1,3,random,hdf5,564.331,76.54,641.664
8,1e+05,1000,0.1,3,random,hdf5,539.387,73.932,613.691
9,1e+05,1000,0.1,3,random,hdf5,593.967,77.901,673.154
10,1e+05,1000,0.1,3,random,hdf5,484.124,64.637,549.724
1,1e+05,1000,0.1,4,random,hdf5,604.877,70.999,676.442
2,1e+05,1000,0.1,4,random,hdf5,553.31,67.678,621.711
3,1e+05,1000,0.1,4,random,hdf5,725.599,87.541,813.865
4,1e+05,1000,0.1,4,random,hdf5,557.246,69.657,627.914
5,1e+05,1000,0.1,4,random,hdf5,627.963,76.818,706.509
6,1e+05,1000,0.1,4,random,hdf5,611.258,73.158,685.095
7,1e+05,1000,0.1,4,random,hdf5,659.717,78.199,739.07
8,1e+05,1000,0.1,4,random,hdf5,581.767,68.122,650.579
9,1e+05,1000,0.1,4,random,hdf5,648.116,73.513,721.956
10,1e+05,1000,0.1,4,random,hdf5,647.423,78.515,727.209
1,1e+05,1000,0.1,5,random,hdf5,638.817,58.794,698.45
2,1e+05,1000,0.1,5,random,hdf5,785.829,78.256,865.372
3,1e+05,1000,0.1,5,random,hdf5,731.123,70.402,802.734
4,1e+05,1000,0.1,5,random,hdf5,687.278,66.247,754.928
5,1e+05,1000,0.1,5,random,hdf5,726.236,68.424,795.391
6,1e+05,1000,0.1,5,random,hdf5,845.851,83.332,929.816
7,1e+05,1000,0.1,5,random,hdf5,798.08,77.579,876.171
8,1e+05,1000,0.1,5,random,hdf5,763.245,71.32,835.874
9,1e+05,1000,0.1,5,random,hdf5,840.89,79.704,922.35
10,1e+05,1000,0.1,5,random,hdf5,814.561,80.622,896.027
1,1e+05,1000,0.1,6,random,hdf5,777.719,67.13,845.187
2,1e+05,1000,0.1,6,random,hdf5,690.439,60.704,751.543
3,1e+05,1000,0.1,6,random,hdf5,916.791,82.96,1001.556
4,1e+05,1000,0.1,6,random,hdf5,962.206,83.725,1048.383
5,1e+05,1000,0.1,6,random,hdf5,796.934,70.032,867.372
6,1e+05,1000,0.1,6,random,hdf5,966.044,82.81,1049.716
7,1e+05,1000,0.1,6,random,hdf5,788.873,66.436,856.362
8,1e+05,1000,0.1,6,random,hdf5,708.083,61.203,769.615
9,1e+05,1000,0.1,6,random,hdf5,783.67,65.054,849.737
10,1e+05,1000,0.1,6,random,hdf5,813.415,69.861,883.58
1,1e+05,1000,0.1,7,random,hdf5,841.871,70.751,913.185
2,1e+05,1000,0.1,7,random,hdf5,824.057,67.053,892.43
3,1e+05,1000,0.1,7,random,hdf5,812.539,66.455,879.936
4,1e+05,1000,0.1,7,random,hdf5,922.277,77.943,1000.855
5,1e+05,1000,0.1,7,random,hdf5,940.995,78.19,1019.91
6,1e+05,1000,0.1,7,random,hdf5,855.077,68.501,924.458
7,1e+05,1000,0.1,7,random,hdf5,878.242,73.619,952.617
8,1e+05,1000,0.1,7,random,hdf5,923.644,77.264,1001.873
9,1e+05,1000,0.1,7,random,hdf5,895.82,70.563,967.026
10,1e+05,1000,0.1,7,random,hdf5,978.861,82.824,1063.324
1,1e+05,1000,0.1,8,random,hdf5,817.768,59.076,877.266
2,1e+05,1000,0.1,8,random,hdf5,845.746,63.565,910.863
3,1e+05,1000,0.1,8,random,hdf5,960.405,72.889,1034.203
4,1e+05,1000,0.1,8,random,hdf5,1055.543,79.636,1136.216
5,1e+05,1000,0.1,8,random,hdf5,1006.153,76.981,1084.48
6,1e+05,1000,0.1,8,random,hdf5,941.659,71.502,1014.558
7,1e+05,1000,0.1,8,random,hdf5,835.798,64.44,901.091
8,1e+05,1000,0.1,8,random,hdf5,995.747,79.184,1076.629
9,1e+05,1000,0.1,8,random,hdf5,1014.527,74.055,1089.366
10,1e+05,1000,0.1,8,random,hdf5,937.008,74.825,1013.729
1,1e+05,1000,0.1,9,random,hdf5,940.036,62.128,1003.905
2,1e+05,1000,0.1,9,random,hdf5,960.262,63.678,1024.687
3,1e+05,1000,0.1,9,random,hdf5,859.944,54.923,916.505
4,1e+05,1000,0.1,9,random,hdf5,876.733,56.094,933.844
